Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
NPSR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,171,171,75%,3e-46,29.66,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249679.1?report=genbank&log$=prottop&blast_rank=19&RID=0848YD4Y013"",""CAH1249679.1"")"
RecName: Full=Octopressin receptor [Octopus vulgaris],Octopus vulgaris,169,169,78%,5e-46,32.34,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q5W9T5.1?report=genbank&log$=prottop&blast_rank=20&RID=0848YD4Y013"",""Q5W9T5.1"")"
PREDICTED: octopressin receptor [Octopus bimaculoides],Octopus bimaculoides,168,168,78%,1e-45,32.02,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014783848.1?report=genbank&log$=prottop&blast_rank=21&RID=0848YD4Y013"",""XP_014783848.1"")"
NPSR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,167,167,76%,2e-44,31.58,539,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249678.1?report=genbank&log$=prottop&blast_rank=22&RID=0848YD4Y013"",""CAH1249678.1"")"
neuropeptide S receptor-like [Branchiostoma floridae],Branchiostoma floridae,163,163,82%,9e-43,31.36,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661785.1?report=genbank&log$=prottop&blast_rank=23&RID=0848YD4Y013"",""XP_035661785.1"")"
gonadotropin-releasing hormone II receptor-like [Asterias rubens],Asterias rubens,152,152,90%,2e-39,30.56,413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634333.1?report=genbank&log$=prottop&blast_rank=24&RID=0848YD4Y013"",""XP_033634333.1"")"
neuropeptide S receptor-like isoform X1 [Asterias rubens],Asterias rubens,152,152,88%,3e-39,30.62,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033628805.1?report=genbank&log$=prottop&blast_rank=25&RID=0848YD4Y013"",""XP_033628805.1"")"
mesotocin receptor-like [Branchiostoma floridae],Branchiostoma floridae,151,151,91%,4e-39,27.99,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657597.1?report=genbank&log$=prottop&blast_rank=26&RID=0848YD4Y013"",""XP_035657597.1"")"
AVPR1A [Branchiostoma lanceolatum],Branchiostoma lanceolatum,150,150,79%,7e-39,29.11,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254279.1?report=genbank&log$=prottop&blast_rank=27&RID=0848YD4Y013"",""CAH1254279.1"")"
cardioacceleratory peptide receptor [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,150,150,90%,1e-38,29.74,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001306793.1?report=genbank&log$=prottop&blast_rank=28&RID=0848YD4Y013"",""NP_001306793.1"")"
cardioacceleratory peptide receptor-like isoform X2 [Asterias rubens],Asterias rubens,149,149,76%,1e-38,33.76,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033628807.1?report=genbank&log$=prottop&blast_rank=29&RID=0848YD4Y013"",""XP_033628807.1"")"
AVPR1B [Branchiostoma lanceolatum],Branchiostoma lanceolatum,151,151,86%,2e-38,28.53,521,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265092.1?report=genbank&log$=prottop&blast_rank=30&RID=0848YD4Y013"",""CAH1265092.1"")"
AVPR1B [Branchiostoma lanceolatum],Branchiostoma lanceolatum,152,152,86%,2e-38,28.53,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265091.1?report=genbank&log$=prottop&blast_rank=31&RID=0848YD4Y013"",""CAH1265091.1"")"
gonadotropin-releasing hormone receptor-like [Branchiostoma floridae],Branchiostoma floridae,148,148,86%,5e-37,27.67,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675470.1?report=genbank&log$=prottop&blast_rank=32&RID=0848YD4Y013"",""XP_035675470.1"")"
AVPR1B [Branchiostoma lanceolatum],Branchiostoma lanceolatum,144,144,85%,2e-36,28.49,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265088.1?report=genbank&log$=prottop&blast_rank=33&RID=0848YD4Y013"",""CAH1265088.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Priapulus caudatus],Priapulus caudatus,142,142,82%,2e-36,29.12,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014663812.1?report=genbank&log$=prottop&blast_rank=34&RID=0848YD4Y013"",""XP_014663812.1"")"
vasopressin V2 receptor-like [Branchiostoma floridae],Branchiostoma floridae,144,144,78%,3e-36,29.21,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675456.1?report=genbank&log$=prottop&blast_rank=35&RID=0848YD4Y013"",""XP_035675456.1"")"
neuropeptide S receptor-like [Branchiostoma floridae],Branchiostoma floridae,143,143,86%,3e-36,27.49,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677751.1?report=genbank&log$=prottop&blast_rank=36&RID=0848YD4Y013"",""XP_035677751.1"")"
oxytocin receptor-like [Branchiostoma floridae],Branchiostoma floridae,142,142,80%,9e-36,30.29,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035668222.1?report=genbank&log$=prottop&blast_rank=37&RID=0848YD4Y013"",""XP_035668222.1"")"
PREDICTED: gonadotropin-releasing hormone II receptor-like [Priapulus caudatus],Priapulus caudatus,142,142,91%,1e-35,31.52,465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014681440.1?report=genbank&log$=prottop&blast_rank=38&RID=0848YD4Y013"",""XP_014681440.1"")"
AVPR2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,140,140,78%,3e-35,30.70,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265089.1?report=genbank&log$=prottop&blast_rank=39&RID=0848YD4Y013"",""CAH1265089.1"")"
AVPR1B [Branchiostoma lanceolatum],Branchiostoma lanceolatum,140,140,78%,6e-35,29.97,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265087.1?report=genbank&log$=prottop&blast_rank=40&RID=0848YD4Y013"",""CAH1265087.1"")"
neuropeptide S receptor-like [Branchiostoma floridae],Branchiostoma floridae,139,139,75%,8e-35,27.18,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667946.1?report=genbank&log$=prottop&blast_rank=41&RID=0848YD4Y013"",""XP_035667946.1"")"
gonadotropin-releasing hormone II receptor-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,139,139,92%,1e-34,27.64,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030833284.1?report=genbank&log$=prottop&blast_rank=42&RID=0848YD4Y013"",""XP_030833284.1"")"
GNRHR [Branchiostoma lanceolatum],Branchiostoma lanceolatum,138,138,79%,2e-34,28.80,395,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254919.1?report=genbank&log$=prottop&blast_rank=43&RID=0848YD4Y013"",""CAH1254919.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,138,138,83%,3e-34,27.68,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006815767.1?report=genbank&log$=prottop&blast_rank=44&RID=0848YD4Y013"",""XP_006815767.1"")"
NPSR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,137,137,75%,3e-34,27.52,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253889.1?report=genbank&log$=prottop&blast_rank=45&RID=0848YD4Y013"",""CAH1253889.1"")"
gonadotropin-releasing hormone receptor 2a [Branchiostoma floridae],Branchiostoma floridae,137,137,79%,4e-34,28.39,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABO77114.1?report=genbank&log$=prottop&blast_rank=46&RID=0848YD4Y013"",""ABO77114.1"")"
PREDICTED: cardioacceleratory peptide receptor-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,136,136,80%,4e-34,32.01,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014778737.1?report=genbank&log$=prottop&blast_rank=47&RID=0848YD4Y013"",""XP_014778737.1"")"
gonadotropin-releasing hormone receptor 2 isoform 1 [Branchiostoma floridae],Branchiostoma floridae,137,137,79%,4e-34,28.48,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACC68666.1?report=genbank&log$=prottop&blast_rank=48&RID=0848YD4Y013"",""ACC68666.1"")"
gonadotropin-releasing hormone II receptor-like [Branchiostoma floridae],Branchiostoma floridae,137,137,79%,5e-34,28.48,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035668163.1?report=genbank&log$=prottop&blast_rank=49&RID=0848YD4Y013"",""XP_035668163.1"")"
vasopressin V2 receptor-like [Branchiostoma floridae],Branchiostoma floridae,135,135,78%,3e-33,29.62,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677470.1?report=genbank&log$=prottop&blast_rank=50&RID=0848YD4Y013"",""XP_035677470.1"")"
gonadotropin-releasing hormone receptor 1b [Branchiostoma floridae],Branchiostoma floridae,135,135,83%,3e-33,29.08,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABO77115.1?report=genbank&log$=prottop&blast_rank=51&RID=0848YD4Y013"",""ABO77115.1"")"
GnRH receptor B [Branchiostoma floridae],Branchiostoma floridae,135,135,83%,3e-33,29.38,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAH03913.1?report=genbank&log$=prottop&blast_rank=52&RID=0848YD4Y013"",""BAH03913.1"")"
gonadotropin-releasing hormone receptor-like [Branchiostoma floridae],Branchiostoma floridae,135,135,83%,4e-33,29.38,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035657822.1?report=genbank&log$=prottop&blast_rank=53&RID=0848YD4Y013"",""XP_035657822.1"")"
gonadotropin-releasing hormone receptor 1 [Branchiostoma floridae],Branchiostoma floridae,135,135,83%,4e-33,29.38,403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACC68665.1?report=genbank&log$=prottop&blast_rank=54&RID=0848YD4Y013"",""ACC68665.1"")"
gonadotropin-releasing hormone receptor 2 isoform 2 [Branchiostoma floridae],Branchiostoma floridae,134,134,79%,5e-33,28.16,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACC68667.1?report=genbank&log$=prottop&blast_rank=55&RID=0848YD4Y013"",""ACC68667.1"")"
PREDICTED: gonadotropin-releasing hormone receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,131,131,84%,4e-32,27.76,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820827.1?report=genbank&log$=prottop&blast_rank=56&RID=0848YD4Y013"",""XP_006820827.1"")"
gonadotropin-releasing hormone receptor 1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,132,132,92%,6e-32,28.00,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001116990.1?report=genbank&log$=prottop&blast_rank=57&RID=0848YD4Y013"",""NP_001116990.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Octopus bimaculoides],Octopus bimaculoides,132,132,79%,1e-31,32.52,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780697.1?report=genbank&log$=prottop&blast_rank=58&RID=0848YD4Y013"",""XP_014780697.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,130,130,78%,5e-31,28.80,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002741531.1?report=genbank&log$=prottop&blast_rank=59&RID=0848YD4Y013"",""XP_002741531.1"")"
cardioacceleratory peptide receptor-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,129,129,79%,6e-31,27.90,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832992.1?report=genbank&log$=prottop&blast_rank=60&RID=0848YD4Y013"",""XP_030832992.1"")"
GNRHR [Branchiostoma lanceolatum],Branchiostoma lanceolatum,129,129,87%,1e-30,26.91,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254884.1?report=genbank&log$=prottop&blast_rank=61&RID=0848YD4Y013"",""CAH1254884.1"")"
GNRHR [Branchiostoma lanceolatum],Branchiostoma lanceolatum,128,128,83%,1e-30,27.84,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1254921.1?report=genbank&log$=prottop&blast_rank=62&RID=0848YD4Y013"",""CAH1254921.1"")"
PREDICTED: LOW QUALITY PROTEIN: cardioacceleratory peptide receptor-like [Priapulus caudatus],Priapulus caudatus,128,128,97%,2e-30,30.73,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014680876.1?report=genbank&log$=prottop&blast_rank=63&RID=0848YD4Y013"",""XP_014680876.1"")"
PREDICTED: mesotocin receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,124,124,82%,4e-30,24.62,313,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739411.1?report=genbank&log$=prottop&blast_rank=64&RID=0848YD4Y013"",""XP_002739411.1"")"
neuropeptide S receptor-like [Branchiostoma floridae],Branchiostoma floridae,124,124,58%,9e-30,30.13,315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661788.1?report=genbank&log$=prottop&blast_rank=65&RID=0848YD4Y013"",""XP_035661788.1"")"
PREDICTED: arg8-vasotocin receptor-like [Octopus bimaculoides],Octopus bimaculoides,125,125,80%,1e-29,30.50,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014783252.1?report=genbank&log$=prottop&blast_rank=66&RID=0848YD4Y013"",""XP_014783252.1"")"
corazonin-type receptor [Asterias rubens],Asterias rubens,124,124,84%,3e-29,25.52,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ANO39913.1?report=genbank&log$=prottop&blast_rank=67&RID=0848YD4Y013"",""ANO39913.1"")"
gonadotropin-releasing hormone receptor 3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,124,124,89%,4e-29,26.54,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001116991.1?report=genbank&log$=prottop&blast_rank=68&RID=0848YD4Y013"",""NP_001116991.1"")"
PREDICTED: gonadotropin-releasing hormone II receptor-like [Octopus bimaculoides],Octopus bimaculoides,124,124,77%,6e-29,29.91,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770942.1?report=genbank&log$=prottop&blast_rank=69&RID=0848YD4Y013"",""XP_014770942.1"")"
PREDICTED: cholecystokinin receptor type A-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,124,124,86%,6e-29,24.59,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006814715.1?report=genbank&log$=prottop&blast_rank=70&RID=0848YD4Y013"",""XP_006814715.1"")"
gonadotropin-releasing hormone receptor 2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,123,123,86%,1e-28,26.63,434,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001116992.1?report=genbank&log$=prottop&blast_rank=71&RID=0848YD4Y013"",""NP_001116992.1"")"
PREDICTED: oxytocin receptor-like [Priapulus caudatus],Priapulus caudatus,121,178,58%,1e-28,43.04,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671476.1?report=genbank&log$=prottop&blast_rank=72&RID=0848YD4Y013"",""XP_014671476.1"")"
gonadotropin-releasing hormone receptor 4 [Branchiostoma floridae],Branchiostoma floridae,120,120,74%,9e-28,26.53,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACN79527.1?report=genbank&log$=prottop&blast_rank=73&RID=0848YD4Y013"",""ACN79527.1"")"
gonadotropin-releasing hormone receptor-like [Branchiostoma floridae],Branchiostoma floridae,119,119,75%,1e-27,27.24,394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035665381.1?report=genbank&log$=prottop&blast_rank=74&RID=0848YD4Y013"",""XP_035665381.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,119,119,81%,2e-27,28.10,400,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006813812.1?report=genbank&log$=prottop&blast_rank=75&RID=0848YD4Y013"",""XP_006813812.1"")"
cephalotocin receptor 1-like [Asterias rubens],Asterias rubens,118,118,87%,2e-27,26.45,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033633738.1?report=genbank&log$=prottop&blast_rank=76&RID=0848YD4Y013"",""XP_033633738.1"")"
G_PROTEIN_RECEP_F1_2 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,118,118,86%,3e-27,26.63,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360454.1?report=genbank&log$=prottop&blast_rank=77&RID=0848YD4Y013"",""NP_001360454.1"")"
gonadotropin-releasing hormone receptor-like [Branchiostoma floridae],Branchiostoma floridae,119,119,91%,3e-27,25.32,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667678.1?report=genbank&log$=prottop&blast_rank=78&RID=0848YD4Y013"",""XP_035667678.1"")"
PREDICTED: LOW QUALITY PROTEIN: gonadotropin-releasing hormone II receptor-like [Priapulus caudatus],Priapulus caudatus,119,119,85%,5e-27,27.41,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014661437.1?report=genbank&log$=prottop&blast_rank=79&RID=0848YD4Y013"",""XP_014661437.1"")"
RecName: Full=Gonadotropin-releasing hormone receptor; Short=GnRH receptor; Short=GnRH-R; Short=oct-GnRHR [Octopus vulgaris],Octopus vulgaris,117,117,91%,9e-27,26.56,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q2V2K5.1?report=genbank&log$=prottop&blast_rank=80&RID=0848YD4Y013"",""Q2V2K5.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Octopus bimaculoides],Octopus bimaculoides,115,115,60%,2e-26,30.65,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014768813.1?report=genbank&log$=prottop&blast_rank=81&RID=0848YD4Y013"",""XP_014768813.1"")"
Nematocin receptor 1 [Caenorhabditis elegans],Caenorhabditis elegans,116,116,79%,2e-26,27.69,379,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_493193.1?report=genbank&log$=prottop&blast_rank=82&RID=0848YD4Y013"",""NP_493193.1"")"
PREDICTED: mesotocin receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,114,114,75%,2e-26,24.41,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825019.1?report=genbank&log$=prottop&blast_rank=83&RID=0848YD4Y013"",""XP_006825019.1"")"
gonadotropin-releasing hormone receptor 1a [Ciona savignyi],Ciona savignyi,115,115,89%,7e-26,27.20,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABR22595.1?report=genbank&log$=prottop&blast_rank=84&RID=0848YD4Y013"",""ABR22595.1"")"
QRFP-like peptide receptor [Branchiostoma floridae],Branchiostoma floridae,114,114,77%,7e-26,26.77,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035669830.1?report=genbank&log$=prottop&blast_rank=85&RID=0848YD4Y013"",""XP_035669830.1"")"
PREDICTED: gonadotropin-releasing hormone receptor [Octopus bimaculoides],Octopus bimaculoides,114,114,80%,8e-26,26.23,407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774581.1?report=genbank&log$=prottop&blast_rank=86&RID=0848YD4Y013"",""XP_014774581.1"")"
G_PROTEIN_RECEP_F1_2 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,114,114,84%,9e-26,29.11,384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001249721.1?report=genbank&log$=prottop&blast_rank=87&RID=0848YD4Y013"",""NP_001249721.1"")"
gonadotropin-releasing hormone receptor 1b [Ciona savignyi],Ciona savignyi,114,114,89%,1e-25,27.20,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABR22599.1?report=genbank&log$=prottop&blast_rank=88&RID=0848YD4Y013"",""ABR22599.1"")"
G_PROTEIN_RECEP_F1_2 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,114,114,88%,1e-25,28.73,401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001249720.1?report=genbank&log$=prottop&blast_rank=89&RID=0848YD4Y013"",""NP_001249720.1"")"
GNRHR [Branchiostoma lanceolatum],Branchiostoma lanceolatum,114,114,75%,1e-25,27.24,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1253079.1?report=genbank&log$=prottop&blast_rank=90&RID=0848YD4Y013"",""CAH1253079.1"")"
PREDICTED: cardioacceleratory peptide receptor-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,113,113,91%,2e-25,24.38,372,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006811678.1?report=genbank&log$=prottop&blast_rank=91&RID=0848YD4Y013"",""XP_006811678.1"")"
hypothetical protein OCBIM_22020152mg [Octopus bimaculoides],Octopus bimaculoides,114,114,80%,3e-25,26.23,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF85525.1?report=genbank&log$=prottop&blast_rank=92&RID=0848YD4Y013"",""KOF85525.1"")"
PREDICTED: arg8-vasotocin receptor-like [Priapulus caudatus],Priapulus caudatus,111,111,72%,1e-24,28.47,392,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670895.1?report=genbank&log$=prottop&blast_rank=93&RID=0848YD4Y013"",""XP_014670895.1"")"
