Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,978,978,96%,0.0,69.91,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360727.1?report=genbank&log$=prottop&blast_rank=11&RID=04URP884016"",""NP_001360727.1"")"
Protein kinase C-like 2 [Caenorhabditis elegans],Caenorhabditis elegans,977,977,98%,0.0,68.64,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024516.1?report=genbank&log$=prottop&blast_rank=12&RID=04URP884016"",""NP_001024516.1"")"
protein kinase C2 A isoform [Caenorhabditis elegans],Caenorhabditis elegans,977,977,98%,0.0,68.64,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB40868.1?report=genbank&log$=prottop&blast_rank=13&RID=04URP884016"",""AAB40868.1"")"
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,977,977,98%,0.0,68.54,725,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001123122.1?report=genbank&log$=prottop&blast_rank=14&RID=04URP884016"",""NP_001123122.1"")"
Protein kinase C-like 2 [Caenorhabditis elegans],Caenorhabditis elegans,964,964,96%,0.0,68.94,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001359883.1?report=genbank&log$=prottop&blast_rank=15&RID=04URP884016"",""NP_001359883.1"")"
protein kinase C2 B isoform [Caenorhabditis elegans],Caenorhabditis elegans,963,963,98%,0.0,67.70,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB40869.1?report=genbank&log$=prottop&blast_rank=16&RID=04URP884016"",""AAB40869.1"")"
Protein kinase C-like 2 [Caenorhabditis elegans],Caenorhabditis elegans,962,962,98%,0.0,67.70,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024517.1?report=genbank&log$=prottop&blast_rank=17&RID=04URP884016"",""NP_001024517.1"")"
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,962,962,99%,0.0,67.60,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360728.1?report=genbank&log$=prottop&blast_rank=18&RID=04URP884016"",""NP_001360728.1"")"
protein kinase C alpha type isoform X2 [Ciona intestinalis],Ciona intestinalis,939,939,97%,0.0,66.62,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122914.1?report=genbank&log$=prottop&blast_rank=19&RID=04URP884016"",""XP_002122914.1"")"
protein kinase C alpha type isoform X1 [Ciona intestinalis],Ciona intestinalis,938,938,97%,0.0,66.11,671,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009858098.1?report=genbank&log$=prottop&blast_rank=20&RID=04URP884016"",""XP_009858098.1"")"
calcium-dependent protein kinase C isoform X3 [Ciona intestinalis],Ciona intestinalis,928,928,96%,0.0,66.26,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666856.1?report=genbank&log$=prottop&blast_rank=21&RID=04URP884016"",""XP_018666856.1"")"
protein kinase C beta type-like [Hydra vulgaris],Hydra vulgaris,889,889,96%,0.0,64.56,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001296610.1?report=genbank&log$=prottop&blast_rank=22&RID=04URP884016"",""NP_001296610.1"")"
protein kinase C alpha type-like isoform X1 [Acropora millepora],Acropora millepora,885,885,98%,0.0,65.38,686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029190959.1?report=genbank&log$=prottop&blast_rank=23&RID=04URP884016"",""XP_029190959.1"")"
protein kinase C [Hydra vulgaris],Hydra vulgaris,879,879,95%,0.0,64.49,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA73362.1?report=genbank&log$=prottop&blast_rank=24&RID=04URP884016"",""CAA73362.1"")"
PRKCB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,795,795,79%,0.0,73.69,535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273980.1?report=genbank&log$=prottop&blast_rank=25&RID=04URP884016"",""CAH1273980.1"")"
PREDICTED: calcium-dependent protein kinase C-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,769,769,78%,0.0,69.00,528,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777446.1?report=genbank&log$=prottop&blast_rank=26&RID=04URP884016"",""XP_014777446.1"")"
PREDICTED: calcium-dependent protein kinase C-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,763,763,78%,0.0,68.94,531,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777445.1?report=genbank&log$=prottop&blast_rank=27&RID=04URP884016"",""XP_014777445.1"")"
protein kinase C-like isoform X1 [Asterias rubens],Asterias rubens,763,763,78%,0.0,70.57,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630482.1?report=genbank&log$=prottop&blast_rank=28&RID=04URP884016"",""XP_033630482.1"")"
protein kinase C-like isoform X2 [Asterias rubens],Asterias rubens,755,755,78%,0.0,70.13,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630483.1?report=genbank&log$=prottop&blast_rank=29&RID=04URP884016"",""XP_033630483.1"")"
protein kinase C [Branchiostoma lanceolatum],Branchiostoma lanceolatum,706,755,71%,0.0,76.89,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAM92833.1?report=genbank&log$=prottop&blast_rank=30&RID=04URP884016"",""AAM92833.1"")"
hypothetical protein OCBIM_22026627mg [Octopus bimaculoides],Octopus bimaculoides,705,705,71%,0.0,70.15,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF81363.1?report=genbank&log$=prottop&blast_rank=31&RID=04URP884016"",""KOF81363.1"")"
PREDICTED: calcium-dependent protein kinase C-like [Amphimedon queenslandica],Amphimedon queenslandica,657,657,96%,0.0,49.40,677,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382766.1?report=genbank&log$=prottop&blast_rank=32&RID=04URP884016"",""XP_003382766.1"")"
protein kinase C alpha type-like isoform X2 [Acropora millepora],Acropora millepora,656,656,72%,0.0,68.09,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044184159.1?report=genbank&log$=prottop&blast_rank=33&RID=04URP884016"",""XP_044184159.1"")"
"PREDICTED: protein kinase C, brain isozyme-like [Priapulus caudatus]",Priapulus caudatus,613,613,71%,0.0,65.00,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014664119.1?report=genbank&log$=prottop&blast_rank=34&RID=04URP884016"",""XP_014664119.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,566,566,95%,0.0,48.54,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262558.1?report=genbank&log$=prottop&blast_rank=35&RID=04URP884016"",""CAH1262558.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,566,566,95%,0.0,48.54,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262557.1?report=genbank&log$=prottop&blast_rank=36&RID=04URP884016"",""CAH1262557.1"")"
protein kinase C epsilon type-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,566,566,95%,0.0,48.55,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673512.1?report=genbank&log$=prottop&blast_rank=37&RID=04URP884016"",""XP_035673512.1"")"
protein kinase C epsilon type-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,566,566,95%,0.0,48.55,781,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673519.1?report=genbank&log$=prottop&blast_rank=38&RID=04URP884016"",""XP_035673519.1"")"
protein kinase C epsilon type-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,565,565,95%,0.0,48.55,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673527.1?report=genbank&log$=prottop&blast_rank=39&RID=04URP884016"",""XP_035673527.1"")"
protein kinase C epsilon type-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,565,565,95%,0.0,48.55,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673536.1?report=genbank&log$=prottop&blast_rank=40&RID=04URP884016"",""XP_035673536.1"")"
protein kinase C [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,545,545,49%,0.0,77.34,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840333.1?report=genbank&log$=prottop&blast_rank=41&RID=04URP884016"",""XP_030840333.1"")"
uncharacterized protein MONBRDRAFT_10752 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,473,473,72%,8e-157,48.27,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748495.1?report=genbank&log$=prottop&blast_rank=42&RID=04URP884016"",""XP_001748495.1"")"
uncharacterized protein MONBRDRAFT_31267 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,472,472,76%,3e-155,45.89,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001743110.1?report=genbank&log$=prottop&blast_rank=43&RID=04URP884016"",""XP_001743110.1"")"
AGC/PKC/ALPHA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,464,464,76%,2e-153,44.49,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991971.1?report=genbank&log$=prottop&blast_rank=44&RID=04URP884016"",""XP_004991971.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X4 [Priapulus caudatus],Priapulus caudatus,460,642,77%,6e-151,61.45,697,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669888.1?report=genbank&log$=prottop&blast_rank=45&RID=04URP884016"",""XP_014669888.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X3 [Priapulus caudatus],Priapulus caudatus,460,644,80%,1e-150,61.45,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669887.1?report=genbank&log$=prottop&blast_rank=46&RID=04URP884016"",""XP_014669887.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X1 [Priapulus caudatus],Priapulus caudatus,461,642,76%,1e-150,61.45,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669884.1?report=genbank&log$=prottop&blast_rank=47&RID=04URP884016"",""XP_014669884.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X2 [Priapulus caudatus],Priapulus caudatus,460,641,76%,1e-150,61.45,723,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669885.1?report=genbank&log$=prottop&blast_rank=48&RID=04URP884016"",""XP_014669885.1"")"
PREDICTED: calcium-independent protein kinase C-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,453,631,75%,1e-147,64.05,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822826.1?report=genbank&log$=prottop&blast_rank=49&RID=04URP884016"",""XP_006822826.1"")"
calcium-independent protein kinase C-like isoform X2 [Asterias rubens],Asterias rubens,449,617,77%,3e-146,58.62,739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624712.1?report=genbank&log$=prottop&blast_rank=50&RID=04URP884016"",""XP_033624712.1"")"
calcium-independent protein kinase C-like isoform X1 [Asterias rubens],Asterias rubens,449,617,77%,3e-146,58.62,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624704.1?report=genbank&log$=prottop&blast_rank=51&RID=04URP884016"",""XP_033624704.1"")"
calcium-independent protein kinase C isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,447,622,75%,1e-145,60.28,738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854596.1?report=genbank&log$=prottop&blast_rank=52&RID=04URP884016"",""XP_030854596.1"")"
calcium-independent protein kinase C isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,447,619,72%,5e-145,60.28,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854593.1?report=genbank&log$=prottop&blast_rank=53&RID=04URP884016"",""XP_030854593.1"")"
calcium-independent protein kinase C isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,447,620,72%,6e-145,60.28,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854595.1?report=genbank&log$=prottop&blast_rank=54&RID=04URP884016"",""XP_030854595.1"")"
Protein kinase C-like 1B [Caenorhabditis elegans],Caenorhabditis elegans,442,622,72%,6e-145,61.79,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256394.1?report=genbank&log$=prottop&blast_rank=55&RID=04URP884016"",""NP_001256394.1"")"
calcium-independent protein kinase C isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,446,619,72%,7e-145,60.28,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854594.1?report=genbank&log$=prottop&blast_rank=56&RID=04URP884016"",""XP_030854594.1"")"
Protein kinase C-like 1B [Caenorhabditis elegans],Caenorhabditis elegans,442,623,72%,8e-144,61.79,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256395.1?report=genbank&log$=prottop&blast_rank=57&RID=04URP884016"",""NP_001256395.1"")"
protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,440,617,72%,4e-143,61.49,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA18259.1?report=genbank&log$=prottop&blast_rank=58&RID=04URP884016"",""AAA18259.1"")"
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,442,623,72%,4e-143,61.79,763,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256396.1?report=genbank&log$=prottop&blast_rank=59&RID=04URP884016"",""NP_001256396.1"")"
serine/threonine protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,437,437,75%,1e-141,44.15,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004990040.1?report=genbank&log$=prottop&blast_rank=60&RID=04URP884016"",""XP_004990040.1"")"
calcium-independent protein kinase C-like [Acropora millepora],Acropora millepora,435,592,72%,4e-141,59.38,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197725.2?report=genbank&log$=prottop&blast_rank=61&RID=04URP884016"",""XP_029197725.2"")"
PREDICTED: calcium-independent protein kinase C [Amphimedon queenslandica],Amphimedon queenslandica,434,591,79%,6e-141,61.00,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386485.1?report=genbank&log$=prottop&blast_rank=62&RID=04URP884016"",""XP_003386485.1"")"
AGC/PKC/ETA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,425,615,73%,2e-137,54.57,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997633.1?report=genbank&log$=prottop&blast_rank=63&RID=04URP884016"",""XP_004997633.1"")"
uncharacterized protein MONBRDRAFT_20766 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,419,595,83%,6e-137,52.24,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745150.1?report=genbank&log$=prottop&blast_rank=64&RID=04URP884016"",""XP_001745150.1"")"
AGC/PKC/ETA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,414,588,68%,2e-135,59.94,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004999047.1?report=genbank&log$=prottop&blast_rank=65&RID=04URP884016"",""XP_004999047.1"")"
uncharacterized protein MONBRDRAFT_39232 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,422,422,74%,2e-135,41.18,788,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001750627.1?report=genbank&log$=prottop&blast_rank=66&RID=04URP884016"",""XP_001750627.1"")"
protein kinase C epsilon type-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,420,591,69%,1e-134,62.73,756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673545.1?report=genbank&log$=prottop&blast_rank=67&RID=04URP884016"",""XP_035673545.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,419,591,69%,2e-134,62.42,750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262560.1?report=genbank&log$=prottop&blast_rank=68&RID=04URP884016"",""CAH1262560.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,419,591,69%,2e-134,62.42,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262559.1?report=genbank&log$=prottop&blast_rank=69&RID=04URP884016"",""CAH1262559.1"")"
PREDICTED: protein kinase C-like [Hydra vulgaris],Hydra vulgaris,414,571,77%,4e-133,57.54,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165000.1?report=genbank&log$=prottop&blast_rank=70&RID=04URP884016"",""XP_002165000.1"")"
protein kinase C epsilon type-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,412,412,75%,6e-133,47.01,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673554.1?report=genbank&log$=prottop&blast_rank=71&RID=04URP884016"",""XP_035673554.1"")"
PREDICTED: protein kinase C delta type-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,412,583,77%,2e-132,59.00,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002740313.1?report=genbank&log$=prottop&blast_rank=72&RID=04URP884016"",""XP_002740313.1"")"
uncharacterized protein MONBRDRAFT_34036 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,400,449,93%,9e-129,36.83,611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749275.1?report=genbank&log$=prottop&blast_rank=73&RID=04URP884016"",""XP_001749275.1"")"
protein kinase C delta type-like [Acropora millepora],Acropora millepora,397,572,71%,2e-126,58.97,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029209119.1?report=genbank&log$=prottop&blast_rank=74&RID=04URP884016"",""XP_029209119.1"")"
protein kinase C delta type-like [Octopus vulgaris],Octopus vulgaris,392,551,70%,4e-125,59.70,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHX41557.1?report=genbank&log$=prottop&blast_rank=75&RID=04URP884016"",""QHX41557.1"")"
PREDICTED: protein kinase C delta type-like [Octopus bimaculoides],Octopus bimaculoides,392,551,70%,4e-125,59.70,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786664.1?report=genbank&log$=prottop&blast_rank=76&RID=04URP884016"",""XP_014786664.1"")"
PREDICTED: protein kinase C delta type-like [Hydra vulgaris],Hydra vulgaris,392,556,89%,1e-124,57.65,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558584.1?report=genbank&log$=prottop&blast_rank=77&RID=04URP884016"",""XP_012558584.1"")"
protein kinase C delta type-like isoform X2 [Asterias rubens],Asterias rubens,387,597,70%,1e-122,58.23,688,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647150.1?report=genbank&log$=prottop&blast_rank=78&RID=04URP884016"",""XP_033647150.1"")"
protein kinase C delta type-like isoform X1 [Asterias rubens],Asterias rubens,387,598,70%,1e-122,58.23,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647148.1?report=genbank&log$=prottop&blast_rank=79&RID=04URP884016"",""XP_033647148.1"")"
uncharacterized protein MONBRDRAFT_21555 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,382,543,70%,2e-121,55.75,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001746724.1?report=genbank&log$=prottop&blast_rank=80&RID=04URP884016"",""XP_001746724.1"")"
protein kinase C delta type isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,383,533,71%,3e-121,57.23,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828326.1?report=genbank&log$=prottop&blast_rank=81&RID=04URP884016"",""XP_030828326.1"")"
protein kinase C delta type isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,383,530,69%,4e-121,57.23,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828327.1?report=genbank&log$=prottop&blast_rank=82&RID=04URP884016"",""XP_030828327.1"")"
PRKCI [Branchiostoma lanceolatum],Branchiostoma lanceolatum,373,495,77%,1e-118,46.41,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1239352.1?report=genbank&log$=prottop&blast_rank=83&RID=04URP884016"",""CAH1239352.1"")"
protein kinase C iota type-like [Ciona intestinalis],Ciona intestinalis,368,368,50%,8e-118,51.97,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128901.1?report=genbank&log$=prottop&blast_rank=84&RID=04URP884016"",""XP_002128901.1"")"
protein kinase C iota type-like isoform X2 [Acropora millepora],Acropora millepora,370,447,60%,1e-117,51.70,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044178138.1?report=genbank&log$=prottop&blast_rank=85&RID=04URP884016"",""XP_044178138.1"")"
PREDICTED: protein kinase C iota type-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,370,442,58%,1e-117,53.41,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006814151.1?report=genbank&log$=prottop&blast_rank=86&RID=04URP884016"",""XP_006814151.1"")"
TPA-1 [Caenorhabditis elegans],Caenorhabditis elegans,369,526,69%,2e-117,54.17,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA03556.1?report=genbank&log$=prottop&blast_rank=87&RID=04URP884016"",""BAA03556.1"")"
Protein kinase C-like 1 [Caenorhabditis elegans],Caenorhabditis elegans,369,526,69%,3e-117,54.17,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001359809.1?report=genbank&log$=prottop&blast_rank=88&RID=04URP884016"",""NP_001359809.1"")"
PREDICTED: protein kinase C delta type-like [Amphimedon queenslandica],Amphimedon queenslandica,373,517,71%,4e-117,58.54,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384983.1?report=genbank&log$=prottop&blast_rank=89&RID=04URP884016"",""XP_003384983.1"")"
PREDICTED: protein kinase C alpha type-like [Priapulus caudatus],Priapulus caudatus,355,355,31%,8e-117,80.48,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671629.1?report=genbank&log$=prottop&blast_rank=90&RID=04URP884016"",""XP_014671629.1"")"
protein kinase C iota type-like isoform X1 [Acropora millepora],Acropora millepora,370,448,60%,1e-116,51.70,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044178137.1?report=genbank&log$=prottop&blast_rank=91&RID=04URP884016"",""XP_044178137.1"")"
protein kinase C iota type-like [Asterias rubens],Asterias rubens,368,439,59%,2e-116,51.16,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033641906.1?report=genbank&log$=prottop&blast_rank=92&RID=04URP884016"",""XP_033641906.1"")"
PREDICTED: protein kinase C iota type-like [Hydra vulgaris],Hydra vulgaris,366,487,68%,4e-116,52.69,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559790.1?report=genbank&log$=prottop&blast_rank=93&RID=04URP884016"",""XP_012559790.1"")"
protein kinase C [Hydra vulgaris],Hydra vulgaris,368,525,66%,6e-116,62.02,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA72926.1?report=genbank&log$=prottop&blast_rank=94&RID=04URP884016"",""CAA72926.1"")"
Protein kinase C-like 1 [Caenorhabditis elegans],Caenorhabditis elegans,369,528,69%,1e-115,54.17,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379590.1?report=genbank&log$=prottop&blast_rank=95&RID=04URP884016"",""NP_001379590.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,364,515,75%,1e-114,51.33,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264952.1?report=genbank&log$=prottop&blast_rank=96&RID=04URP884016"",""CAH1264952.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,363,515,75%,2e-113,51.33,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264951.1?report=genbank&log$=prottop&blast_rank=97&RID=04URP884016"",""CAH1264951.1"")"
