Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: jmjC domain-containing protein 7-like isoform X2 [Priapulus caudatus],Priapulus caudatus,182,182,16%,2e-49,51.22,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668771.1?report=genbank&log$=prottop&blast_rank=14&RID=0MTRY1D0016"",""XP_014668771.1"")"
PREDICTED: jmjC domain-containing protein 7-like isoform X3 [Priapulus caudatus],Priapulus caudatus,181,181,15%,4e-49,53.21,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668781.1?report=genbank&log$=prottop&blast_rank=15&RID=0MTRY1D0016"",""XP_014668781.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X5 [Priapulus caudatus],Priapulus caudatus,195,301,49%,6e-49,38.36,826,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670507.1?report=genbank&log$=prottop&blast_rank=16&RID=0MTRY1D0016"",""XP_014670507.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,195,302,49%,7e-49,38.36,829,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670505.1?report=genbank&log$=prottop&blast_rank=17&RID=0MTRY1D0016"",""XP_014670505.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X4 [Priapulus caudatus],Priapulus caudatus,192,299,49%,2e-48,37.71,728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670506.1?report=genbank&log$=prottop&blast_rank=18&RID=0MTRY1D0016"",""XP_014670506.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X2 [Priapulus caudatus],Priapulus caudatus,193,300,49%,3e-48,37.71,832,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670504.1?report=genbank&log$=prottop&blast_rank=19&RID=0MTRY1D0016"",""XP_014670504.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,193,300,49%,4e-48,37.71,835,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670499.1?report=genbank&log$=prottop&blast_rank=20&RID=0MTRY1D0016"",""XP_014670499.1"")"
cytosolic phospholipase A2-like [Acropora millepora],Acropora millepora,188,295,47%,6e-47,36.02,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185280.2?report=genbank&log$=prottop&blast_rank=21&RID=0MTRY1D0016"",""XP_029185280.2"")"
cytosolic phospholipase A2-like isoform X2 [Acropora millepora],Acropora millepora,181,240,49%,2e-45,33.54,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185675.2?report=genbank&log$=prottop&blast_rank=22&RID=0MTRY1D0016"",""XP_029185675.2"")"
hypothetical protein OCBIM_22033016mg [Octopus bimaculoides],Octopus bimaculoides,178,273,47%,2e-43,34.46,803,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF76715.1?report=genbank&log$=prottop&blast_rank=23&RID=0MTRY1D0016"",""KOF76715.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,178,274,47%,2e-43,34.46,901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780743.1?report=genbank&log$=prottop&blast_rank=24&RID=0MTRY1D0016"",""XP_014780743.1"")"
PREDICTED: cytosolic phospholipase A2-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,178,278,47%,3e-43,34.46,880,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780744.1?report=genbank&log$=prottop&blast_rank=25&RID=0MTRY1D0016"",""XP_014780744.1"")"
uncharacterized protein MONBRDRAFT_14782 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,164,164,21%,5e-42,43.75,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001743350.1?report=genbank&log$=prottop&blast_rank=26&RID=0MTRY1D0016"",""XP_001743350.1"")"
cytosolic phospholipase A2 isoform X4 [Ciona intestinalis],Ciona intestinalis,174,266,50%,5e-42,32.65,916,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127884.2?report=genbank&log$=prottop&blast_rank=27&RID=0MTRY1D0016"",""XP_002127884.2"")"
cytosolic phospholipase A2 isoform X3 [Ciona intestinalis],Ciona intestinalis,174,266,50%,7e-42,32.65,943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669043.1?report=genbank&log$=prottop&blast_rank=28&RID=0MTRY1D0016"",""XP_018669043.1"")"
cytosolic phospholipase A2 isoform X6 [Ciona intestinalis],Ciona intestinalis,174,266,50%,8e-42,32.65,899,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669045.1?report=genbank&log$=prottop&blast_rank=29&RID=0MTRY1D0016"",""XP_018669045.1"")"
cytosolic phospholipase A2 isoform X5 [Ciona intestinalis],Ciona intestinalis,174,266,50%,8e-42,32.65,901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669044.1?report=genbank&log$=prottop&blast_rank=30&RID=0MTRY1D0016"",""XP_018669044.1"")"
cytosolic phospholipase A2 isoform X1 [Ciona intestinalis],Ciona intestinalis,173,266,50%,2e-41,32.65,1115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691972.1?report=genbank&log$=prottop&blast_rank=31&RID=0MTRY1D0016"",""XP_026691972.1"")"
cytosolic phospholipase A2 isoform X2 [Ciona intestinalis],Ciona intestinalis,173,266,50%,2e-41,32.65,1088,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669042.1?report=genbank&log$=prottop&blast_rank=32&RID=0MTRY1D0016"",""XP_018669042.1"")"
PREDICTED: jmjC domain-containing protein 7-like isoform X2 [Hydra vulgaris],Hydra vulgaris,162,162,21%,4e-41,36.70,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558902.1?report=genbank&log$=prottop&blast_rank=33&RID=0MTRY1D0016"",""XP_012558902.1"")"
uncharacterized protein PTSG_03275 [Salpingoeca rosetta],Salpingoeca rosetta,152,152,20%,1e-36,40.99,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004995856.1?report=genbank&log$=prottop&blast_rank=34&RID=0MTRY1D0016"",""XP_004995856.1"")"
cytosolic phospholipase A2 isoform X2 [Ciona intestinalis],Ciona intestinalis,145,145,49%,4e-33,23.96,772,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002129582.1?report=genbank&log$=prottop&blast_rank=35&RID=0MTRY1D0016"",""XP_002129582.1"")"
cytosolic phospholipase A2 isoform X1 [Ciona intestinalis],Ciona intestinalis,145,145,53%,4e-33,23.54,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026692097.1?report=genbank&log$=prottop&blast_rank=36&RID=0MTRY1D0016"",""XP_026692097.1"")"
"transcription factor jumonji, jmjC domain-containing protein [Dictyostelium discoideum AX4]",Dictyostelium discoideum AX4,132,132,16%,7e-31,39.13,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_629464.2?report=genbank&log$=prottop&blast_rank=37&RID=0MTRY1D0016"",""XP_629464.2"")"
JmjC domain-containing protein 7 [Fusarium culmorum],Fusarium culmorum,122,122,22%,1e-27,33.47,314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD09206.1?report=genbank&log$=prottop&blast_rank=38&RID=0MTRY1D0016"",""PTD09206.1"")"
hypothetical protein HYE67_006824 [Fusarium culmorum],Fusarium culmorum,121,121,22%,3e-27,33.47,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC64593.1?report=genbank&log$=prottop&blast_rank=39&RID=0MTRY1D0016"",""QPC64593.1"")"
Cytosolic phospholipase A2 zeta [Fusarium culmorum],Fusarium culmorum,124,124,42%,2e-26,27.00,821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11214.1?report=genbank&log$=prottop&blast_rank=40&RID=0MTRY1D0016"",""PTD11214.1"")"
hypothetical protein AN6211.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,121,121,45%,3e-25,26.41,837,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_663815.1?report=genbank&log$=prottop&blast_rank=41&RID=0MTRY1D0016"",""XP_663815.1"")"
PREDICTED: jmjC domain-containing protein 7-like [Amphimedon queenslandica],Amphimedon queenslandica,92.0,92.0,17%,1e-16,30.77,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003387667.2?report=genbank&log$=prottop&blast_rank=42&RID=0MTRY1D0016"",""XP_003387667.2"")"
JMJD7 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,78.2,78.2,17%,4e-12,27.54,604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256686.1?report=genbank&log$=prottop&blast_rank=43&RID=0MTRY1D0016"",""CAH1256686.1"")"
bifunctional peptidase and (3S)-lysyl hydroxylase Jmjd7-like [Branchiostoma floridae],Branchiostoma floridae,76.6,76.6,24%,1e-11,24.37,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035674784.1?report=genbank&log$=prottop&blast_rank=44&RID=0MTRY1D0016"",""XP_035674784.1"")"
JMJD7 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,74.7,74.7,17%,6e-11,27.18,642,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256687.1?report=genbank&log$=prottop&blast_rank=45&RID=0MTRY1D0016"",""CAH1256687.1"")"
bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7-like [Acropora millepora],Acropora millepora,72.8,72.8,16%,2e-10,24.74,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029195651.2?report=genbank&log$=prottop&blast_rank=46&RID=0MTRY1D0016"",""XP_029195651.2"")"
uncharacterized protein LOC117305353 [Asterias rubens],Asterias rubens,72.4,72.4,17%,3e-10,25.24,635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033646111.1?report=genbank&log$=prottop&blast_rank=47&RID=0MTRY1D0016"",""XP_033646111.1"")"
cytosolic phospholipase A2 [Ciona intestinalis],Ciona intestinalis,69.3,69.3,38%,2e-09,21.23,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002125337.3?report=genbank&log$=prottop&blast_rank=48&RID=0MTRY1D0016"",""XP_002125337.3"")"
PREDICTED: lysine-specific demethylase 8-like [Amphimedon queenslandica],Amphimedon queenslandica,68.9,68.9,19%,2e-09,25.59,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019853293.1?report=genbank&log$=prottop&blast_rank=49&RID=0MTRY1D0016"",""XP_019853293.1"")"
uncharacterized protein LOC100888222 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,68.2,68.2,25%,6e-09,21.93,618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003728283.2?report=genbank&log$=prottop&blast_rank=50&RID=0MTRY1D0016"",""XP_003728283.2"")"
JMJD7 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,67.0,67.0,15%,9e-09,28.02,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256688.1?report=genbank&log$=prottop&blast_rank=51&RID=0MTRY1D0016"",""CAH1256688.1"")"
jmjC domain-containing protein 7 [Ciona intestinalis],Ciona intestinalis,63.9,63.9,25%,7e-08,23.35,398,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009861744.1?report=genbank&log$=prottop&blast_rank=52&RID=0MTRY1D0016"",""XP_009861744.1"")"
jmjC domain-containing protein 5-like [Ciona intestinalis],Ciona intestinalis,63.9,63.9,22%,8e-08,24.38,411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026690226.1?report=genbank&log$=prottop&blast_rank=53&RID=0MTRY1D0016"",""XP_026690226.1"")"
bifunctional peptidase and arginyl-hydroxylase JMJD5-like [Branchiostoma floridae],Branchiostoma floridae,62.4,62.4,35%,2e-07,22.80,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035662494.1?report=genbank&log$=prottop&blast_rank=54&RID=0MTRY1D0016"",""XP_035662494.1"")"
PREDICTED: uncharacterized protein LOC100377023 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,62.8,62.8,26%,3e-07,20.45,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002734508.1?report=genbank&log$=prottop&blast_rank=55&RID=0MTRY1D0016"",""XP_002734508.1"")"
hypothetical protein OCBIM_22032519mg [Octopus bimaculoides],Octopus bimaculoides,62.4,62.4,17%,3e-07,26.92,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF77092.1?report=genbank&log$=prottop&blast_rank=56&RID=0MTRY1D0016"",""KOF77092.1"")"
PREDICTED: lysine-specific demethylase 8-like [Octopus bimaculoides],Octopus bimaculoides,62.4,62.4,17%,3e-07,26.92,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014780508.1?report=genbank&log$=prottop&blast_rank=57&RID=0MTRY1D0016"",""XP_014780508.1"")"
JMJD7 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,62.8,62.8,15%,4e-07,26.92,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256685.1?report=genbank&log$=prottop&blast_rank=58&RID=0MTRY1D0016"",""CAH1256685.1"")"
PREDICTED: synaptotagmin-7-like [Octopus bimaculoides],Octopus bimaculoides,58.5,58.5,8%,9e-07,36.36,226,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014770148.1?report=genbank&log$=prottop&blast_rank=59&RID=0MTRY1D0016"",""XP_014770148.1"")"
KDM8 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,60.5,60.5,16%,1e-06,26.90,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1271451.1?report=genbank&log$=prottop&blast_rank=60&RID=0MTRY1D0016"",""CAH1271451.1"")"
uncharacterized protein MONBRDRAFT_12766 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,58.9,58.9,18%,4e-06,24.66,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001750675.1?report=genbank&log$=prottop&blast_rank=61&RID=0MTRY1D0016"",""XP_001750675.1"")"
uncharacterized protein PTSG_00643 [Salpingoeca rosetta],Salpingoeca rosetta,58.5,58.5,27%,5e-06,23.37,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004998112.1?report=genbank&log$=prottop&blast_rank=62&RID=0MTRY1D0016"",""XP_004998112.1"")"
synaptotagmin-7 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,57.0,57.0,8%,6e-06,32.14,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030844496.1?report=genbank&log$=prottop&blast_rank=63&RID=0MTRY1D0016"",""XP_030844496.1"")"
bifunctional peptidase and arginyl-hydroxylase JMJD5-like [Branchiostoma floridae],Branchiostoma floridae,58.2,58.2,16%,6e-06,25.73,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035685478.1?report=genbank&log$=prottop&blast_rank=64&RID=0MTRY1D0016"",""XP_035685478.1"")"
uncharacterized protein LOC114969533 [Acropora millepora],Acropora millepora,58.2,58.2,16%,7e-06,24.85,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044163512.1?report=genbank&log$=prottop&blast_rank=65&RID=0MTRY1D0016"",""XP_044163512.1"")"
protein unc-13 homolog B-like [Ciona intestinalis],Ciona intestinalis,57.8,57.8,15%,1e-05,27.11,1518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002124363.1?report=genbank&log$=prottop&blast_rank=66&RID=0MTRY1D0016"",""XP_002124363.1"")"
hypothetical protein HYE67_001462 [Fusarium culmorum],Fusarium culmorum,57.4,57.4,24%,2e-05,23.32,708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC59231.1?report=genbank&log$=prottop&blast_rank=67&RID=0MTRY1D0016"",""QPC59231.1"")"
PREDICTED: lysine-specific demethylase 8-like [Priapulus caudatus],Priapulus caudatus,55.8,55.8,17%,4e-05,28.33,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014678741.1?report=genbank&log$=prottop&blast_rank=68&RID=0MTRY1D0016"",""XP_014678741.1"")"
PREDICTED: jmjC domain-containing protein 7-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,54.3,54.3,24%,9e-05,22.62,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820060.1?report=genbank&log$=prottop&blast_rank=69&RID=0MTRY1D0016"",""XP_006820060.1"")"
SyNapTotagmin [Caenorhabditis elegans],Caenorhabditis elegans,53.1,53.1,10%,1e-04,35.09,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379881.1?report=genbank&log$=prottop&blast_rank=70&RID=0MTRY1D0016"",""NP_001379881.1"")"
PREDICTED: lysine-specific demethylase 8-like [Hydra vulgaris],Hydra vulgaris,53.9,53.9,16%,1e-04,27.01,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165460.1?report=genbank&log$=prottop&blast_rank=71&RID=0MTRY1D0016"",""XP_002165460.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.9,53.9,17%,2e-04,25.82,2155,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001021873.1?report=genbank&log$=prottop&blast_rank=72&RID=0MTRY1D0016"",""NP_001021873.1"")"
PREDICTED: uncharacterized protein LOC100368900 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,53.5,53.5,16%,2e-04,26.19,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002737651.1?report=genbank&log$=prottop&blast_rank=73&RID=0MTRY1D0016"",""XP_002737651.1"")"
E3 ubiquitin-protein ligase NEDD4 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,53.5,53.5,8%,2e-04,34.48,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832376.1?report=genbank&log$=prottop&blast_rank=74&RID=0MTRY1D0016"",""XP_030832376.1"")"
synaptotagmin-7-like [Acropora millepora],Acropora millepora,52.8,52.8,8%,2e-04,32.58,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029194404.2?report=genbank&log$=prottop&blast_rank=75&RID=0MTRY1D0016"",""XP_029194404.2"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,2e-04,27.04,1468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293153.1?report=genbank&log$=prottop&blast_rank=76&RID=0MTRY1D0016"",""NP_001293153.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,2e-04,27.04,1475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367037.1?report=genbank&log$=prottop&blast_rank=77&RID=0MTRY1D0016"",""NP_001367037.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,2e-04,27.04,1472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317863.1?report=genbank&log$=prottop&blast_rank=78&RID=0MTRY1D0016"",""NP_001317863.1"")"
E3 ubiquitin-protein ligase NEDD4 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,53.5,53.5,8%,3e-04,34.48,767,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832377.1?report=genbank&log$=prottop&blast_rank=79&RID=0MTRY1D0016"",""XP_030832377.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317867.1?report=genbank&log$=prottop&blast_rank=80&RID=0MTRY1D0016"",""NP_001317867.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317866.1?report=genbank&log$=prottop&blast_rank=81&RID=0MTRY1D0016"",""NP_001317866.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1801,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317865.1?report=genbank&log$=prottop&blast_rank=82&RID=0MTRY1D0016"",""NP_001317865.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001021871.1?report=genbank&log$=prottop&blast_rank=83&RID=0MTRY1D0016"",""NP_001021871.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1819,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001250502.1?report=genbank&log$=prottop&blast_rank=84&RID=0MTRY1D0016"",""NP_001250502.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1816,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001021874.1?report=genbank&log$=prottop&blast_rank=85&RID=0MTRY1D0016"",""NP_001021874.1"")"
UNC-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1815,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA93094.1?report=genbank&log$=prottop&blast_rank=86&RID=0MTRY1D0016"",""AAA93094.1"")"
Phorbol ester/diacylglycerol-binding protein unc-13 [Caenorhabditis elegans],Caenorhabditis elegans,53.5,53.5,15%,3e-04,27.04,1816,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001317864.1?report=genbank&log$=prottop&blast_rank=87&RID=0MTRY1D0016"",""NP_001317864.1"")"
lysine-specific demethylase 8-like [Asterias rubens],Asterias rubens,51.6,51.6,25%,7e-04,22.61,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033643279.1?report=genbank&log$=prottop&blast_rank=88&RID=0MTRY1D0016"",""XP_033643279.1"")"
uncharacterized protein LOC100187235 [Ciona intestinalis],Ciona intestinalis,51.6,51.6,25%,7e-04,19.70,539,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002131407.1?report=genbank&log$=prottop&blast_rank=89&RID=0MTRY1D0016"",""XP_002131407.1"")"
jmjC domain-containing protein 7-like [Ciona intestinalis],Ciona intestinalis,50.8,50.8,17%,0.001,24.72,388,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009858137.2?report=genbank&log$=prottop&blast_rank=90&RID=0MTRY1D0016"",""XP_009858137.2"")"
