Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
protein kinase C [Hydra vulgaris],Hydra vulgaris,888,888,97%,0.0,64.41,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA73362.1?report=genbank&log$=prottop&blast_rank=24&RID=04UW1K5X013"",""CAA73362.1"")"
PRKCB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,771,771,78%,0.0,71.86,535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273980.1?report=genbank&log$=prottop&blast_rank=25&RID=04UW1K5X013"",""CAH1273980.1"")"
protein kinase C-like isoform X1 [Asterias rubens],Asterias rubens,758,758,79%,0.0,70.02,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630482.1?report=genbank&log$=prottop&blast_rank=26&RID=04UW1K5X013"",""XP_033630482.1"")"
PREDICTED: calcium-dependent protein kinase C-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,752,752,79%,0.0,68.67,528,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777446.1?report=genbank&log$=prottop&blast_rank=27&RID=04UW1K5X013"",""XP_014777446.1"")"
protein kinase C-like isoform X2 [Asterias rubens],Asterias rubens,748,748,78%,0.0,69.20,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630483.1?report=genbank&log$=prottop&blast_rank=28&RID=04UW1K5X013"",""XP_033630483.1"")"
PREDICTED: calcium-dependent protein kinase C-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,747,747,78%,0.0,68.80,531,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777445.1?report=genbank&log$=prottop&blast_rank=29&RID=04UW1K5X013"",""XP_014777445.1"")"
hypothetical protein OCBIM_22026627mg [Octopus bimaculoides],Octopus bimaculoides,689,689,71%,0.0,69.92,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF81363.1?report=genbank&log$=prottop&blast_rank=30&RID=04UW1K5X013"",""KOF81363.1"")"
protein kinase C [Branchiostoma lanceolatum],Branchiostoma lanceolatum,685,735,72%,0.0,74.11,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAM92833.1?report=genbank&log$=prottop&blast_rank=31&RID=04UW1K5X013"",""AAM92833.1"")"
PREDICTED: calcium-dependent protein kinase C-like [Amphimedon queenslandica],Amphimedon queenslandica,666,666,97%,0.0,49.33,677,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382766.1?report=genbank&log$=prottop&blast_rank=32&RID=04UW1K5X013"",""XP_003382766.1"")"
protein kinase C alpha type-like isoform X2 [Acropora millepora],Acropora millepora,659,659,72%,0.0,68.90,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044184159.1?report=genbank&log$=prottop&blast_rank=33&RID=04UW1K5X013"",""XP_044184159.1"")"
"PREDICTED: protein kinase C, brain isozyme-like [Priapulus caudatus]",Priapulus caudatus,613,613,71%,0.0,65.06,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014664119.1?report=genbank&log$=prottop&blast_rank=34&RID=04UW1K5X013"",""XP_014664119.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,559,559,96%,0.0,47.73,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262558.1?report=genbank&log$=prottop&blast_rank=35&RID=04UW1K5X013"",""CAH1262558.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,559,559,96%,0.0,47.73,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262557.1?report=genbank&log$=prottop&blast_rank=36&RID=04UW1K5X013"",""CAH1262557.1"")"
protein kinase C epsilon type-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,558,558,96%,0.0,47.81,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673527.1?report=genbank&log$=prottop&blast_rank=37&RID=04UW1K5X013"",""XP_035673527.1"")"
protein kinase C epsilon type-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,558,558,96%,0.0,47.81,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673536.1?report=genbank&log$=prottop&blast_rank=38&RID=04UW1K5X013"",""XP_035673536.1"")"
protein kinase C epsilon type-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,557,557,96%,0.0,47.81,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673512.1?report=genbank&log$=prottop&blast_rank=39&RID=04UW1K5X013"",""XP_035673512.1"")"
protein kinase C epsilon type-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,557,557,96%,0.0,47.81,781,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673519.1?report=genbank&log$=prottop&blast_rank=40&RID=04UW1K5X013"",""XP_035673519.1"")"
protein kinase C [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,533,533,49%,0.0,77.04,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840333.1?report=genbank&log$=prottop&blast_rank=41&RID=04UW1K5X013"",""XP_030840333.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X3 [Priapulus caudatus],Priapulus caudatus,474,650,96%,3e-156,45.44,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669887.1?report=genbank&log$=prottop&blast_rank=42&RID=04UW1K5X013"",""XP_014669887.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X1 [Priapulus caudatus],Priapulus caudatus,472,649,96%,3e-155,45.58,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669884.1?report=genbank&log$=prottop&blast_rank=43&RID=04UW1K5X013"",""XP_014669884.1"")"
uncharacterized protein MONBRDRAFT_10752 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,468,468,72%,4e-155,48.46,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748495.1?report=genbank&log$=prottop&blast_rank=44&RID=04UW1K5X013"",""XP_001748495.1"")"
uncharacterized protein MONBRDRAFT_31267 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,468,468,75%,1e-153,45.20,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001743110.1?report=genbank&log$=prottop&blast_rank=45&RID=04UW1K5X013"",""XP_001743110.1"")"
AGC/PKC/ALPHA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,461,461,77%,2e-152,45.32,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991971.1?report=genbank&log$=prottop&blast_rank=46&RID=04UW1K5X013"",""XP_004991971.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X4 [Priapulus caudatus],Priapulus caudatus,453,629,71%,2e-148,61.96,697,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669888.1?report=genbank&log$=prottop&blast_rank=47&RID=04UW1K5X013"",""XP_014669888.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X2 [Priapulus caudatus],Priapulus caudatus,454,630,71%,3e-148,61.96,723,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669885.1?report=genbank&log$=prottop&blast_rank=48&RID=04UW1K5X013"",""XP_014669885.1"")"
PREDICTED: calcium-independent protein kinase C-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,453,627,78%,9e-148,60.00,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822826.1?report=genbank&log$=prottop&blast_rank=49&RID=04UW1K5X013"",""XP_006822826.1"")"
Protein kinase C-like 1B [Caenorhabditis elegans],Caenorhabditis elegans,444,618,70%,7e-146,63.28,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256394.1?report=genbank&log$=prottop&blast_rank=50&RID=04UW1K5X013"",""NP_001256394.1"")"
Protein kinase C-like 1B [Caenorhabditis elegans],Caenorhabditis elegans,444,619,70%,1e-144,63.28,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256395.1?report=genbank&log$=prottop&blast_rank=51&RID=04UW1K5X013"",""NP_001256395.1"")"
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,444,620,70%,5e-144,63.28,763,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256396.1?report=genbank&log$=prottop&blast_rank=52&RID=04UW1K5X013"",""NP_001256396.1"")"
protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,442,612,70%,6e-144,62.99,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA18259.1?report=genbank&log$=prottop&blast_rank=53&RID=04UW1K5X013"",""AAA18259.1"")"
calcium-independent protein kinase C isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,442,609,74%,1e-143,61.52,738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854596.1?report=genbank&log$=prottop&blast_rank=54&RID=04UW1K5X013"",""XP_030854596.1"")"
serine/threonine protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,441,441,76%,2e-143,43.63,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004990040.1?report=genbank&log$=prottop&blast_rank=55&RID=04UW1K5X013"",""XP_004990040.1"")"
calcium-independent protein kinase C isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,441,608,74%,6e-143,61.52,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854593.1?report=genbank&log$=prottop&blast_rank=56&RID=04UW1K5X013"",""XP_030854593.1"")"
calcium-independent protein kinase C isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,441,608,74%,8e-143,61.52,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854594.1?report=genbank&log$=prottop&blast_rank=57&RID=04UW1K5X013"",""XP_030854594.1"")"
calcium-independent protein kinase C isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,441,609,74%,8e-143,61.52,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854595.1?report=genbank&log$=prottop&blast_rank=58&RID=04UW1K5X013"",""XP_030854595.1"")"
calcium-independent protein kinase C-like isoform X2 [Asterias rubens],Asterias rubens,439,602,75%,2e-142,59.39,739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624712.1?report=genbank&log$=prottop&blast_rank=59&RID=04UW1K5X013"",""XP_033624712.1"")"
calcium-independent protein kinase C-like isoform X1 [Asterias rubens],Asterias rubens,439,602,75%,4e-142,59.39,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624704.1?report=genbank&log$=prottop&blast_rank=60&RID=04UW1K5X013"",""XP_033624704.1"")"
calcium-independent protein kinase C-like [Acropora millepora],Acropora millepora,429,580,70%,3e-139,62.01,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197725.2?report=genbank&log$=prottop&blast_rank=61&RID=04UW1K5X013"",""XP_029197725.2"")"
uncharacterized protein MONBRDRAFT_39232 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,429,429,75%,5e-138,40.81,788,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001750627.1?report=genbank&log$=prottop&blast_rank=62&RID=04UW1K5X013"",""XP_001750627.1"")"
PREDICTED: calcium-independent protein kinase C [Amphimedon queenslandica],Amphimedon queenslandica,425,579,82%,1e-137,61.56,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386485.1?report=genbank&log$=prottop&blast_rank=63&RID=04UW1K5X013"",""XP_003386485.1"")"
uncharacterized protein MONBRDRAFT_20766 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,417,587,77%,5e-136,56.32,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745150.1?report=genbank&log$=prottop&blast_rank=64&RID=04UW1K5X013"",""XP_001745150.1"")"
AGC/PKC/ETA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,415,584,74%,8e-136,58.00,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004999047.1?report=genbank&log$=prottop&blast_rank=65&RID=04UW1K5X013"",""XP_004999047.1"")"
protein kinase C epsilon type-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,416,580,70%,3e-133,62.65,756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673545.1?report=genbank&log$=prottop&blast_rank=66&RID=04UW1K5X013"",""XP_035673545.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,415,580,70%,5e-133,62.35,750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262560.1?report=genbank&log$=prottop&blast_rank=67&RID=04UW1K5X013"",""CAH1262560.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,415,580,70%,5e-133,62.35,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262559.1?report=genbank&log$=prottop&blast_rank=68&RID=04UW1K5X013"",""CAH1262559.1"")"
uncharacterized protein MONBRDRAFT_34036 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,408,459,94%,5e-132,37.80,611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749275.1?report=genbank&log$=prottop&blast_rank=69&RID=04UW1K5X013"",""XP_001749275.1"")"
PREDICTED: protein kinase C delta type-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,407,572,69%,9e-131,60.18,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002740313.1?report=genbank&log$=prottop&blast_rank=70&RID=04UW1K5X013"",""XP_002740313.1"")"
protein kinase C epsilon type-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,404,404,76%,6e-130,45.98,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673554.1?report=genbank&log$=prottop&blast_rank=71&RID=04UW1K5X013"",""XP_035673554.1"")"
AGC/PKC/ETA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,404,588,72%,8e-130,53.85,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997633.1?report=genbank&log$=prottop&blast_rank=72&RID=04UW1K5X013"",""XP_004997633.1"")"
protein kinase C delta type-like [Acropora millepora],Acropora millepora,399,566,69%,3e-127,59.39,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029209119.1?report=genbank&log$=prottop&blast_rank=73&RID=04UW1K5X013"",""XP_029209119.1"")"
PREDICTED: protein kinase C delta type-like [Octopus bimaculoides],Octopus bimaculoides,397,549,68%,5e-127,60.62,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786664.1?report=genbank&log$=prottop&blast_rank=74&RID=04UW1K5X013"",""XP_014786664.1"")"
protein kinase C delta type-like [Octopus vulgaris],Octopus vulgaris,397,549,68%,5e-127,60.62,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHX41557.1?report=genbank&log$=prottop&blast_rank=75&RID=04UW1K5X013"",""QHX41557.1"")"
PREDICTED: protein kinase C-like [Hydra vulgaris],Hydra vulgaris,395,549,71%,4e-126,58.26,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165000.1?report=genbank&log$=prottop&blast_rank=76&RID=04UW1K5X013"",""XP_002165000.1"")"
PREDICTED: protein kinase C delta type-like [Hydra vulgaris],Hydra vulgaris,386,542,77%,2e-122,52.88,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558584.1?report=genbank&log$=prottop&blast_rank=77&RID=04UW1K5X013"",""XP_012558584.1"")"
uncharacterized protein MONBRDRAFT_21555 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,380,534,71%,1e-120,55.00,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001746724.1?report=genbank&log$=prottop&blast_rank=78&RID=04UW1K5X013"",""XP_001746724.1"")"
protein kinase C delta type isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,379,524,76%,1e-119,52.27,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828326.1?report=genbank&log$=prottop&blast_rank=79&RID=04UW1K5X013"",""XP_030828326.1"")"
protein kinase C delta type isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,378,524,76%,2e-119,52.27,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828327.1?report=genbank&log$=prottop&blast_rank=80&RID=04UW1K5X013"",""XP_030828327.1"")"
protein kinase C delta type-like isoform X1 [Asterias rubens],Asterias rubens,378,586,70%,2e-119,57.67,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647148.1?report=genbank&log$=prottop&blast_rank=81&RID=04UW1K5X013"",""XP_033647148.1"")"
protein kinase C delta type-like isoform X2 [Asterias rubens],Asterias rubens,378,585,70%,2e-119,57.67,688,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647150.1?report=genbank&log$=prottop&blast_rank=82&RID=04UW1K5X013"",""XP_033647150.1"")"
PREDICTED: protein kinase C delta type-like [Amphimedon queenslandica],Amphimedon queenslandica,367,513,68%,6e-115,57.49,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384983.1?report=genbank&log$=prottop&blast_rank=83&RID=04UW1K5X013"",""XP_003384983.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,364,556,77%,9e-115,53.70,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264952.1?report=genbank&log$=prottop&blast_rank=84&RID=04UW1K5X013"",""CAH1264952.1"")"
TPA-1 [Caenorhabditis elegans],Caenorhabditis elegans,360,513,78%,3e-114,55.29,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA03556.1?report=genbank&log$=prottop&blast_rank=85&RID=04UW1K5X013"",""BAA03556.1"")"
Protein kinase C-like 1 [Caenorhabditis elegans],Caenorhabditis elegans,360,514,77%,3e-114,55.29,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001359809.1?report=genbank&log$=prottop&blast_rank=86&RID=04UW1K5X013"",""NP_001359809.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,364,556,77%,1e-113,53.70,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264951.1?report=genbank&log$=prottop&blast_rank=87&RID=04UW1K5X013"",""CAH1264951.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,364,555,77%,2e-113,53.70,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264950.1?report=genbank&log$=prottop&blast_rank=88&RID=04UW1K5X013"",""CAH1264950.1"")"
protein kinase C delta type-like [Branchiostoma floridae],Branchiostoma floridae,363,552,77%,3e-113,53.15,735,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677707.1?report=genbank&log$=prottop&blast_rank=89&RID=04UW1K5X013"",""XP_035677707.1"")"
PREDICTED: protein kinase C alpha type-like [Priapulus caudatus],Priapulus caudatus,345,345,31%,3e-113,78.20,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671629.1?report=genbank&log$=prottop&blast_rank=90&RID=04UW1K5X013"",""XP_014671629.1"")"
PREDICTED: protein kinase C iota type-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,358,431,61%,3e-113,51.93,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006814151.1?report=genbank&log$=prottop&blast_rank=91&RID=04UW1K5X013"",""XP_006814151.1"")"
Protein kinase C-like 1 [Caenorhabditis elegans],Caenorhabditis elegans,362,517,75%,6e-113,55.29,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379590.1?report=genbank&log$=prottop&blast_rank=92&RID=04UW1K5X013"",""NP_001379590.1"")"
protein kinase C iota type-like isoform X2 [Acropora millepora],Acropora millepora,358,432,60%,8e-113,51.78,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044178138.1?report=genbank&log$=prottop&blast_rank=93&RID=04UW1K5X013"",""XP_044178138.1"")"
protein kinase C iota type-like [Ciona intestinalis],Ciona intestinalis,354,354,48%,2e-112,51.79,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128901.1?report=genbank&log$=prottop&blast_rank=94&RID=04UW1K5X013"",""XP_002128901.1"")"
PRKCI [Branchiostoma lanceolatum],Branchiostoma lanceolatum,356,479,68%,5e-112,50.44,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1239352.1?report=genbank&log$=prottop&blast_rank=95&RID=04UW1K5X013"",""CAH1239352.1"")"
