Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
uncharacterized protein MONBRDRAFT_27550 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,504,504,92%,5e-178,73.37,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748004.1?report=genbank&log$=prottop&blast_rank=14&RID=6MPVXCNB016"",""XP_001748004.1"")"
uncharacterized protein MONBRDRAFT_19272 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,381,381,80%,8e-130,59.32,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001742351.1?report=genbank&log$=prottop&blast_rank=15&RID=6MPVXCNB016"",""XP_001742351.1"")"
mitogen-activated protein kinase [Aspergillus nidulans],Aspergillus nidulans,377,377,93%,1e-127,59.48,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAF12815.2?report=genbank&log$=prottop&blast_rank=16&RID=6MPVXCNB016"",""AAF12815.2"")"
Mitogen-activated protein kinase [Fusarium culmorum],Fusarium culmorum,375,375,93%,3e-127,58.89,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD04958.1?report=genbank&log$=prottop&blast_rank=17&RID=6MPVXCNB016"",""PTD04958.1"")"
hypothetical protein AN3719.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,374,374,85%,9e-127,60.77,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_661323.1?report=genbank&log$=prottop&blast_rank=18&RID=6MPVXCNB016"",""XP_661323.1"")"
CMGC/MAPK/ERK1 protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,370,370,90%,3e-125,53.57,343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004988001.1?report=genbank&log$=prottop&blast_rank=19&RID=6MPVXCNB016"",""XP_004988001.1"")"
extracellular signal-regulated protein kinase [Dictyostelium discoideum],Dictyostelium discoideum,353,353,94%,2e-117,54.76,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA59387.1?report=genbank&log$=prottop&blast_rank=20&RID=6MPVXCNB016"",""AAA59387.1"")"
extracellular signal-regulated protein kinase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,355,355,94%,8e-117,54.20,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_637704.1?report=genbank&log$=prottop&blast_rank=21&RID=6MPVXCNB016"",""XP_637704.1"")"
Mitogen-activated protein kinase FUS3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,345,345,85%,1e-115,52.65,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH80599.1?report=genbank&log$=prottop&blast_rank=22&RID=6MPVXCNB016"",""ONH80599.1"")"
Kss1p [Saccharomyces cerevisiae YJM1190],Saccharomyces cerevisiae YJM1190,346,346,84%,2e-115,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR93969.1?report=genbank&log$=prottop&blast_rank=23&RID=6MPVXCNB016"",""AJR93969.1"")"
mitogen-activated protein kinase FUS3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,345,345,84%,2e-115,52.83,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP66800.1?report=genbank&log$=prottop&blast_rank=24&RID=6MPVXCNB016"",""GFP66800.1"")"
BJ4_G0016540.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,345,345,84%,3e-115,52.83,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6598149.1?report=genbank&log$=prottop&blast_rank=25&RID=6MPVXCNB016"",""CAD6598149.1"")"
mitogen-activated serine/threonine-protein kinase FUS3 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,345,345,84%,3e-115,52.83,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_009537.1?report=genbank&log$=prottop&blast_rank=26&RID=6MPVXCNB016"",""NP_009537.1"")"
FUS3 protein [Saccharomyces cerevisiae],Saccharomyces cerevisiae,345,345,84%,3e-115,52.83,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34613.1?report=genbank&log$=prottop&blast_rank=27&RID=6MPVXCNB016"",""AAA34613.1"")"
Mitogen-activated protein kinase KSS1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,345,345,84%,5e-115,55.14,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4005047.1?report=genbank&log$=prottop&blast_rank=28&RID=6MPVXCNB016"",""KAF4005047.1"")"
HN1_G0033620.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,345,345,84%,5e-115,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6625357.1?report=genbank&log$=prottop&blast_rank=29&RID=6MPVXCNB016"",""CAD6625357.1"")"
Kss1p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,344,344,84%,8e-115,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR94466.1?report=genbank&log$=prottop&blast_rank=30&RID=6MPVXCNB016"",""AJR94466.1"")"
mitogen-activated serine/threonine-protein kinase KSS1 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,344,344,84%,8e-115,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011554.3?report=genbank&log$=prottop&blast_rank=31&RID=6MPVXCNB016"",""NP_011554.3"")"
Kss1p [Saccharomyces cerevisiae YJM451],Saccharomyces cerevisiae YJM451,344,344,84%,9e-115,54.21,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR81591.1?report=genbank&log$=prottop&blast_rank=32&RID=6MPVXCNB016"",""AJR81591.1"")"
Kss1p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,344,344,84%,9e-115,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS27335.1?report=genbank&log$=prottop&blast_rank=33&RID=6MPVXCNB016"",""AJS27335.1"")"
mitogen-activated serine/threonine-protein kinase KSS1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,344,344,84%,1e-114,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN32401.1?report=genbank&log$=prottop&blast_rank=34&RID=6MPVXCNB016"",""PTN32401.1"")"
Kss1p [Saccharomyces cerevisiae YJM1479],Saccharomyces cerevisiae YJM1479,344,344,84%,1e-114,54.21,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS05734.1?report=genbank&log$=prottop&blast_rank=35&RID=6MPVXCNB016"",""AJS05734.1"")"
Fus3p [Saccharomyces cerevisiae YJM1574],Saccharomyces cerevisiae YJM1574,343,343,84%,1e-114,52.83,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP89997.1?report=genbank&log$=prottop&blast_rank=36&RID=6MPVXCNB016"",""AJP89997.1"")"
HLJ1_G0033780.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,343,343,84%,2e-114,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6627899.1?report=genbank&log$=prottop&blast_rank=37&RID=6MPVXCNB016"",""CAD6627899.1"")"
Kss1p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,343,343,84%,2e-114,54.52,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62244.1?report=genbank&log$=prottop&blast_rank=38&RID=6MPVXCNB016"",""EGA62244.1"")"
Kss1p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,343,343,84%,2e-114,54.21,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA58577.1?report=genbank&log$=prottop&blast_rank=39&RID=6MPVXCNB016"",""EGA58577.1"")"
Fus3p [Saccharomyces cerevisiae P283],Saccharomyces cerevisiae P283,342,342,84%,3e-114,52.52,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EWH19407.1?report=genbank&log$=prottop&blast_rank=40&RID=6MPVXCNB016"",""EWH19407.1"")"
Crystal structure of Fus3 phosphorylated on Tyr182 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,342,342,84%,3e-114,52.52,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2F9G_A?report=genbank&log$=prottop&blast_rank=41&RID=6MPVXCNB016"",""2F9G_A"")"
"Chain A, Mitogen-activated protein kinase FUS3 [Saccharomyces cerevisiae]",Saccharomyces cerevisiae,342,342,84%,4e-114,52.20,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2B9H_A?report=genbank&log$=prottop&blast_rank=42&RID=6MPVXCNB016"",""2B9H_A"")"
Kss1p [Saccharomyces cerevisiae YJM1208],Saccharomyces cerevisiae YJM1208,342,342,84%,9e-114,54.21,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR95467.1?report=genbank&log$=prottop&blast_rank=43&RID=6MPVXCNB016"",""AJR95467.1"")"
mitogen-activated protein kinase [Ciona intestinalis],Ciona intestinalis,353,353,86%,6e-113,54.26,813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001071698.1?report=genbank&log$=prottop&blast_rank=44&RID=6MPVXCNB016"",""NP_001071698.1"")"
LOW QUALITY PROTEIN: mitogen-activated serine/threonine-protein kinase KSS1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,336,336,84%,2e-111,53.89,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1908302.1?report=genbank&log$=prottop&blast_rank=45&RID=6MPVXCNB016"",""KAF1908302.1"")"
mitogen-activated protein kinase 7-like [Branchiostoma floridae],Branchiostoma floridae,352,352,85%,1e-109,53.77,1130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692155.1?report=genbank&log$=prottop&blast_rank=46&RID=6MPVXCNB016"",""XP_035692155.1"")"
MAPK7 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,345,345,85%,3e-107,53.29,1132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232433.1?report=genbank&log$=prottop&blast_rank=47&RID=6MPVXCNB016"",""CAH1232433.1"")"
hypothetical protein HYE67_006082 [Fusarium culmorum],Fusarium culmorum,324,324,87%,5e-107,48.62,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC63851.1?report=genbank&log$=prottop&blast_rank=48&RID=6MPVXCNB016"",""QPC63851.1"")"
unnamed protein product [Saccharomyces cerevisiae],Saccharomyces cerevisiae,327,327,89%,5e-107,49.54,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1831487.1?report=genbank&log$=prottop&blast_rank=49&RID=6MPVXCNB016"",""CAH1831487.1"")"
Hog1p [Saccharomyces cerevisiae YJM1250],Saccharomyces cerevisiae YJM1250,327,327,89%,7e-107,49.24,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV50684.1?report=genbank&log$=prottop&blast_rank=50&RID=6MPVXCNB016"",""AJV50684.1"")"
Hog1p [Saccharomyces cerevisiae YJM1133],Saccharomyces cerevisiae YJM1133,326,326,89%,8e-107,49.24,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV47096.1?report=genbank&log$=prottop&blast_rank=51&RID=6MPVXCNB016"",""AJV47096.1"")"
Hog1p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,326,326,89%,8e-107,49.24,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV63260.1?report=genbank&log$=prottop&blast_rank=52&RID=6MPVXCNB016"",""AJV63260.1"")"
Hog1p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,326,326,89%,9e-107,49.24,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV78319.1?report=genbank&log$=prottop&blast_rank=53&RID=6MPVXCNB016"",""AJV78319.1"")"
Hog1p [Saccharomyces cerevisiae YJM1387],Saccharomyces cerevisiae YJM1387,326,326,89%,9e-107,49.24,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV58774.1?report=genbank&log$=prottop&blast_rank=54&RID=6MPVXCNB016"",""AJV58774.1"")"
Hog1p [Saccharomyces cerevisiae YJM1208],Saccharomyces cerevisiae YJM1208,326,326,89%,9e-107,49.24,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV48913.1?report=genbank&log$=prottop&blast_rank=55&RID=6MPVXCNB016"",""AJV48913.1"")"
Hog1p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,326,326,89%,1e-106,49.24,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA57662.1?report=genbank&log$=prottop&blast_rank=56&RID=6MPVXCNB016"",""EGA57662.1"")"
mitogen-activated protein kinase HOG1 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,324,324,89%,6e-106,48.94,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_013214.1?report=genbank&log$=prottop&blast_rank=57&RID=6MPVXCNB016"",""NP_013214.1"")"
HOG1 protein [Saccharomyces cerevisiae],Saccharomyces cerevisiae,323,323,89%,8e-106,48.94,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34680.1?report=genbank&log$=prottop&blast_rank=58&RID=6MPVXCNB016"",""AAA34680.1"")"
Hog1p: Mitogen-activated and osmosensing protein kinase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,323,323,87%,1e-105,49.53,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB67558.1?report=genbank&log$=prottop&blast_rank=59&RID=6MPVXCNB016"",""AAB67558.1"")"
HOG1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,323,323,89%,2e-105,48.94,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHH89969.1?report=genbank&log$=prottop&blast_rank=60&RID=6MPVXCNB016"",""UHH89969.1"")"
hypothetical protein HYE67_011096 [Fusarium culmorum],Fusarium culmorum,322,322,86%,2e-105,52.81,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC68865.1?report=genbank&log$=prottop&blast_rank=61&RID=6MPVXCNB016"",""QPC68865.1"")"
MAP protein kinase MPKA [Aspergillus nidulans],Aspergillus nidulans,321,321,93%,5e-105,50.29,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAD24428.1?report=genbank&log$=prottop&blast_rank=62&RID=6MPVXCNB016"",""AAD24428.1"")"
mitogen-activated protein kinase 14-like [Acropora millepora],Acropora millepora,317,317,85%,3e-104,50.32,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029201498.1?report=genbank&log$=prottop&blast_rank=63&RID=6MPVXCNB016"",""XP_029201498.1"")"
MAPK14 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,317,317,85%,7e-104,49.36,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264834.1?report=genbank&log$=prottop&blast_rank=64&RID=6MPVXCNB016"",""CAH1264834.1"")"
mitogen-activated protein kinase 14-like [Branchiostoma floridae],Branchiostoma floridae,315,315,85%,2e-103,49.36,369,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035676942.1?report=genbank&log$=prottop&blast_rank=65&RID=6MPVXCNB016"",""XP_035676942.1"")"
uncharacterized protein LOC114960587 [Acropora millepora],Acropora millepora,334,334,92%,5e-103,52.05,1110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029194842.2?report=genbank&log$=prottop&blast_rank=66&RID=6MPVXCNB016"",""XP_029194842.2"")"
Mitogen-activated protein kinase HOG1 [Fusarium culmorum],Fusarium culmorum,313,313,87%,1e-102,48.00,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD01875.1?report=genbank&log$=prottop&blast_rank=67&RID=6MPVXCNB016"",""PTD01875.1"")"
PREDICTED: mitogen-activated protein kinase 7-like [Amphimedon queenslandica],Amphimedon queenslandica,324,324,85%,7e-101,54.26,901,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003389469.1?report=genbank&log$=prottop&blast_rank=68&RID=6MPVXCNB016"",""XP_003389469.1"")"
MAPK14 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,309,309,85%,1e-100,48.00,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264836.1?report=genbank&log$=prottop&blast_rank=69&RID=6MPVXCNB016"",""CAH1264836.1"")"
uncharacterized protein MONBRDRAFT_35273 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,306,306,89%,5e-100,46.55,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749069.1?report=genbank&log$=prottop&blast_rank=70&RID=6MPVXCNB016"",""XP_001749069.1"")"
uncharacterized protein LOC100213301 [Hydra vulgaris],Hydra vulgaris,324,324,85%,3e-99,51.89,1122,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047142686.1?report=genbank&log$=prottop&blast_rank=71&RID=6MPVXCNB016"",""XP_047142686.1"")"
Slt2p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,308,308,87%,4e-99,49.39,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP39127.1?report=genbank&log$=prottop&blast_rank=72&RID=6MPVXCNB016"",""AJP39127.1"")"
PREDICTED: MAP kinase p38-like protein isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,303,303,82%,7e-99,49.67,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822450.1?report=genbank&log$=prottop&blast_rank=73&RID=6MPVXCNB016"",""XP_006822450.1"")"
Slt2p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,307,307,87%,9e-99,49.39,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62123.1?report=genbank&log$=prottop&blast_rank=74&RID=6MPVXCNB016"",""EGA62123.1"")"
Slt2p [Saccharomyces cerevisiae AWRI796],Saccharomyces cerevisiae AWRI796,307,307,87%,1e-98,49.39,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA74741.1?report=genbank&log$=prottop&blast_rank=75&RID=6MPVXCNB016"",""EGA74741.1"")"
SLT2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,307,307,87%,1e-98,49.39,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZV10752.1?report=genbank&log$=prottop&blast_rank=76&RID=6MPVXCNB016"",""KZV10752.1"")"
Slt2p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,307,307,87%,1e-98,49.39,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU18371.1?report=genbank&log$=prottop&blast_rank=77&RID=6MPVXCNB016"",""AJU18371.1"")"
Slt2p [Saccharomyces cerevisiae YJM1387],Saccharomyces cerevisiae YJM1387,307,307,87%,1e-98,49.39,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU17610.1?report=genbank&log$=prottop&blast_rank=78&RID=6MPVXCNB016"",""AJU17610.1"")"
Slt2p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,307,307,87%,1e-98,49.39,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY77728.1?report=genbank&log$=prottop&blast_rank=79&RID=6MPVXCNB016"",""AHY77728.1"")"
Slt2p [Saccharomyces cerevisiae YJM1386],Saccharomyces cerevisiae YJM1386,307,307,87%,1e-98,49.39,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU17352.1?report=genbank&log$=prottop&blast_rank=80&RID=6MPVXCNB016"",""AJU17352.1"")"
EM14S01-3B_G0054420.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,306,306,87%,1e-98,49.39,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6627624.1?report=genbank&log$=prottop&blast_rank=81&RID=6MPVXCNB016"",""CAD6627624.1"")"
mitogen-activated serine/threonine-protein kinase SLT2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,307,307,87%,2e-98,49.39,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011895.1?report=genbank&log$=prottop&blast_rank=82&RID=6MPVXCNB016"",""NP_011895.1"")"
Slt2p [Saccharomyces cerevisiae YJM693],Saccharomyces cerevisiae YJM693,307,307,87%,2e-98,49.39,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU31678.1?report=genbank&log$=prottop&blast_rank=83&RID=6MPVXCNB016"",""AJU31678.1"")"
MAP kinase p38-like protein [Saccoglossus kowalevskii],Saccoglossus kowalevskii,303,303,82%,2e-98,49.67,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001161584.1?report=genbank&log$=prottop&blast_rank=84&RID=6MPVXCNB016"",""NP_001161584.1"")"
Slt2p [Saccharomyces cerevisiae YJM1252],Saccharomyces cerevisiae YJM1252,307,307,87%,2e-98,49.39,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV29773.1?report=genbank&log$=prottop&blast_rank=85&RID=6MPVXCNB016"",""AJV29773.1"")"
Slt2p [Saccharomyces cerevisiae YJM1477],Saccharomyces cerevisiae YJM1477,307,307,87%,2e-98,49.39,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU22630.1?report=genbank&log$=prottop&blast_rank=86&RID=6MPVXCNB016"",""AJU22630.1"")"
XXYS1_4_G0000810.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,306,306,87%,2e-98,49.39,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6629613.1?report=genbank&log$=prottop&blast_rank=87&RID=6MPVXCNB016"",""CAD6629613.1"")"
Slt2p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,301,301,87%,2e-98,48.92,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA78517.1?report=genbank&log$=prottop&blast_rank=88&RID=6MPVXCNB016"",""EGA78517.1"")"
Slt2p [Saccharomyces cerevisiae YJM1356],Saccharomyces cerevisiae YJM1356,307,307,87%,2e-98,49.39,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU16324.1?report=genbank&log$=prottop&blast_rank=89&RID=6MPVXCNB016"",""AJU16324.1"")"
PREDICTED: mitogen-activated protein kinase 7-like [Priapulus caudatus],Priapulus caudatus,317,317,91%,2e-98,49.55,857,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014677031.1?report=genbank&log$=prottop&blast_rank=90&RID=6MPVXCNB016"",""XP_014677031.1"")"
Slt2p [Saccharomyces cerevisiae YJM1385],Saccharomyces cerevisiae YJM1385,307,307,87%,2e-98,49.39,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU17096.1?report=genbank&log$=prottop&blast_rank=91&RID=6MPVXCNB016"",""AJU17096.1"")"
Slt2p [Saccharomyces cerevisiae YJM1450],Saccharomyces cerevisiae YJM1450,307,307,87%,2e-98,49.39,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU21859.1?report=genbank&log$=prottop&blast_rank=92&RID=6MPVXCNB016"",""AJU21859.1"")"
