Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
regulator of G-protein signaling rgs-2-like isoform X1 [Acropora millepora],Acropora millepora,119,119,61%,1e-30,43.61,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029191431.1?report=genbank&log$=prottop&blast_rank=19&RID=080UR846013"",""XP_029191431.1"")"
Regulator of G-protein signaling rgs-1 [Caenorhabditis elegans],Caenorhabditis elegans,117,117,56%,2e-30,44.72,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001369842.1?report=genbank&log$=prottop&blast_rank=20&RID=080UR846013"",""NP_001369842.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,115,115,58%,4e-30,42.52,162,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001123134.1?report=genbank&log$=prottop&blast_rank=21&RID=080UR846013"",""NP_001123134.1"")"
regulator of G-protein signaling rgs-2-like isoform X3 [Acropora millepora],Acropora millepora,116,116,58%,4e-30,39.06,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044183060.1?report=genbank&log$=prottop&blast_rank=22&RID=080UR846013"",""XP_044183060.1"")"
regulator of G-protein signaling 17-like isoform X4 [Acropora millepora],Acropora millepora,116,116,58%,4e-30,39.06,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185354.1?report=genbank&log$=prottop&blast_rank=23&RID=080UR846013"",""XP_029185354.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,115,115,58%,5e-30,42.52,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001257199.1?report=genbank&log$=prottop&blast_rank=24&RID=080UR846013"",""NP_001257199.1"")"
Regulator of G-protein signaling rgs-2 [Caenorhabditis elegans],Caenorhabditis elegans,115,115,58%,5e-30,42.52,169,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_510124.2?report=genbank&log$=prottop&blast_rank=25&RID=080UR846013"",""NP_510124.2"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,117,117,56%,5e-30,44.72,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001255056.1?report=genbank&log$=prottop&blast_rank=26&RID=080UR846013"",""NP_001255056.1"")"
regulator of G-protein signaling rgs-2-like isoform X2 [Acropora millepora],Acropora millepora,115,115,58%,7e-30,39.06,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185351.1?report=genbank&log$=prottop&blast_rank=27&RID=080UR846013"",""XP_029185351.1"")"
regulator of G-protein signaling 17-like isoform X2 [Asterias rubens],Asterias rubens,117,117,59%,7e-30,38.76,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644698.1?report=genbank&log$=prottop&blast_rank=28&RID=080UR846013"",""XP_033644698.1"")"
regulator of G-protein signaling 17-like isoform X1 [Asterias rubens],Asterias rubens,117,117,59%,7e-30,38.76,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644697.1?report=genbank&log$=prottop&blast_rank=29&RID=080UR846013"",""XP_033644697.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,115,115,58%,9e-30,42.52,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379248.1?report=genbank&log$=prottop&blast_rank=30&RID=080UR846013"",""NP_001379248.1"")"
regulator of G-protein signaling rgs-2-like isoform X1 [Acropora millepora],Acropora millepora,116,116,58%,1e-29,39.06,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185350.1?report=genbank&log$=prottop&blast_rank=31&RID=080UR846013"",""XP_029185350.1"")"
regulator of G-protein signaling 7-like isoform X3 [Asterias rubens],Asterias rubens,110,110,60%,9e-26,39.86,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635583.1?report=genbank&log$=prottop&blast_rank=32&RID=080UR846013"",""XP_033635583.1"")"
regulator of G-protein signaling 7 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,110,110,60%,1e-25,39.13,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011672361.1?report=genbank&log$=prottop&blast_rank=33&RID=080UR846013"",""XP_011672361.1"")"
regulator of G-protein signaling 7 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,108,108,60%,5e-25,39.39,487,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011672362.1?report=genbank&log$=prottop&blast_rank=34&RID=080UR846013"",""XP_011672362.1"")"
regulator of G-protein signaling 7 isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,108,108,60%,7e-25,37.24,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011672363.1?report=genbank&log$=prottop&blast_rank=35&RID=080UR846013"",""XP_011672363.1"")"
regulator of G-protein signaling rgs-7 [Ciona intestinalis],Ciona intestinalis,106,106,53%,9e-25,40.68,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002123933.2?report=genbank&log$=prottop&blast_rank=36&RID=080UR846013"",""XP_002123933.2"")"
regulator of G-protein signaling 7-like isoform X7 [Asterias rubens],Asterias rubens,107,107,57%,9e-25,41.60,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635624.1?report=genbank&log$=prottop&blast_rank=37&RID=080UR846013"",""XP_033635624.1"")"
regulator of G-protein signaling 7-like isoform X1 [Asterias rubens],Asterias rubens,107,107,60%,9e-25,37.93,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635559.1?report=genbank&log$=prottop&blast_rank=38&RID=080UR846013"",""XP_033635559.1"")"
regulator of G-protein signaling 7-like isoform X5 [Asterias rubens],Asterias rubens,107,107,57%,1e-24,41.60,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635606.1?report=genbank&log$=prottop&blast_rank=39&RID=080UR846013"",""XP_033635606.1"")"
regulator of G-protein signaling 7 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,108,108,60%,1e-24,37.24,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011672360.1?report=genbank&log$=prottop&blast_rank=40&RID=080UR846013"",""XP_011672360.1"")"
regulator of G-protein signaling 7-like isoform X4 [Asterias rubens],Asterias rubens,107,107,57%,1e-24,41.60,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635598.1?report=genbank&log$=prottop&blast_rank=41&RID=080UR846013"",""XP_033635598.1"")"
regulator of G-protein signaling 7-like isoform X6 [Asterias rubens],Asterias rubens,107,107,57%,1e-24,41.60,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635614.1?report=genbank&log$=prottop&blast_rank=42&RID=080UR846013"",""XP_033635614.1"")"
regulator of G-protein signaling 7-like isoform X2 [Asterias rubens],Asterias rubens,107,107,57%,1e-24,41.60,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033635575.1?report=genbank&log$=prottop&blast_rank=43&RID=080UR846013"",""XP_033635575.1"")"
PREDICTED: regulator of G-protein signaling 12-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,105,105,54%,1e-23,40.68,1509,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789242.1?report=genbank&log$=prottop&blast_rank=44&RID=080UR846013"",""XP_014789242.1"")"
PREDICTED: uncharacterized protein LOC106882916 isoform X2 [Octopus bimaculoides],Octopus bimaculoides,105,105,54%,2e-23,40.68,1771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789233.1?report=genbank&log$=prottop&blast_rank=45&RID=080UR846013"",""XP_014789233.1"")"
PREDICTED: uncharacterized protein LOC106882916 isoform X1 [Octopus bimaculoides],Octopus bimaculoides,105,105,54%,2e-23,40.68,2020,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789232.1?report=genbank&log$=prottop&blast_rank=46&RID=080UR846013"",""XP_014789232.1"")"
PREDICTED: regulator of G-protein signaling 12-like [Hydra vulgaris],Hydra vulgaris,103,103,54%,6e-23,41.53,775,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555230.1?report=genbank&log$=prottop&blast_rank=47&RID=080UR846013"",""XP_012555230.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,98.2,98.2,52%,8e-23,43.59,215,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001123154.1?report=genbank&log$=prottop&blast_rank=48&RID=080UR846013"",""NP_001123154.1"")"
hypothetical protein OCBIM_22025233mg [Octopus bimaculoides],Octopus bimaculoides,99.0,99.0,58%,9e-23,38.76,247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF82482.1?report=genbank&log$=prottop&blast_rank=49&RID=080UR846013"",""KOF82482.1"")"
hypothetical protein OCBIM_22025233mg [Octopus bimaculoides],Octopus bimaculoides,99.0,99.0,58%,1e-22,38.76,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF82483.1?report=genbank&log$=prottop&blast_rank=50&RID=080UR846013"",""KOF82483.1"")"
regulator of G-protein signaling 7 [Ciona intestinalis],Ciona intestinalis,102,102,58%,1e-22,38.58,477,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009857681.1?report=genbank&log$=prottop&blast_rank=51&RID=080UR846013"",""XP_009857681.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,97.8,97.8,52%,2e-22,43.59,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001123153.1?report=genbank&log$=prottop&blast_rank=52&RID=080UR846013"",""NP_001123153.1"")"
PREDICTED: regulator of G-protein signaling 7-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,99.4,99.4,58%,3e-22,38.76,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776661.1?report=genbank&log$=prottop&blast_rank=53&RID=080UR846013"",""XP_014776661.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,99.4,99.4,52%,3e-22,43.59,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001361946.1?report=genbank&log$=prottop&blast_rank=54&RID=080UR846013"",""NP_001361946.1"")"
PREDICTED: regulator of G-protein signaling 7-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,99.4,99.4,58%,3e-22,38.76,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776660.1?report=genbank&log$=prottop&blast_rank=55&RID=080UR846013"",""XP_014776660.1"")"
Regulator of G-protein signaling rgs-7 [Caenorhabditis elegans],Caenorhabditis elegans,99.8,99.8,52%,7e-22,43.59,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024715.1?report=genbank&log$=prottop&blast_rank=56&RID=080UR846013"",""NP_001024715.1"")"
uncharacterized protein LOC100184048 isoform X1 [Ciona intestinalis],Ciona intestinalis,99.8,99.8,62%,1e-21,40.00,750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669013.1?report=genbank&log$=prottop&blast_rank=57&RID=080UR846013"",""XP_018669013.1"")"
regulator of G-protein signaling 12-like isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,100,100,69%,1e-21,33.11,1396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030841228.1?report=genbank&log$=prottop&blast_rank=58&RID=080UR846013"",""XP_030841228.1"")"
uncharacterized protein LOC100184048 isoform X2 [Ciona intestinalis],Ciona intestinalis,99.8,99.8,62%,1e-21,40.00,588,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002126381.1?report=genbank&log$=prottop&blast_rank=59&RID=080UR846013"",""XP_002126381.1"")"
uncharacterized protein LOC100889318 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030848643.1?report=genbank&log$=prottop&blast_rank=60&RID=080UR846013"",""XP_030848643.1"")"
regulator of G-protein signaling 12 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1975,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030848628.1?report=genbank&log$=prottop&blast_rank=61&RID=080UR846013"",""XP_030848628.1"")"
Regulator of G-protein signaling rgs-7 [Caenorhabditis elegans],Caenorhabditis elegans,99.4,99.4,52%,2e-21,43.59,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024714.1?report=genbank&log$=prottop&blast_rank=62&RID=080UR846013"",""NP_001024714.1"")"
Regulator of G-protein signaling rgs-7 [Caenorhabditis elegans],Caenorhabditis elegans,99.4,99.4,52%,2e-21,43.59,819,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_508610.3?report=genbank&log$=prottop&blast_rank=63&RID=080UR846013"",""NP_508610.3"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,99.4,99.4,52%,2e-21,43.59,824,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360776.1?report=genbank&log$=prottop&blast_rank=64&RID=080UR846013"",""NP_001360776.1"")"
uncharacterized protein LOC115917989 isoform X5 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030841229.1?report=genbank&log$=prottop&blast_rank=65&RID=080UR846013"",""XP_030841229.1"")"
regulator of G-protein signaling 12-like isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1957,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030841227.1?report=genbank&log$=prottop&blast_rank=66&RID=080UR846013"",""XP_030841227.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,99.4,99.4,52%,2e-21,43.59,822,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360778.1?report=genbank&log$=prottop&blast_rank=67&RID=080UR846013"",""NP_001360778.1"")"
RGS domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,99.4,99.4,52%,2e-21,43.59,821,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360777.1?report=genbank&log$=prottop&blast_rank=68&RID=080UR846013"",""NP_001360777.1"")"
regulator of G-protein signaling 12-like isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1964,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030841226.1?report=genbank&log$=prottop&blast_rank=69&RID=080UR846013"",""XP_030841226.1"")"
regulator of G-protein signaling 12 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1964,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030848635.1?report=genbank&log$=prottop&blast_rank=70&RID=080UR846013"",""XP_030848635.1"")"
regulator of G-protein signaling 12-like isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,99.4,99.4,62%,2e-21,35.56,1965,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030841225.1?report=genbank&log$=prottop&blast_rank=71&RID=080UR846013"",""XP_030841225.1"")"
RGS12 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,98.6,98.6,57%,4e-21,38.17,1558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258402.1?report=genbank&log$=prottop&blast_rank=72&RID=080UR846013"",""CAH1258402.1"")"
regulator of G-protein signaling 12-like isoform X2 [Asterias rubens],Asterias rubens,98.6,98.6,55%,4e-21,38.02,1809,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033633629.1?report=genbank&log$=prottop&blast_rank=73&RID=080UR846013"",""XP_033633629.1"")"
regulator of G-protein signaling 12-like isoform X1 [Asterias rubens],Asterias rubens,98.6,98.6,55%,4e-21,38.02,1817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033633628.1?report=genbank&log$=prottop&blast_rank=74&RID=080UR846013"",""XP_033633628.1"")"
regulator of G-protein signaling 12-like isoform X2 [Acropora millepora],Acropora millepora,97.8,97.8,54%,7e-21,37.29,1737,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044168607.1?report=genbank&log$=prottop&blast_rank=75&RID=080UR846013"",""XP_044168607.1"")"
PREDICTED: regulator of G-protein signaling 4-like [Octopus bimaculoides],Octopus bimaculoides,90.9,90.9,56%,7e-21,34.96,128,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014784320.1?report=genbank&log$=prottop&blast_rank=76&RID=080UR846013"",""XP_014784320.1"")"
regulator of G-protein signaling 12-like isoform X1 [Acropora millepora],Acropora millepora,97.8,97.8,54%,7e-21,37.29,1767,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044168606.1?report=genbank&log$=prottop&blast_rank=77&RID=080UR846013"",""XP_044168606.1"")"
LOW QUALITY PROTEIN: regulator of G-protein signaling 12-like [Acropora millepora],Acropora millepora,97.8,97.8,54%,7e-21,37.29,1766,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029191527.2?report=genbank&log$=prottop&blast_rank=78&RID=080UR846013"",""XP_029191527.2"")"
PREDICTED: regulator of G-protein signaling 7-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,97.1,97.1,57%,9e-21,38.40,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006813719.1?report=genbank&log$=prottop&blast_rank=79&RID=080UR846013"",""XP_006813719.1"")"
PREDICTED: uncharacterized protein LOC100375086 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,97.4,97.4,54%,1e-20,37.10,1249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006820381.1?report=genbank&log$=prottop&blast_rank=80&RID=080UR846013"",""XP_006820381.1"")"
uncharacterized protein LOC100178527 isoform X1 [Ciona intestinalis],Ciona intestinalis,97.1,97.1,62%,1e-20,38.52,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018668737.1?report=genbank&log$=prottop&blast_rank=81&RID=080UR846013"",""XP_018668737.1"")"
uncharacterized protein LOC100178527 isoform X2 [Ciona intestinalis],Ciona intestinalis,96.7,96.7,62%,1e-20,38.52,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002126323.1?report=genbank&log$=prottop&blast_rank=82&RID=080UR846013"",""XP_002126323.1"")"
regulator of G-protein signaling loco-like [Branchiostoma floridae],Branchiostoma floridae,97.1,97.1,57%,1e-20,38.17,1573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035671684.1?report=genbank&log$=prottop&blast_rank=83&RID=080UR846013"",""XP_035671684.1"")"
PREDICTED: regulator of G-protein signaling 4-like [Octopus bimaculoides],Octopus bimaculoides,91.3,91.3,58%,1e-20,33.59,163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014784321.1?report=genbank&log$=prottop&blast_rank=84&RID=080UR846013"",""XP_014784321.1"")"
regulator of G-protein signaling 2-like [Ciona intestinalis],Ciona intestinalis,93.2,93.2,58%,3e-20,37.69,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002127448.1?report=genbank&log$=prottop&blast_rank=85&RID=080UR846013"",""XP_002127448.1"")"
PREDICTED: regulator of G-protein signaling 9-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,95.1,95.1,58%,4e-20,38.76,607,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006813443.1?report=genbank&log$=prottop&blast_rank=86&RID=080UR846013"",""XP_006813443.1"")"
regulator of G-protein signaling 7-like isoform X1 [Acropora millepora],Acropora millepora,94.4,94.4,61%,6e-20,35.92,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029180516.1?report=genbank&log$=prottop&blast_rank=87&RID=080UR846013"",""XP_029180516.1"")"
PREDICTED: regulator of G-protein signaling 13-like [Hydra vulgaris],Hydra vulgaris,91.3,91.3,59%,8e-20,35.88,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555134.1?report=genbank&log$=prottop&blast_rank=88&RID=080UR846013"",""XP_012555134.1"")"
uncharacterized protein LOC100176924 [Ciona intestinalis],Ciona intestinalis,92.8,92.8,64%,1e-19,36.99,362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122539.1?report=genbank&log$=prottop&blast_rank=89&RID=080UR846013"",""XP_002122539.1"")"
regulator of G-protein signaling 7-like isoform X2 [Acropora millepora],Acropora millepora,93.6,93.6,58%,1e-19,37.50,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029180517.2?report=genbank&log$=prottop&blast_rank=90&RID=080UR846013"",""XP_029180517.2"")"
regulator of G-protein signaling 9 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,93.6,93.6,58%,2e-19,37.21,576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840824.1?report=genbank&log$=prottop&blast_rank=91&RID=080UR846013"",""XP_030840824.1"")"
PREDICTED: regulator of G-protein signaling 20-like [Priapulus caudatus],Priapulus caudatus,88.6,88.6,51%,2e-19,40.68,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668090.1?report=genbank&log$=prottop&blast_rank=92&RID=080UR846013"",""XP_014668090.1"")"
PREDICTED: regulator of G-protein signaling 7-like [Hydra vulgaris],Hydra vulgaris,92.4,92.4,55%,3e-19,38.84,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002166944.3?report=genbank&log$=prottop&blast_rank=93&RID=080UR846013"",""XP_002166944.3"")"
