Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Protein kinase C-like 2 [Caenorhabditis elegans],Caenorhabditis elegans,924,924,95%,0.0,66.97,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024516.1?report=genbank&log$=prottop&blast_rank=13&RID=04WEE70Z016"",""NP_001024516.1"")"
protein kinase C2 A isoform [Caenorhabditis elegans],Caenorhabditis elegans,923,923,95%,0.0,66.97,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB40868.1?report=genbank&log$=prottop&blast_rank=14&RID=04WEE70Z016"",""AAB40868.1"")"
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,919,919,97%,0.0,65.73,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360728.1?report=genbank&log$=prottop&blast_rank=15&RID=04WEE70Z016"",""NP_001360728.1"")"
Protein kinase C-like 2 [Caenorhabditis elegans],Caenorhabditis elegans,919,919,95%,0.0,66.57,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001359883.1?report=genbank&log$=prottop&blast_rank=16&RID=04WEE70Z016"",""NP_001359883.1"")"
Protein kinase C-like 2 [Caenorhabditis elegans],Caenorhabditis elegans,915,915,95%,0.0,66.57,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024517.1?report=genbank&log$=prottop&blast_rank=17&RID=04WEE70Z016"",""NP_001024517.1"")"
protein kinase C2 B isoform [Caenorhabditis elegans],Caenorhabditis elegans,915,915,95%,0.0,66.57,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB40869.1?report=genbank&log$=prottop&blast_rank=18&RID=04WEE70Z016"",""AAB40869.1"")"
protein kinase C alpha type isoform X1 [Ciona intestinalis],Ciona intestinalis,895,895,95%,0.0,64.18,671,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009858098.1?report=genbank&log$=prottop&blast_rank=19&RID=04WEE70Z016"",""XP_009858098.1"")"
protein kinase C alpha type isoform X2 [Ciona intestinalis],Ciona intestinalis,894,894,95%,0.0,64.38,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122914.1?report=genbank&log$=prottop&blast_rank=20&RID=04WEE70Z016"",""XP_002122914.1"")"
protein kinase C beta type-like [Hydra vulgaris],Hydra vulgaris,891,891,95%,0.0,64.59,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001296610.1?report=genbank&log$=prottop&blast_rank=21&RID=04WEE70Z016"",""NP_001296610.1"")"
calcium-dependent protein kinase C isoform X3 [Ciona intestinalis],Ciona intestinalis,889,889,95%,0.0,63.58,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666856.1?report=genbank&log$=prottop&blast_rank=22&RID=04WEE70Z016"",""XP_018666856.1"")"
protein kinase C [Hydra vulgaris],Hydra vulgaris,883,883,95%,0.0,63.98,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA73362.1?report=genbank&log$=prottop&blast_rank=23&RID=04WEE70Z016"",""CAA73362.1"")"
protein kinase C alpha type-like isoform X1 [Acropora millepora],Acropora millepora,841,841,95%,0.0,62.40,686,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029190959.1?report=genbank&log$=prottop&blast_rank=24&RID=04WEE70Z016"",""XP_029190959.1"")"
PRKCB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,750,750,79%,0.0,67.77,535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1273980.1?report=genbank&log$=prottop&blast_rank=25&RID=04WEE70Z016"",""CAH1273980.1"")"
PREDICTED: calcium-dependent protein kinase C-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,729,729,78%,0.0,66.48,528,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777446.1?report=genbank&log$=prottop&blast_rank=26&RID=04WEE70Z016"",""XP_014777446.1"")"
protein kinase C-like isoform X1 [Asterias rubens],Asterias rubens,726,726,78%,0.0,66.48,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630482.1?report=genbank&log$=prottop&blast_rank=27&RID=04WEE70Z016"",""XP_033630482.1"")"
protein kinase C-like isoform X2 [Asterias rubens],Asterias rubens,723,723,78%,0.0,65.30,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033630483.1?report=genbank&log$=prottop&blast_rank=28&RID=04WEE70Z016"",""XP_033630483.1"")"
PREDICTED: calcium-dependent protein kinase C-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,718,718,78%,0.0,65.92,531,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777445.1?report=genbank&log$=prottop&blast_rank=29&RID=04WEE70Z016"",""XP_014777445.1"")"
protein kinase C [Branchiostoma lanceolatum],Branchiostoma lanceolatum,660,712,71%,0.0,70.52,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAM92833.1?report=genbank&log$=prottop&blast_rank=30&RID=04WEE70Z016"",""AAM92833.1"")"
hypothetical protein OCBIM_22026627mg [Octopus bimaculoides],Octopus bimaculoides,657,657,70%,0.0,66.80,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF81363.1?report=genbank&log$=prottop&blast_rank=31&RID=04WEE70Z016"",""KOF81363.1"")"
PREDICTED: calcium-dependent protein kinase C-like [Amphimedon queenslandica],Amphimedon queenslandica,650,650,95%,0.0,49.11,677,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003382766.1?report=genbank&log$=prottop&blast_rank=32&RID=04WEE70Z016"",""XP_003382766.1"")"
protein kinase C alpha type-like isoform X2 [Acropora millepora],Acropora millepora,624,624,72%,0.0,63.38,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044184159.1?report=genbank&log$=prottop&blast_rank=33&RID=04WEE70Z016"",""XP_044184159.1"")"
"PREDICTED: protein kinase C, brain isozyme-like [Priapulus caudatus]",Priapulus caudatus,584,584,70%,0.0,63.35,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014664119.1?report=genbank&log$=prottop&blast_rank=34&RID=04WEE70Z016"",""XP_014664119.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,546,546,94%,0.0,46.50,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262558.1?report=genbank&log$=prottop&blast_rank=35&RID=04WEE70Z016"",""CAH1262558.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,546,546,94%,0.0,46.50,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262557.1?report=genbank&log$=prottop&blast_rank=36&RID=04WEE70Z016"",""CAH1262557.1"")"
protein kinase C epsilon type-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,544,544,94%,0.0,46.50,782,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673512.1?report=genbank&log$=prottop&blast_rank=37&RID=04WEE70Z016"",""XP_035673512.1"")"
protein kinase C epsilon type-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,544,544,94%,0.0,46.50,781,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673519.1?report=genbank&log$=prottop&blast_rank=38&RID=04WEE70Z016"",""XP_035673519.1"")"
protein kinase C epsilon type-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,543,543,94%,0.0,46.50,777,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673527.1?report=genbank&log$=prottop&blast_rank=39&RID=04WEE70Z016"",""XP_035673527.1"")"
protein kinase C epsilon type-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,543,543,94%,0.0,46.50,776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673536.1?report=genbank&log$=prottop&blast_rank=40&RID=04WEE70Z016"",""XP_035673536.1"")"
protein kinase C [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,515,515,47%,3e-177,74.70,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030840333.1?report=genbank&log$=prottop&blast_rank=41&RID=04WEE70Z016"",""XP_030840333.1"")"
uncharacterized protein MONBRDRAFT_10752 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,456,456,73%,4e-150,46.11,638,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748495.1?report=genbank&log$=prottop&blast_rank=42&RID=04WEE70Z016"",""XP_001748495.1"")"
uncharacterized protein MONBRDRAFT_31267 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,457,457,76%,4e-149,43.91,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001743110.1?report=genbank&log$=prottop&blast_rank=43&RID=04WEE70Z016"",""XP_001743110.1"")"
AGC/PKC/ALPHA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,439,439,75%,2e-143,44.64,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004991971.1?report=genbank&log$=prottop&blast_rank=44&RID=04WEE70Z016"",""XP_004991971.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X3 [Priapulus caudatus],Priapulus caudatus,435,621,70%,5e-141,59.60,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669887.1?report=genbank&log$=prottop&blast_rank=45&RID=04WEE70Z016"",""XP_014669887.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X4 [Priapulus caudatus],Priapulus caudatus,435,620,70%,5e-141,59.60,697,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669888.1?report=genbank&log$=prottop&blast_rank=46&RID=04WEE70Z016"",""XP_014669888.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X2 [Priapulus caudatus],Priapulus caudatus,435,621,76%,7e-141,55.22,723,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669885.1?report=genbank&log$=prottop&blast_rank=47&RID=04WEE70Z016"",""XP_014669885.1"")"
PREDICTED: calcium-independent protein kinase C-like isoform X1 [Priapulus caudatus],Priapulus caudatus,436,622,70%,8e-141,59.60,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669884.1?report=genbank&log$=prottop&blast_rank=48&RID=04WEE70Z016"",""XP_014669884.1"")"
calcium-independent protein kinase C isoform X4 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,607,68%,2e-138,61.08,738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854596.1?report=genbank&log$=prottop&blast_rank=49&RID=04WEE70Z016"",""XP_030854596.1"")"
Protein kinase C-like 1B [Caenorhabditis elegans],Caenorhabditis elegans,424,607,71%,7e-138,58.62,620,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256394.1?report=genbank&log$=prottop&blast_rank=50&RID=04WEE70Z016"",""NP_001256394.1"")"
calcium-independent protein kinase C isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,605,68%,7e-138,61.08,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854594.1?report=genbank&log$=prottop&blast_rank=51&RID=04WEE70Z016"",""XP_030854594.1"")"
calcium-independent protein kinase C isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,605,68%,8e-138,61.08,764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854595.1?report=genbank&log$=prottop&blast_rank=52&RID=04WEE70Z016"",""XP_030854595.1"")"
calcium-independent protein kinase C isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,429,605,68%,8e-138,61.08,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854593.1?report=genbank&log$=prottop&blast_rank=53&RID=04WEE70Z016"",""XP_030854593.1"")"
calcium-independent protein kinase C-like isoform X2 [Asterias rubens],Asterias rubens,427,597,68%,2e-137,58.33,739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624712.1?report=genbank&log$=prottop&blast_rank=54&RID=04WEE70Z016"",""XP_033624712.1"")"
PREDICTED: calcium-independent protein kinase C-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,426,606,66%,3e-137,61.03,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822826.1?report=genbank&log$=prottop&blast_rank=55&RID=04WEE70Z016"",""XP_006822826.1"")"
calcium-independent protein kinase C-like isoform X1 [Asterias rubens],Asterias rubens,426,597,68%,4e-137,58.33,753,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624704.1?report=genbank&log$=prottop&blast_rank=56&RID=04WEE70Z016"",""XP_033624704.1"")"
calcium-independent protein kinase C-like [Acropora millepora],Acropora millepora,424,586,68%,8e-137,60.48,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197725.2?report=genbank&log$=prottop&blast_rank=57&RID=04WEE70Z016"",""XP_029197725.2"")"
Protein kinase C-like 1B [Caenorhabditis elegans],Caenorhabditis elegans,423,607,71%,2e-136,58.62,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256395.1?report=genbank&log$=prottop&blast_rank=58&RID=04WEE70Z016"",""NP_001256395.1"")"
Protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,424,608,71%,6e-136,58.62,763,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001256396.1?report=genbank&log$=prottop&blast_rank=59&RID=04WEE70Z016"",""NP_001256396.1"")"
protein kinase C [Caenorhabditis elegans],Caenorhabditis elegans,422,601,71%,6e-136,58.33,707,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA18259.1?report=genbank&log$=prottop&blast_rank=60&RID=04WEE70Z016"",""AAA18259.1"")"
serine/threonine protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,422,422,78%,8e-136,41.45,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004990040.1?report=genbank&log$=prottop&blast_rank=61&RID=04WEE70Z016"",""XP_004990040.1"")"
PREDICTED: calcium-independent protein kinase C [Amphimedon queenslandica],Amphimedon queenslandica,417,578,79%,3e-134,58.81,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386485.1?report=genbank&log$=prottop&blast_rank=62&RID=04WEE70Z016"",""XP_003386485.1"")"
AGC/PKC/ETA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,408,590,70%,5e-131,55.27,680,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997633.1?report=genbank&log$=prottop&blast_rank=63&RID=04WEE70Z016"",""XP_004997633.1"")"
uncharacterized protein MONBRDRAFT_39232 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,409,409,74%,4e-130,38.84,788,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001750627.1?report=genbank&log$=prottop&blast_rank=64&RID=04WEE70Z016"",""XP_001750627.1"")"
protein kinase C epsilon type-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,405,405,74%,4e-130,45.12,661,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673554.1?report=genbank&log$=prottop&blast_rank=65&RID=04WEE70Z016"",""XP_035673554.1"")"
PREDICTED: protein kinase C delta type-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,400,568,76%,7e-128,56.58,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002740313.1?report=genbank&log$=prottop&blast_rank=66&RID=04WEE70Z016"",""XP_002740313.1"")"
uncharacterized protein MONBRDRAFT_20766 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,394,569,70%,4e-127,56.45,561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745150.1?report=genbank&log$=prottop&blast_rank=67&RID=04WEE70Z016"",""XP_001745150.1"")"
uncharacterized protein MONBRDRAFT_34036 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,394,394,90%,1e-126,37.11,611,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749275.1?report=genbank&log$=prottop&blast_rank=68&RID=04WEE70Z016"",""XP_001749275.1"")"
protein kinase C delta type-like [Acropora millepora],Acropora millepora,397,565,70%,2e-126,56.53,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029209119.1?report=genbank&log$=prottop&blast_rank=69&RID=04WEE70Z016"",""XP_029209119.1"")"
AGC/PKC/ETA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,391,564,67%,4e-126,56.88,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004999047.1?report=genbank&log$=prottop&blast_rank=70&RID=04WEE70Z016"",""XP_004999047.1"")"
protein kinase C epsilon type-like isoform X5 [Branchiostoma floridae],Branchiostoma floridae,398,571,67%,4e-126,60.79,756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035673545.1?report=genbank&log$=prottop&blast_rank=71&RID=04WEE70Z016"",""XP_035673545.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,397,572,67%,6e-126,60.49,750,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262560.1?report=genbank&log$=prottop&blast_rank=72&RID=04WEE70Z016"",""CAH1262560.1"")"
PRKCE [Branchiostoma lanceolatum],Branchiostoma lanceolatum,397,572,67%,6e-126,60.49,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262559.1?report=genbank&log$=prottop&blast_rank=73&RID=04WEE70Z016"",""CAH1262559.1"")"
PREDICTED: protein kinase C-like [Hydra vulgaris],Hydra vulgaris,389,552,71%,3e-123,57.14,696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002165000.1?report=genbank&log$=prottop&blast_rank=74&RID=04WEE70Z016"",""XP_002165000.1"")"
PREDICTED: protein kinase C delta type-like [Octopus bimaculoides],Octopus bimaculoides,387,550,68%,8e-123,58.41,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786664.1?report=genbank&log$=prottop&blast_rank=75&RID=04WEE70Z016"",""XP_014786664.1"")"
protein kinase C delta type-like [Octopus vulgaris],Octopus vulgaris,386,549,68%,1e-122,58.41,674,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QHX41557.1?report=genbank&log$=prottop&blast_rank=76&RID=04WEE70Z016"",""QHX41557.1"")"
PREDICTED: protein kinase C delta type-like [Hydra vulgaris],Hydra vulgaris,384,540,72%,3e-121,55.37,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012558584.1?report=genbank&log$=prottop&blast_rank=77&RID=04WEE70Z016"",""XP_012558584.1"")"
protein kinase C delta type-like isoform X1 [Asterias rubens],Asterias rubens,375,591,67%,5e-118,56.84,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647148.1?report=genbank&log$=prottop&blast_rank=78&RID=04WEE70Z016"",""XP_033647148.1"")"
protein kinase C delta type-like isoform X2 [Asterias rubens],Asterias rubens,375,590,67%,5e-118,56.84,688,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647150.1?report=genbank&log$=prottop&blast_rank=79&RID=04WEE70Z016"",""XP_033647150.1"")"
uncharacterized protein MONBRDRAFT_21555 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,372,526,67%,4e-117,54.55,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001746724.1?report=genbank&log$=prottop&blast_rank=80&RID=04WEE70Z016"",""XP_001746724.1"")"
protein kinase C delta type isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,372,529,84%,7e-117,55.26,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828327.1?report=genbank&log$=prottop&blast_rank=81&RID=04WEE70Z016"",""XP_030828327.1"")"
protein kinase C delta type isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,372,531,84%,8e-117,55.26,694,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828326.1?report=genbank&log$=prottop&blast_rank=82&RID=04WEE70Z016"",""XP_030828326.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,368,516,74%,5e-116,53.03,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264952.1?report=genbank&log$=prottop&blast_rank=83&RID=04WEE70Z016"",""CAH1264952.1"")"
protein kinase C delta type-like [Branchiostoma floridae],Branchiostoma floridae,369,513,74%,4e-115,53.30,735,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677707.1?report=genbank&log$=prottop&blast_rank=84&RID=04WEE70Z016"",""XP_035677707.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,367,515,74%,8e-115,53.03,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264951.1?report=genbank&log$=prottop&blast_rank=85&RID=04WEE70Z016"",""CAH1264951.1"")"
PRKCD [Branchiostoma lanceolatum],Branchiostoma lanceolatum,367,515,74%,2e-114,53.03,747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1264950.1?report=genbank&log$=prottop&blast_rank=86&RID=04WEE70Z016"",""CAH1264950.1"")"
protein kinase C iota type-like [Ciona intestinalis],Ciona intestinalis,358,358,48%,8e-114,51.01,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002128901.1?report=genbank&log$=prottop&blast_rank=87&RID=04WEE70Z016"",""XP_002128901.1"")"
TPA-1 [Caenorhabditis elegans],Caenorhabditis elegans,359,520,72%,2e-113,50.69,557,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAA03556.1?report=genbank&log$=prottop&blast_rank=88&RID=04WEE70Z016"",""BAA03556.1"")"
Protein kinase C-like 1 [Caenorhabditis elegans],Caenorhabditis elegans,358,519,72%,3e-113,50.69,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001359809.1?report=genbank&log$=prottop&blast_rank=89&RID=04WEE70Z016"",""NP_001359809.1"")"
protein kinase C iota type-like isoform X2 [Acropora millepora],Acropora millepora,356,434,63%,9e-112,49.86,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044178138.1?report=genbank&log$=prottop&blast_rank=90&RID=04WEE70Z016"",""XP_044178138.1"")"
Protein kinase C-like 1 [Caenorhabditis elegans],Caenorhabditis elegans,359,521,72%,1e-111,50.69,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379590.1?report=genbank&log$=prottop&blast_rank=91&RID=04WEE70Z016"",""NP_001379590.1"")"
PREDICTED: atypical protein kinase C-like [Amphimedon queenslandica],Amphimedon queenslandica,354,423,63%,1e-111,50.56,554,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003383504.1?report=genbank&log$=prottop&blast_rank=92&RID=04WEE70Z016"",""XP_003383504.1"")"
serine/threonine protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,355,355,64%,2e-111,41.08,591,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004988458.1?report=genbank&log$=prottop&blast_rank=93&RID=04WEE70Z016"",""XP_004988458.1"")"
protein kinase C iota type-like isoform X1 [Acropora millepora],Acropora millepora,356,434,63%,7e-111,49.86,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044178137.1?report=genbank&log$=prottop&blast_rank=94&RID=04WEE70Z016"",""XP_044178137.1"")"
PRKCI [Branchiostoma lanceolatum],Branchiostoma lanceolatum,352,480,69%,1e-110,51.01,595,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1239352.1?report=genbank&log$=prottop&blast_rank=95&RID=04WEE70Z016"",""CAH1239352.1"")"
