Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
AMPKBI domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,181,181,72%,1e-53,43.66,274,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_499446.1?report=genbank&log$=prottop&blast_rank=17&RID=081UY1Z2016"",""NP_499446.1"")"
hypothetical protein DDB_G0281089 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,169,169,72%,4e-48,47.96,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640809.1?report=genbank&log$=prottop&blast_rank=18&RID=081UY1Z2016"",""XP_640809.1"")"
Prkab1b protein [Salpingoeca rosetta],Salpingoeca rosetta,160,160,72%,1e-44,44.90,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004999119.1?report=genbank&log$=prottop&blast_rank=19&RID=081UY1Z2016"",""XP_004999119.1"")"
uncharacterized protein MONBRDRAFT_25195 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,131,131,70%,7e-34,42.64,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745667.1?report=genbank&log$=prottop&blast_rank=20&RID=081UY1Z2016"",""XP_001745667.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,122,122,59%,6e-31,41.04,249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262991.1?report=genbank&log$=prottop&blast_rank=21&RID=081UY1Z2016"",""CAH1262991.1"")"
PRKAB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,122,122,59%,8e-31,41.04,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262990.1?report=genbank&log$=prottop&blast_rank=22&RID=081UY1Z2016"",""CAH1262990.1"")"
PREDICTED: 5'-AMP-activated protein kinase subunit beta-2-like [Hydra vulgaris],Hydra vulgaris,119,119,77%,1e-29,43.75,276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559834.1?report=genbank&log$=prottop&blast_rank=23&RID=081UY1Z2016"",""XP_012559834.1"")"
EM14S01-3B_G0031020.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,103,103,72%,9e-23,31.45,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6623363.1?report=genbank&log$=prottop&blast_rank=24&RID=081UY1Z2016"",""CAD6623363.1"")"
Crystal structure of the heterotrimer core of the S. cerevisiae AMPK homolog SNF1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,99.4,99.4,72%,3e-22,31.05,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2QLV_B?report=genbank&log$=prottop&blast_rank=25&RID=081UY1Z2016"",""2QLV_B"")"
Sip2p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,100,100,72%,3e-22,31.05,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA78998.1?report=genbank&log$=prottop&blast_rank=26&RID=081UY1Z2016"",""EGA78998.1"")"
Sip2p [Saccharomyces cerevisiae YJM453],Saccharomyces cerevisiae YJM453,101,101,72%,4e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR81865.1?report=genbank&log$=prottop&blast_rank=27&RID=081UY1Z2016"",""AJR81865.1"")"
Sip2p [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,101,101,72%,5e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011307.1?report=genbank&log$=prottop&blast_rank=28&RID=081UY1Z2016"",""NP_011307.1"")"
Sip2p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,101,101,72%,5e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP38601.1?report=genbank&log$=prottop&blast_rank=29&RID=081UY1Z2016"",""AJP38601.1"")"
SNF1 protein kinase subunit beta-2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,101,101,72%,5e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH79455.1?report=genbank&log$=prottop&blast_rank=30&RID=081UY1Z2016"",""ONH79455.1"")"
Sip2p [Saccharomyces cerevisiae AWRI796],Saccharomyces cerevisiae AWRI796,100,100,72%,5e-22,31.05,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA75006.1?report=genbank&log$=prottop&blast_rank=31&RID=081UY1Z2016"",""EGA75006.1"")"
Sip2p [Saccharomyces cerevisiae VL3],Saccharomyces cerevisiae VL3,101,101,72%,6e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA86966.1?report=genbank&log$=prottop&blast_rank=32&RID=081UY1Z2016"",""EGA86966.1"")"
Sip2p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,100,100,72%,7e-22,31.05,393,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62434.1?report=genbank&log$=prottop&blast_rank=33&RID=081UY1Z2016"",""EGA62434.1"")"
Sip2p [Saccharomyces cerevisiae R103],Saccharomyces cerevisiae R103,100,100,72%,7e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EWG96106.1?report=genbank&log$=prottop&blast_rank=34&RID=081UY1Z2016"",""EWG96106.1"")"
Sip2p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,100,100,72%,7e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR82858.1?report=genbank&log$=prottop&blast_rank=35&RID=081UY1Z2016"",""AJR82858.1"")"
Sip2p [Saccharomyces cerevisiae YJM193],Saccharomyces cerevisiae YJM193,100,100,72%,7e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR76421.1?report=genbank&log$=prottop&blast_rank=36&RID=081UY1Z2016"",""AJR76421.1"")"
Sip2p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,100,100,72%,7e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR75923.1?report=genbank&log$=prottop&blast_rank=37&RID=081UY1Z2016"",""AJR75923.1"")"
Sip2p [Saccharomyces cerevisiae YJM1479],Saccharomyces cerevisiae YJM1479,100,100,72%,7e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS05513.1?report=genbank&log$=prottop&blast_rank=38&RID=081UY1Z2016"",""AJS05513.1"")"
Sip2p [Saccharomyces cerevisiae YJM1433],Saccharomyces cerevisiae YJM1433,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS00136.1?report=genbank&log$=prottop&blast_rank=39&RID=081UY1Z2016"",""AJS00136.1"")"
Sip2p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS02594.1?report=genbank&log$=prottop&blast_rank=40&RID=081UY1Z2016"",""AJS02594.1"")"
Sip2p [Saccharomyces cerevisiae YJM1549],Saccharomyces cerevisiae YJM1549,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS07000.1?report=genbank&log$=prottop&blast_rank=41&RID=081UY1Z2016"",""AJS07000.1"")"
Sip2p [Saccharomyces cerevisiae YJM1573],Saccharomyces cerevisiae YJM1573,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS07501.1?report=genbank&log$=prottop&blast_rank=42&RID=081UY1Z2016"",""AJS07501.1"")"
SX2_G0036650.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6626878.1?report=genbank&log$=prottop&blast_rank=43&RID=081UY1Z2016"",""CAD6626878.1"")"
Sip2p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR79401.1?report=genbank&log$=prottop&blast_rank=44&RID=081UY1Z2016"",""AJR79401.1"")"
HN1_G0031390.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,100,100,72%,8e-22,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6624200.1?report=genbank&log$=prottop&blast_rank=45&RID=081UY1Z2016"",""CAD6624200.1"")"
Sip2p [Saccharomyces cerevisiae YJM428],Saccharomyces cerevisiae YJM428,100,100,72%,1e-21,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR80363.1?report=genbank&log$=prottop&blast_rank=46&RID=081UY1Z2016"",""AJR80363.1"")"
Sip2p [Saccharomyces cerevisiae YJM681],Saccharomyces cerevisiae YJM681,100,100,92%,1e-21,29.35,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR85351.1?report=genbank&log$=prottop&blast_rank=47&RID=081UY1Z2016"",""AJR85351.1"")"
Sip2p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,100,100,72%,1e-21,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR99136.1?report=genbank&log$=prottop&blast_rank=48&RID=081UY1Z2016"",""AJR99136.1"")"
SNF1 protein kinase subunit beta-2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,100,100,72%,1e-21,31.45,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP65008.1?report=genbank&log$=prottop&blast_rank=49&RID=081UY1Z2016"",""GFP65008.1"")"
Sip2p [Saccharomyces cerevisiae YJM1190],Saccharomyces cerevisiae YJM1190,100,100,72%,1e-21,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR93748.1?report=genbank&log$=prottop&blast_rank=50&RID=081UY1Z2016"",""AJR93748.1"")"
Sip2p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,100,100,72%,1e-21,31.05,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY79183.1?report=genbank&log$=prottop&blast_rank=51&RID=081UY1Z2016"",""AHY79183.1"")"
Sip2p [Saccharomyces cerevisiae YJM450],Saccharomyces cerevisiae YJM450,100,100,72%,1e-21,31.45,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR80867.1?report=genbank&log$=prottop&blast_rank=52&RID=081UY1Z2016"",""AJR80867.1"")"
Sip2p [Saccharomyces cerevisiae YJM693],Saccharomyces cerevisiae YJM693,99.8,99.8,72%,2e-21,31.45,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR87340.1?report=genbank&log$=prottop&blast_rank=53&RID=081UY1Z2016"",""AJR87340.1"")"
Sip2p [Saccharomyces cerevisiae YJM1381],Saccharomyces cerevisiae YJM1381,99.4,99.4,72%,3e-21,31.85,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS24633.1?report=genbank&log$=prottop&blast_rank=54&RID=081UY1Z2016"",""AJS24633.1"")"
Sip2p [Saccharomyces cerevisiae YJM1248],Saccharomyces cerevisiae YJM1248,99.0,99.0,92%,3e-21,28.71,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR96647.1?report=genbank&log$=prottop&blast_rank=55&RID=081UY1Z2016"",""AJR96647.1"")"
Sip2p [Saccharomyces cerevisiae YJM1383],Saccharomyces cerevisiae YJM1383,99.0,99.0,92%,3e-21,28.71,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS25136.1?report=genbank&log$=prottop&blast_rank=56&RID=081UY1Z2016"",""AJS25136.1"")"
Sip2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,96.7,96.7,72%,3e-20,30.24,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR76919.1?report=genbank&log$=prottop&blast_rank=57&RID=081UY1Z2016"",""AJR76919.1"")"
YGL208Wp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,93.6,93.6,70%,2e-19,30.33,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ72320.1?report=genbank&log$=prottop&blast_rank=58&RID=081UY1Z2016"",""EDZ72320.1"")"
"5'-AMP-activated protein kinase, beta subunit [Spironucleus salmonicida]",Spironucleus salmonicida,78.6,78.6,75%,1e-14,28.64,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0576711.1?report=genbank&log$=prottop&blast_rank=59&RID=081UY1Z2016"",""KAH0576711.1"")"
PREDICTED: fibrous sheath CABYR-binding protein-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,79.0,79.0,30%,5e-14,43.90,679,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825227.1?report=genbank&log$=prottop&blast_rank=60&RID=081UY1Z2016"",""XP_006825227.1"")"
PREDICTED: fibrous sheath CABYR-binding protein-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,79.0,79.0,30%,6e-14,43.90,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825228.1?report=genbank&log$=prottop&blast_rank=61&RID=081UY1Z2016"",""XP_006825228.1"")"
SNF1 protein kinase subunit beta-3 [Fusarium culmorum],Fusarium culmorum,74.3,117,74%,2e-12,47.44,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD10654.1?report=genbank&log$=prottop&blast_rank=62&RID=081UY1Z2016"",""PTD10654.1"")"
Gal83p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU52451.1?report=genbank&log$=prottop&blast_rank=63&RID=081UY1Z2016"",""AJU52451.1"")"
SNF1 protein kinase subunit beta-3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4000184.1?report=genbank&log$=prottop&blast_rank=64&RID=081UY1Z2016"",""KAF4000184.1"")"
Gal83p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV32836.1?report=genbank&log$=prottop&blast_rank=65&RID=081UY1Z2016"",""AJV32836.1"")"
Gal83p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY75580.1?report=genbank&log$=prottop&blast_rank=66&RID=081UY1Z2016"",""AHY75580.1"")"
Gal83p [Saccharomyces cerevisiae YJM693],Saccharomyces cerevisiae YJM693,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU39984.1?report=genbank&log$=prottop&blast_rank=67&RID=081UY1Z2016"",""AJU39984.1"")"
SNF1 protein kinase subunit beta-3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH71021.1?report=genbank&log$=prottop&blast_rank=68&RID=081UY1Z2016"",""ONH71021.1"")"
Gal83p [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN20784.1?report=genbank&log$=prottop&blast_rank=69&RID=081UY1Z2016"",""PTN20784.1"")"
Gal83p [Saccharomyces cerevisiae YJM1615],Saccharomyces cerevisiae YJM1615,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU45324.1?report=genbank&log$=prottop&blast_rank=70&RID=081UY1Z2016"",""AJU45324.1"")"
SX2_G0001010.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6623913.1?report=genbank&log$=prottop&blast_rank=71&RID=081UY1Z2016"",""CAD6623913.1"")"
Gal83p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU53970.1?report=genbank&log$=prottop&blast_rank=72&RID=081UY1Z2016"",""AJU53970.1"")"
Gal83p [Saccharomyces cerevisiae YJM1400],Saccharomyces cerevisiae YJM1400,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50916.1?report=genbank&log$=prottop&blast_rank=73&RID=081UY1Z2016"",""AJU50916.1"")"
Gal83p [Saccharomyces cerevisiae YJM1244],Saccharomyces cerevisiae YJM1244,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU44553.1?report=genbank&log$=prottop&blast_rank=74&RID=081UY1Z2016"",""AJU44553.1"")"
Gal83p [Saccharomyces cerevisiae YJM1273],Saccharomyces cerevisiae YJM1273,71.6,122,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU45831.1?report=genbank&log$=prottop&blast_rank=75&RID=081UY1Z2016"",""AJU45831.1"")"
Gal83p [Saccharomyces cerevisiae YJM1307],Saccharomyces cerevisiae YJM1307,71.2,121,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU46336.1?report=genbank&log$=prottop&blast_rank=76&RID=081UY1Z2016"",""AJU46336.1"")"
GAL83 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.2,121,54%,1e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZV11779.1?report=genbank&log$=prottop&blast_rank=77&RID=081UY1Z2016"",""KZV11779.1"")"
Gal83p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV34625.1?report=genbank&log$=prottop&blast_rank=78&RID=081UY1Z2016"",""AJV34625.1"")"
Gal83p [Saccharomyces cerevisiae YJM1083],Saccharomyces cerevisiae YJM1083,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU42517.1?report=genbank&log$=prottop&blast_rank=79&RID=081UY1Z2016"",""AJU42517.1"")"
Gal83p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,71.2,121,54%,2e-11,50.70,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50662.1?report=genbank&log$=prottop&blast_rank=80&RID=081UY1Z2016"",""AJU50662.1"")"
Gal83p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU43543.1?report=genbank&log$=prottop&blast_rank=81&RID=081UY1Z2016"",""AJU43543.1"")"
K7_Gal83p [Saccharomyces cerevisiae Kyokai no. 7],Saccharomyces cerevisiae Kyokai no. 7,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAA22853.1?report=genbank&log$=prottop&blast_rank=82&RID=081UY1Z2016"",""GAA22853.1"")"
Gal83p [Saccharomyces cerevisiae YJM1386],Saccharomyces cerevisiae YJM1386,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU49655.1?report=genbank&log$=prottop&blast_rank=83&RID=081UY1Z2016"",""AJU49655.1"")"
Gal83p [Saccharomyces cerevisiae YJM1248],Saccharomyces cerevisiae YJM1248,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU44811.1?report=genbank&log$=prottop&blast_rank=84&RID=081UY1Z2016"",""AJU44811.1"")"
XXYS1_4_G0003820.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6622292.1?report=genbank&log$=prottop&blast_rank=85&RID=081UY1Z2016"",""CAD6622292.1"")"
SNF1 protein kinase subunit beta-3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP68153.1?report=genbank&log$=prottop&blast_rank=86&RID=081UY1Z2016"",""GFP68153.1"")"
BJ4_G0003640.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6621861.1?report=genbank&log$=prottop&blast_rank=87&RID=081UY1Z2016"",""CAD6621861.1"")"
Gal83p [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,71.2,121,54%,2e-11,50.70,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_010944.1?report=genbank&log$=prottop&blast_rank=88&RID=081UY1Z2016"",""NP_010944.1"")"
Structure of the regulatory fragment of Saccharomyces cerevisiae AMPK in complex with ADP [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,66.6,66.6,25%,2e-11,50.00,113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/3T4N_B?report=genbank&log$=prottop&blast_rank=89&RID=081UY1Z2016"",""3T4N_B"")"
"5'-AMP-activated protein kinase beta subunit, interation domain family protein [Saccharomyces cerevisiae]",Saccharomyces cerevisiae,67.8,67.8,25%,3e-11,50.00,179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4004815.1?report=genbank&log$=prottop&blast_rank=90&RID=081UY1Z2016"",""KAF4004815.1"")"
