Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,211,211,88%,1e-67,60.71,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_639024.1?report=genbank&log$=prottop&blast_rank=28&RID=0MS3V6D0013"",""XP_639024.1"")"
PREDICTED: ras-like protein 3 isoform X3 [Octopus bimaculoides],Octopus bimaculoides,210,210,96%,2e-67,55.19,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774803.1?report=genbank&log$=prottop&blast_rank=29&RID=0MS3V6D0013"",""XP_014774803.1"")"
hypothetical protein HYE67_006252 [Fusarium culmorum],Fusarium culmorum,211,211,87%,2e-67,68.26,216,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC64021.1?report=genbank&log$=prottop&blast_rank=30&RID=0MS3V6D0013"",""QPC64021.1"")"
PREDICTED: ras-like protein 3 isoform X2 [Octopus bimaculoides],Octopus bimaculoides,210,210,96%,4e-67,55.19,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774801.1?report=genbank&log$=prottop&blast_rank=31&RID=0MS3V6D0013"",""XP_014774801.1"")"
PREDICTED: ras-like protein 3 isoform X1 [Octopus bimaculoides],Octopus bimaculoides,210,210,96%,6e-67,55.19,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774800.1?report=genbank&log$=prottop&blast_rank=32&RID=0MS3V6D0013"",""XP_014774800.1"")"
Ras-related protein Rap-1 [Caenorhabditis elegans],Caenorhabditis elegans,208,208,100%,2e-66,53.93,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_501549.1?report=genbank&log$=prottop&blast_rank=33&RID=0MS3V6D0013"",""NP_501549.1"")"
ras-related protein Rap-1A isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,206,206,87%,7e-66,59.88,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828766.1?report=genbank&log$=prottop&blast_rank=34&RID=0MS3V6D0013"",""XP_030828766.1"")"
ras-related protein Rap-1b isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,206,206,87%,8e-66,59.88,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011680145.1?report=genbank&log$=prottop&blast_rank=35&RID=0MS3V6D0013"",""XP_011680145.1"")"
Ras-like protein [Fusarium culmorum],Fusarium culmorum,206,206,100%,1e-65,60.62,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD01285.1?report=genbank&log$=prottop&blast_rank=36&RID=0MS3V6D0013"",""PTD01285.1"")"
PREDICTED: ras-related protein O-Krev [Amphimedon queenslandica],Amphimedon queenslandica,205,205,95%,2e-65,55.74,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003383013.1?report=genbank&log$=prottop&blast_rank=37&RID=0MS3V6D0013"",""XP_003383013.1"")"
ras-related protein Rap-1b isoform X1 [Branchiostoma floridae],Branchiostoma floridae,205,205,87%,2e-65,59.28,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675719.1?report=genbank&log$=prottop&blast_rank=38&RID=0MS3V6D0013"",""XP_035675719.1"")"
uncharacterized protein MONBRDRAFT_38728 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,204,204,95%,8e-65,63.19,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749430.1?report=genbank&log$=prottop&blast_rank=39&RID=0MS3V6D0013"",""XP_001749430.1"")"
ras-related protein RAP-1B homologue [Ciona intestinalis],Ciona intestinalis,204,204,96%,8e-65,53.55,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027758.1?report=genbank&log$=prottop&blast_rank=40&RID=0MS3V6D0013"",""NP_001027758.1"")"
ras-related protein Rap-1A [Acropora millepora],Acropora millepora,203,203,87%,9e-65,58.68,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197051.1?report=genbank&log$=prottop&blast_rank=41&RID=0MS3V6D0013"",""XP_029197051.1"")"
ras-related protein RAP-1B homologue isoform X1 [Ciona intestinalis],Ciona intestinalis,203,203,86%,1e-64,57.58,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026690210.1?report=genbank&log$=prottop&blast_rank=42&RID=0MS3V6D0013"",""XP_026690210.1"")"
ras-related protein Rap-1b isoform X2 [Branchiostoma floridae],Branchiostoma floridae,203,203,87%,1e-64,58.68,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675720.1?report=genbank&log$=prottop&blast_rank=43&RID=0MS3V6D0013"",""XP_035675720.1"")"
transforming protein ral [Salpingoeca rosetta],Salpingoeca rosetta,202,202,100%,3e-64,49.48,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004998270.1?report=genbank&log$=prottop&blast_rank=44&RID=0MS3V6D0013"",""XP_004998270.1"")"
uncharacterized protein PTSG_11774 [Salpingoeca rosetta],Salpingoeca rosetta,201,201,87%,6e-64,58.68,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997693.1?report=genbank&log$=prottop&blast_rank=45&RID=0MS3V6D0013"",""XP_004997693.1"")"
uncharacterized protein MONBRDRAFT_9855 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,201,201,92%,8e-64,58.86,179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001747527.1?report=genbank&log$=prottop&blast_rank=46&RID=0MS3V6D0013"",""XP_001747527.1"")"
PREDICTED: ras-related protein Rap-1b-like [Hydra vulgaris],Hydra vulgaris,199,199,87%,5e-63,58.08,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002156934.1?report=genbank&log$=prottop&blast_rank=47&RID=0MS3V6D0013"",""XP_002156934.1"")"
ras-related protein R-Ras2 [Ciona intestinalis],Ciona intestinalis,199,199,87%,5e-63,62.50,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002131528.1?report=genbank&log$=prottop&blast_rank=48&RID=0MS3V6D0013"",""XP_002131528.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,198,198,87%,1e-62,56.29,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_635131.1?report=genbank&log$=prottop&blast_rank=49&RID=0MS3V6D0013"",""XP_635131.1"")"
GTP-binding protein Rit1-like [Asterias rubens],Asterias rubens,200,200,89%,2e-62,56.14,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634463.1?report=genbank&log$=prottop&blast_rank=50&RID=0MS3V6D0013"",""XP_033634463.1"")"
PREDICTED: GTP-binding protein Rit1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,196,196,87%,1e-61,56.02,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739406.1?report=genbank&log$=prottop&blast_rank=51&RID=0MS3V6D0013"",""XP_002739406.1"")"
uncharacterized protein MONBRDRAFT_37080 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,196,196,87%,1e-61,56.29,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745804.1?report=genbank&log$=prottop&blast_rank=52&RID=0MS3V6D0013"",""XP_001745804.1"")"
ras-related protein Ral-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,195,195,100%,3e-61,50.26,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688258.1?report=genbank&log$=prottop&blast_rank=53&RID=0MS3V6D0013"",""XP_035688258.1"")"
RALA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,194,194,97%,4e-61,50.53,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1238774.1?report=genbank&log$=prottop&blast_rank=54&RID=0MS3V6D0013"",""CAH1238774.1"")"
ras-related protein Rap-1b-like [Asterias rubens],Asterias rubens,194,194,87%,6e-61,57.49,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647349.1?report=genbank&log$=prottop&blast_rank=55&RID=0MS3V6D0013"",""XP_033647349.1"")"
PREDICTED: ras-related protein Rap-1b-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,194,194,86%,8e-61,50.91,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011406028.1?report=genbank&log$=prottop&blast_rank=56&RID=0MS3V6D0013"",""XP_011406028.1"")"
RAP1B [Branchiostoma lanceolatum],Branchiostoma lanceolatum,192,192,81%,2e-60,59.62,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266260.1?report=genbank&log$=prottop&blast_rank=57&RID=0MS3V6D0013"",""CAH1266260.1"")"
PREDICTED: ras-related protein Ral-A-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,192,192,92%,5e-60,52.27,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789608.1?report=genbank&log$=prottop&blast_rank=58&RID=0MS3V6D0013"",""XP_014789608.1"")"
RecName: Full=Ras-like protein RAS2; Flags: Precursor [Hydra vulgaris],Hydra vulgaris,191,191,85%,8e-60,64.20,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/P38976.1?report=genbank&log$=prottop&blast_rank=59&RID=0MS3V6D0013"",""P38976.1"")"
PREDICTED: GTPase HRas-like [Amphimedon queenslandica],Amphimedon queenslandica,191,191,88%,9e-60,61.31,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385162.1?report=genbank&log$=prottop&blast_rank=60&RID=0MS3V6D0013"",""XP_003385162.1"")"
PREDICTED: ras-like protein RAS2 [Hydra vulgaris],Hydra vulgaris,191,191,85%,1e-59,64.20,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154751.2?report=genbank&log$=prottop&blast_rank=61&RID=0MS3V6D0013"",""XP_002154751.2"")"
RAP1B [Branchiostoma lanceolatum],Branchiostoma lanceolatum,190,190,81%,1e-59,58.97,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1266259.1?report=genbank&log$=prottop&blast_rank=62&RID=0MS3V6D0013"",""CAH1266259.1"")"
ras-1 [Salpingoeca rosetta],Salpingoeca rosetta,207,207,87%,1e-59,66.87,1552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004992286.1?report=genbank&log$=prottop&blast_rank=63&RID=0MS3V6D0013"",""XP_004992286.1"")"
ras-related protein Ral-A [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,191,191,85%,2e-59,53.94,207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830783.1?report=genbank&log$=prottop&blast_rank=64&RID=0MS3V6D0013"",""XP_030830783.1"")"
ras-like protein RAS2 [Acropora millepora],Acropora millepora,190,190,88%,3e-59,62.13,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029199865.1?report=genbank&log$=prottop&blast_rank=65&RID=0MS3V6D0013"",""XP_029199865.1"")"
ras-related protein Ral-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,190,190,86%,3e-59,54.55,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688257.1?report=genbank&log$=prottop&blast_rank=66&RID=0MS3V6D0013"",""XP_035688257.1"")"
GTP-binding protein Rit1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,190,190,94%,6e-59,49.44,231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_783565.2?report=genbank&log$=prottop&blast_rank=67&RID=0MS3V6D0013"",""XP_783565.2"")"
unnamed protein product [Saccharomyces cerevisiae],Saccharomyces cerevisiae,193,193,84%,7e-59,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA25207.1?report=genbank&log$=prottop&blast_rank=68&RID=0MS3V6D0013"",""CAA25207.1"")"
Ras2p [Saccharomyces cerevisiae YJM270],Saccharomyces cerevisiae YJM270,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT03531.1?report=genbank&log$=prottop&blast_rank=69&RID=0MS3V6D0013"",""AJT03531.1"")"
Ras2p [Saccharomyces cerevisiae YJM1444],Saccharomyces cerevisiae YJM1444,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT29620.1?report=genbank&log$=prottop&blast_rank=70&RID=0MS3V6D0013"",""AJT29620.1"")"
RAS2 protein [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34959.1?report=genbank&log$=prottop&blast_rank=71&RID=0MS3V6D0013"",""AAA34959.1"")"
Ras2p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT25570.1?report=genbank&log$=prottop&blast_rank=72&RID=0MS3V6D0013"",""AJT25570.1"")"
Ras2p [Saccharomyces cerevisiae YJM627],Saccharomyces cerevisiae YJM627,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT08382.1?report=genbank&log$=prottop&blast_rank=73&RID=0MS3V6D0013"",""AJT08382.1"")"
Ras family GTPase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,65.62,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAX70044.1?report=genbank&log$=prottop&blast_rank=74&RID=0MS3V6D0013"",""GAX70044.1"")"
Ras2p [Saccharomyces cerevisiae YJM1332],Saccharomyces cerevisiae YJM1332,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT20399.1?report=genbank&log$=prottop&blast_rank=75&RID=0MS3V6D0013"",""AJT20399.1"")"
Ras2p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA57033.1?report=genbank&log$=prottop&blast_rank=76&RID=0MS3V6D0013"",""EGA57033.1"")"
Ras-like protein 2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH75343.1?report=genbank&log$=prottop&blast_rank=77&RID=0MS3V6D0013"",""ONH75343.1"")"
HN1_G0011480.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6642610.1?report=genbank&log$=prottop&blast_rank=78&RID=0MS3V6D0013"",""CAD6642610.1"")"
BJ4_G0014030.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6642899.1?report=genbank&log$=prottop&blast_rank=79&RID=0MS3V6D0013"",""CAD6642899.1"")"
Ras2p [Saccharomyces cerevisiae YJM326],Saccharomyces cerevisiae YJM326,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT04656.1?report=genbank&log$=prottop&blast_rank=80&RID=0MS3V6D0013"",""AJT04656.1"")"
Ras2p [Saccharomyces cerevisiae YJM1549],Saccharomyces cerevisiae YJM1549,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT33318.1?report=genbank&log$=prottop&blast_rank=81&RID=0MS3V6D0013"",""AJT33318.1"")"
Ras2p [Saccharomyces cerevisiae YJM244],Saccharomyces cerevisiae YJM244,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT02785.1?report=genbank&log$=prottop&blast_rank=82&RID=0MS3V6D0013"",""AJT02785.1"")"
ras-related protein R-Ras2-like [Branchiostoma floridae],Branchiostoma floridae,188,188,93%,1e-58,58.19,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035662216.1?report=genbank&log$=prottop&blast_rank=83&RID=0MS3V6D0013"",""XP_035662216.1"")"
Ras2p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT27788.1?report=genbank&log$=prottop&blast_rank=84&RID=0MS3V6D0013"",""AJT27788.1"")"
Ras2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT02416.1?report=genbank&log$=prottop&blast_rank=85&RID=0MS3V6D0013"",""AJT02416.1"")"
Ras family GTPase RAS2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_014301.1?report=genbank&log$=prottop&blast_rank=86&RID=0MS3V6D0013"",""NP_014301.1"")"
Ras2p [Saccharomyces cerevisiae YJM1478],Saccharomyces cerevisiae YJM1478,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT31825.1?report=genbank&log$=prottop&blast_rank=87&RID=0MS3V6D0013"",""AJT31825.1"")"
Ras2p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT24844.1?report=genbank&log$=prottop&blast_rank=88&RID=0MS3V6D0013"",""AJT24844.1"")"
HN1_G0038620.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,64.38,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6645585.1?report=genbank&log$=prottop&blast_rank=89&RID=0MS3V6D0013"",""CAD6645585.1"")"
Ras2p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU06693.1?report=genbank&log$=prottop&blast_rank=90&RID=0MS3V6D0013"",""EEU06693.1"")"
Ras GTPase ras2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GHM90405.1?report=genbank&log$=prottop&blast_rank=91&RID=0MS3V6D0013"",""GHM90405.1"")"
Ras2p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,192,192,84%,1e-58,65.62,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT04278.1?report=genbank&log$=prottop&blast_rank=92&RID=0MS3V6D0013"",""AJT04278.1"")"
Ras1p [Saccharomyces cerevisiae YJM1273],Saccharomyces cerevisiae YJM1273,192,192,84%,1e-58,64.38,309,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT93023.1?report=genbank&log$=prottop&blast_rank=93&RID=0MS3V6D0013"",""AJT93023.1"")"
ras-related protein Ral-A-like isoform X2 [Asterias rubens],Asterias rubens,189,189,88%,1e-58,52.05,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033640509.1?report=genbank&log$=prottop&blast_rank=94&RID=0MS3V6D0013"",""XP_033640509.1"")"
