Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
cyclic AMP-dependent transcription factor ATF-3-like [Acropora millepora],Acropora millepora,75.1,75.1,22%,1e-13,43.75,161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044174452.1?report=genbank&log$=prottop&blast_rank=14&RID=04PVGDN5016"",""XP_044174452.1"")"
PREDICTED: fos-related antigen 2-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,75.5,75.5,22%,2e-12,50.63,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781152.1?report=genbank&log$=prottop&blast_rank=15&RID=04PVGDN5016"",""XP_014781152.1"")"
PREDICTED: fos-related antigen 2-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,75.1,75.1,22%,2e-12,50.63,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781158.1?report=genbank&log$=prottop&blast_rank=16&RID=04PVGDN5016"",""XP_014781158.1"")"
proto-oncogene c-Fos [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,73.6,73.6,22%,1e-11,40.26,568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030855118.1?report=genbank&log$=prottop&blast_rank=17&RID=04PVGDN5016"",""XP_030855118.1"")"
fos-related antigen 1 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,72.0,72.0,22%,2e-11,57.14,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_785025.3?report=genbank&log$=prottop&blast_rank=18&RID=04PVGDN5016"",""XP_785025.3"")"
fos-related antigen 1 isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,71.2,71.2,22%,2e-11,57.14,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011679928.1?report=genbank&log$=prottop&blast_rank=19&RID=04PVGDN5016"",""XP_011679928.1"")"
fos-related antigen 1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,71.2,71.2,22%,3e-11,57.14,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003726999.1?report=genbank&log$=prottop&blast_rank=20&RID=04PVGDN5016"",""XP_003726999.1"")"
PREDICTED: jun dimerization protein 2-like isoform X1 [Hydra vulgaris],Hydra vulgaris,65.9,65.9,21%,3e-10,45.95,160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559063.1?report=genbank&log$=prottop&blast_rank=21&RID=04PVGDN5016"",""XP_012559063.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-3-like isoform X2 [Hydra vulgaris],Hydra vulgaris,65.5,65.5,21%,3e-10,45.95,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012559064.1?report=genbank&log$=prottop&blast_rank=22&RID=04PVGDN5016"",""XP_012559064.1"")"
cyclic AMP-dependent transcription factor ATF-3-like [Branchiostoma floridae],Branchiostoma floridae,64.7,64.7,32%,5e-10,42.48,151,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035665575.1?report=genbank&log$=prottop&blast_rank=23&RID=04PVGDN5016"",""XP_035665575.1"")"
uncharacterized protein LOC118416309 isoform X2 [Branchiostoma floridae],Branchiostoma floridae,67.0,67.0,37%,7e-10,38.64,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677301.1?report=genbank&log$=prottop&blast_rank=24&RID=04PVGDN5016"",""XP_035677301.1"")"
uncharacterized protein LOC118416309 isoform X1 [Branchiostoma floridae],Branchiostoma floridae,66.2,66.2,37%,1e-09,38.64,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677294.1?report=genbank&log$=prottop&blast_rank=25&RID=04PVGDN5016"",""XP_035677294.1"")"
PREDICTED: transcription factor kayak-like [Priapulus caudatus],Priapulus caudatus,65.9,65.9,23%,2e-09,36.14,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670403.1?report=genbank&log$=prottop&blast_rank=26&RID=04PVGDN5016"",""XP_014670403.1"")"
PREDICTED: proto-oncogene c-Fos-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,64.3,64.3,22%,4e-09,41.56,270,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824856.1?report=genbank&log$=prottop&blast_rank=27&RID=04PVGDN5016"",""XP_006824856.1"")"
ATF3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,63.9,63.9,30%,7e-09,42.45,297,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1262697.1?report=genbank&log$=prottop&blast_rank=28&RID=04PVGDN5016"",""CAH1262697.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-2-like isoform X3 [Priapulus caudatus],Priapulus caudatus,62.4,62.4,38%,4e-08,34.78,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670361.1?report=genbank&log$=prottop&blast_rank=29&RID=04PVGDN5016"",""XP_014670361.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-2-like isoform X1 [Priapulus caudatus],Priapulus caudatus,62.4,62.4,38%,4e-08,34.78,572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670357.1?report=genbank&log$=prottop&blast_rank=30&RID=04PVGDN5016"",""XP_014670357.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-7-like isoform X2 [Priapulus caudatus],Priapulus caudatus,62.4,62.4,38%,5e-08,34.78,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014670359.1?report=genbank&log$=prottop&blast_rank=31&RID=04PVGDN5016"",""XP_014670359.1"")"
PREDICTED: proto-oncogene c-Fos-like [Amphimedon queenslandica],Amphimedon queenslandica,58.5,58.5,24%,2e-07,34.48,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003389488.1?report=genbank&log$=prottop&blast_rank=32&RID=04PVGDN5016"",""XP_003389488.1"")"
transcription factor protein isoform X1 [Ciona intestinalis],Ciona intestinalis,59.3,59.3,22%,2e-07,41.25,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009862145.1?report=genbank&log$=prottop&blast_rank=33&RID=04PVGDN5016"",""XP_009862145.1"")"
JUNB [Branchiostoma lanceolatum],Branchiostoma lanceolatum,57.0,57.0,22%,4e-07,37.66,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258992.1?report=genbank&log$=prottop&blast_rank=34&RID=04PVGDN5016"",""CAH1258992.1"")"
PREDICTED: proto-oncogene c-Fos-like isoform X2 [Hydra vulgaris],Hydra vulgaris,57.4,57.4,25%,7e-07,45.45,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012560161.1?report=genbank&log$=prottop&blast_rank=35&RID=04PVGDN5016"",""XP_012560161.1"")"
transcription factor protein [Ciona intestinalis],Ciona intestinalis,57.4,57.4,22%,8e-07,41.25,273,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001071658.1?report=genbank&log$=prottop&blast_rank=36&RID=04PVGDN5016"",""NP_001071658.1"")"
PREDICTED: proto-oncogene c-Fos-like isoform X1 [Hydra vulgaris],Hydra vulgaris,57.0,57.0,25%,1e-06,45.45,258,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154763.1?report=genbank&log$=prottop&blast_rank=37&RID=04PVGDN5016"",""XP_002154763.1"")"
PREDICTED: jun dimerization protein 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,52.8,52.8,20%,2e-06,33.80,91,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824835.1?report=genbank&log$=prottop&blast_rank=38&RID=04PVGDN5016"",""XP_006824835.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-7-like isoform X2 [Hydra vulgaris],Hydra vulgaris,56.2,56.2,23%,5e-06,38.10,515,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012566532.1?report=genbank&log$=prottop&blast_rank=39&RID=04PVGDN5016"",""XP_012566532.1"")"
jun dimerization protein 2-like [Asterias rubens],Asterias rubens,53.9,53.9,22%,5e-06,44.87,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033639382.1?report=genbank&log$=prottop&blast_rank=40&RID=04PVGDN5016"",""XP_033639382.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-7-like isoform X1 [Hydra vulgaris],Hydra vulgaris,55.8,55.8,23%,5e-06,38.10,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002159178.2?report=genbank&log$=prottop&blast_rank=41&RID=04PVGDN5016"",""XP_002159178.2"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-3-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,52.8,52.8,22%,1e-05,40.51,172,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824836.1?report=genbank&log$=prottop&blast_rank=42&RID=04PVGDN5016"",""XP_006824836.1"")"
BATF3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,52.8,52.8,24%,2e-05,36.67,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1259005.1?report=genbank&log$=prottop&blast_rank=43&RID=04PVGDN5016"",""CAH1259005.1"")"
cyclic AMP-dependent transcription factor ATF-2-like [Branchiostoma floridae],Branchiostoma floridae,52.0,52.0,21%,3e-05,36.49,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035672819.1?report=genbank&log$=prottop&blast_rank=44&RID=04PVGDN5016"",""XP_035672819.1"")"
Hypp2124 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,52.4,52.4,21%,3e-05,36.49,220,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1258993.1?report=genbank&log$=prottop&blast_rank=45&RID=04PVGDN5016"",""CAH1258993.1"")"
BATF3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,51.6,51.6,24%,3e-05,36.67,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1259006.1?report=genbank&log$=prottop&blast_rank=46&RID=04PVGDN5016"",""CAH1259006.1"")"
PREDICTED: protein fosB-like isoform X2 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,51.6,51.6,20%,4e-05,39.73,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824837.1?report=genbank&log$=prottop&blast_rank=47&RID=04PVGDN5016"",""XP_006824837.1"")"
activating transcription factor 3-like [Acropora millepora],Acropora millepora,50.4,50.4,18%,1e-04,42.19,229,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029186954.2?report=genbank&log$=prottop&blast_rank=48&RID=04PVGDN5016"",""XP_029186954.2"")"
cyclic AMP-dependent transcription factor ATF-3-like isoform X1 [Acropora millepora],Acropora millepora,49.3,49.3,15%,2e-04,42.59,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029183382.1?report=genbank&log$=prottop&blast_rank=49&RID=04PVGDN5016"",""XP_029183382.1"")"
cyclic AMP-dependent transcription factor ATF-3-like isoform X2 [Acropora millepora],Acropora millepora,49.3,49.3,15%,2e-04,42.59,171,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029183383.1?report=genbank&log$=prottop&blast_rank=50&RID=04PVGDN5016"",""XP_029183383.1"")"
TPA: AtfA [Source:UniProtKB/TrEMBL;Acc:Q8J0Q4] [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,50.8,50.8,18%,2e-04,37.88,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CBF83765.1?report=genbank&log$=prottop&blast_rank=51&RID=04PVGDN5016"",""CBF83765.1"")"
uncharacterized protein LOC778711 [Ciona intestinalis],Ciona intestinalis,51.2,51.2,20%,2e-04,47.95,935,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026690975.1?report=genbank&log$=prottop&blast_rank=52&RID=04PVGDN5016"",""XP_026690975.1"")"
uncharacterized protein LOC117294915 [Asterias rubens],Asterias rubens,50.4,50.4,21%,3e-04,36.00,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033633392.1?report=genbank&log$=prottop&blast_rank=53&RID=04PVGDN5016"",""XP_033633392.1"")"
cyclic AMP-dependent transcription factor ATF-2-like [Acropora millepora],Acropora millepora,50.4,50.4,29%,3e-04,29.73,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029203288.2?report=genbank&log$=prottop&blast_rank=54&RID=04PVGDN5016"",""XP_029203288.2"")"
hypothetical protein HYE67_010923 [Fusarium culmorum],Fusarium culmorum,50.4,50.4,18%,3e-04,37.88,526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC68692.1?report=genbank&log$=prottop&blast_rank=55&RID=04PVGDN5016"",""QPC68692.1"")"
transcription factor AP-1-like [Acropora millepora],Acropora millepora,49.7,49.7,19%,4e-04,33.33,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029213278.1?report=genbank&log$=prottop&blast_rank=56&RID=04PVGDN5016"",""XP_029213278.1"")"
transcription factor protein [Ciona intestinalis],Ciona intestinalis,50.1,50.1,20%,4e-04,47.95,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAE06606.1?report=genbank&log$=prottop&blast_rank=57&RID=04PVGDN5016"",""BAE06606.1"")"
Transcription factor atf1 [Fusarium culmorum],Fusarium culmorum,50.1,50.1,18%,4e-04,37.88,508,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD02761.1?report=genbank&log$=prottop&blast_rank=58&RID=04PVGDN5016"",""PTD02761.1"")"
PREDICTED: transcription factor AP-1-like [Amphimedon queenslandica],Amphimedon queenslandica,48.1,48.1,31%,0.001,29.73,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003389192.2?report=genbank&log$=prottop&blast_rank=59&RID=04PVGDN5016"",""XP_003389192.2"")"
GATA zinc finger domain-containing protein 10-like [Asterias rubens],Asterias rubens,47.8,47.8,22%,0.002,47.50,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033632548.1?report=genbank&log$=prottop&blast_rank=60&RID=04PVGDN5016"",""XP_033632548.1"")"
cyclic AMP-dependent transcription factor ATF-7 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,47.8,47.8,22%,0.002,32.05,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011663815.1?report=genbank&log$=prottop&blast_rank=61&RID=04PVGDN5016"",""XP_011663815.1"")"
hypothetical protein OCBIM_22006698mg [Octopus bimaculoides],Octopus bimaculoides,47.8,47.8,20%,0.002,35.21,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF68678.1?report=genbank&log$=prottop&blast_rank=62&RID=04PVGDN5016"",""KOF68678.1"")"
transcription factor protein isoform X1 [Ciona intestinalis],Ciona intestinalis,48.1,48.1,23%,0.002,32.94,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018667885.1?report=genbank&log$=prottop&blast_rank=63&RID=04PVGDN5016"",""XP_018667885.1"")"
PREDICTED: homeobox protein 2-like [Octopus bimaculoides],Octopus bimaculoides,47.8,47.8,20%,0.002,35.21,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786529.1?report=genbank&log$=prottop&blast_rank=64&RID=04PVGDN5016"",""XP_014786529.1"")"
transcription factor protein [Ciona intestinalis],Ciona intestinalis,48.1,48.1,23%,0.002,32.94,631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001071657.1?report=genbank&log$=prottop&blast_rank=65&RID=04PVGDN5016"",""NP_001071657.1"")"
cyclic AMP-dependent transcription factor ATF-2 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,47.4,47.4,22%,0.003,32.05,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_782748.3?report=genbank&log$=prottop&blast_rank=66&RID=04PVGDN5016"",""XP_782748.3"")"
Aca1p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,47.4,47.4,20%,0.003,36.62,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU52213.1?report=genbank&log$=prottop&blast_rank=67&RID=04PVGDN5016"",""AJU52213.1"")"
PREDICTED: protein fosB-like isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,45.8,45.8,18%,0.003,40.62,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002741332.1?report=genbank&log$=prottop&blast_rank=68&RID=04PVGDN5016"",""XP_002741332.1"")"
PREDICTED: cyclic AMP-dependent transcription factor ATF-3-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,44.7,44.7,23%,0.004,44.58,152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002736446.1?report=genbank&log$=prottop&blast_rank=69&RID=04PVGDN5016"",""XP_002736446.1"")"
cyclic AMP-dependent transcription factor ATF-7-like isoform X2 [Asterias rubens],Asterias rubens,46.6,46.6,22%,0.006,29.49,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624955.1?report=genbank&log$=prottop&blast_rank=70&RID=04PVGDN5016"",""XP_033624955.1"")"
cyclic AMP-dependent transcription factor ATF-7-like isoform X1 [Asterias rubens],Asterias rubens,46.6,46.6,22%,0.006,29.49,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033624954.1?report=genbank&log$=prottop&blast_rank=71&RID=04PVGDN5016"",""XP_033624954.1"")"
Aca1p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,46.2,46.2,19%,0.008,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU53987.1?report=genbank&log$=prottop&blast_rank=72&RID=04PVGDN5016"",""AJU53987.1"")"
Aca1p [Saccharomyces cerevisiae YJM1443],Saccharomyces cerevisiae YJM1443,45.8,45.8,19%,0.008,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU53493.1?report=genbank&log$=prottop&blast_rank=73&RID=04PVGDN5016"",""AJU53493.1"")"
Aca1p [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_010964.3?report=genbank&log$=prottop&blast_rank=74&RID=04PVGDN5016"",""NP_010964.3"")"
Aca1p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50681.1?report=genbank&log$=prottop&blast_rank=75&RID=04PVGDN5016"",""AJU50681.1"")"
Aca1p [Saccharomyces cerevisiae EC1118],Saccharomyces cerevisiae EC1118,45.8,45.8,19%,0.009,36.76,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAY79215.1?report=genbank&log$=prottop&blast_rank=76&RID=04PVGDN5016"",""CAY79215.1"")"
Aca1p [Saccharomyces cerevisiae YJM1444],Saccharomyces cerevisiae YJM1444,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU53747.1?report=genbank&log$=prottop&blast_rank=77&RID=04PVGDN5016"",""AJU53747.1"")"
Aca1p [Saccharomyces cerevisiae YJM1383],Saccharomyces cerevisiae YJM1383,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU49166.1?report=genbank&log$=prottop&blast_rank=78&RID=04PVGDN5016"",""AJU49166.1"")"
Aca1p [Saccharomyces cerevisiae YJM1389],Saccharomyces cerevisiae YJM1389,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50430.1?report=genbank&log$=prottop&blast_rank=79&RID=04PVGDN5016"",""AJU50430.1"")"
Aca1p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU52469.1?report=genbank&log$=prottop&blast_rank=80&RID=04PVGDN5016"",""AJU52469.1"")"
K7_Aca1p [Saccharomyces cerevisiae Kyokai no. 7],Saccharomyces cerevisiae Kyokai no. 7,45.8,45.8,19%,0.009,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAA22872.1?report=genbank&log$=prottop&blast_rank=81&RID=04PVGDN5016"",""GAA22872.1"")"
BJ4_G0003830.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,45.8,45.8,19%,0.010,36.76,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6621949.1?report=genbank&log$=prottop&blast_rank=82&RID=04PVGDN5016"",""CAD6621949.1"")"
SX2_G0001200.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,45.8,45.8,19%,0.010,36.76,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6624010.1?report=genbank&log$=prottop&blast_rank=83&RID=04PVGDN5016"",""CAD6624010.1"")"
conserved hypothetical protein [Saccharomyces cerevisiae RM11-1a],Saccharomyces cerevisiae RM11-1a,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDV08874.1?report=genbank&log$=prottop&blast_rank=84&RID=04PVGDN5016"",""EDV08874.1"")"
Aca1p [Saccharomyces cerevisiae YJM1338],Saccharomyces cerevisiae YJM1338,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU47625.1?report=genbank&log$=prottop&blast_rank=85&RID=04PVGDN5016"",""AJU47625.1"")"
Aca1p [Saccharomyces cerevisiae YJM1326],Saccharomyces cerevisiae YJM1326,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU46862.1?report=genbank&log$=prottop&blast_rank=86&RID=04PVGDN5016"",""AJU46862.1"")"
Aca1p [Saccharomyces cerevisiae YJM1356],Saccharomyces cerevisiae YJM1356,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU48650.1?report=genbank&log$=prottop&blast_rank=87&RID=04PVGDN5016"",""AJU48650.1"")"
Aca1p [Saccharomyces cerevisiae YJM1083],Saccharomyces cerevisiae YJM1083,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU42536.1?report=genbank&log$=prottop&blast_rank=88&RID=04PVGDN5016"",""AJU42536.1"")"
Aca1p [Saccharomyces cerevisiae YJM1400],Saccharomyces cerevisiae YJM1400,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50935.1?report=genbank&log$=prottop&blast_rank=89&RID=04PVGDN5016"",""AJU50935.1"")"
Aca1p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY75600.1?report=genbank&log$=prottop&blast_rank=90&RID=04PVGDN5016"",""AHY75600.1"")"
Aca1p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,45.8,45.8,19%,0.010,36.76,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU50178.1?report=genbank&log$=prottop&blast_rank=91&RID=04PVGDN5016"",""AJU50178.1"")"
