Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: serine/threonine-protein kinase B-raf-like [Octopus bimaculoides],Octopus bimaculoides,470,470,86%,3e-155,45.19,690,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777337.1?report=genbank&log$=prottop&blast_rank=17&RID=0MS6VD9C013"",""XP_014777337.1"")"
serine/threonine-protein kinase B-raf-like [Branchiostoma floridae],Branchiostoma floridae,468,612,92%,1e-152,54.53,831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677535.1?report=genbank&log$=prottop&blast_rank=18&RID=0MS6VD9C013"",""XP_035677535.1"")"
BRAF [Branchiostoma lanceolatum],Branchiostoma lanceolatum,466,614,78%,4e-152,69.84,811,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1265862.1?report=genbank&log$=prottop&blast_rank=19&RID=0MS6VD9C013"",""CAH1265862.1"")"
serine/threonine protein kinase isoform X5 [Ciona intestinalis],Ciona intestinalis,423,523,67%,2e-136,63.26,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018671191.1?report=genbank&log$=prottop&blast_rank=20&RID=0MS6VD9C013"",""XP_018671191.1"")"
PREDICTED: RAF proto-oncogene serine/threonine-protein kinase [Amphimedon queenslandica],Amphimedon queenslandica,416,554,77%,1e-131,60.97,904,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019850658.1?report=genbank&log$=prottop&blast_rank=21&RID=0MS6VD9C013"",""XP_019850658.1"")"
Raf homolog serine/threonine-protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,360,437,68%,1e-111,53.85,769,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368430.1?report=genbank&log$=prottop&blast_rank=22&RID=0MS6VD9C013"",""NP_001368430.1"")"
Raf homolog serine/threonine-protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,360,437,68%,1e-111,53.85,781,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293843.1?report=genbank&log$=prottop&blast_rank=23&RID=0MS6VD9C013"",""NP_001293843.1"")"
Raf homolog serine/threonine-protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,361,438,68%,2e-111,53.85,813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_741430.3?report=genbank&log$=prottop&blast_rank=24&RID=0MS6VD9C013"",""NP_741430.3"")"
Raf homolog serine/threonine-protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,360,437,68%,2e-111,53.85,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293841.1?report=genbank&log$=prottop&blast_rank=25&RID=0MS6VD9C013"",""NP_001293841.1"")"
raf proto-oncogene [Caenorhabditis elegans],Caenorhabditis elegans,360,438,68%,2e-111,53.85,813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28142.1?report=genbank&log$=prottop&blast_rank=26&RID=0MS6VD9C013"",""AAA28142.1"")"
Raf homolog serine/threonine-protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,361,438,68%,3e-111,53.85,838,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293842.1?report=genbank&log$=prottop&blast_rank=27&RID=0MS6VD9C013"",""NP_001293842.1"")"
Raf homolog serine/threonine-protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,361,438,67%,5e-111,54.03,855,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001379593.1?report=genbank&log$=prottop&blast_rank=28&RID=0MS6VD9C013"",""NP_001379593.1"")"
RAF protein [Branchiostoma lanceolatum],Branchiostoma lanceolatum,270,270,28%,2e-84,68.06,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABU49826.1?report=genbank&log$=prottop&blast_rank=29&RID=0MS6VD9C013"",""ABU49826.1"")"
hypothetical protein OCBIM_22026425mg [Octopus bimaculoides],Octopus bimaculoides,202,202,19%,2e-59,70.00,142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF81518.1?report=genbank&log$=prottop&blast_rank=30&RID=0MS6VD9C013"",""KOF81518.1"")"
kinase suppressor of Ras 2-like isoform X2 [Asterias rubens],Asterias rubens,208,208,43%,1e-54,41.18,908,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627469.1?report=genbank&log$=prottop&blast_rank=31&RID=0MS6VD9C013"",""XP_033627469.1"")"
kinase suppressor of Ras 2-like isoform X1 [Asterias rubens],Asterias rubens,208,208,43%,2e-54,41.18,942,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627468.1?report=genbank&log$=prottop&blast_rank=32&RID=0MS6VD9C013"",""XP_033627468.1"")"
hypothetical protein OCBIM_220264262mg [Octopus bimaculoides],Octopus bimaculoides,187,187,27%,4e-53,53.80,178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF81519.1?report=genbank&log$=prottop&blast_rank=33&RID=0MS6VD9C013"",""KOF81519.1"")"
kinase suppressor of Ras 2-like isoform X4 [Acropora millepora],Acropora millepora,202,259,58%,1e-52,34.56,957,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029213160.2?report=genbank&log$=prottop&blast_rank=34&RID=0MS6VD9C013"",""XP_029213160.2"")"
kinase suppressor of Ras 2-like isoform X3 [Acropora millepora],Acropora millepora,202,259,47%,2e-52,38.93,959,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029213159.2?report=genbank&log$=prottop&blast_rank=35&RID=0MS6VD9C013"",""XP_029213159.2"")"
kinase suppressor of Ras 2-like isoform X2 [Acropora millepora],Acropora millepora,202,259,47%,2e-52,38.93,968,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029213158.2?report=genbank&log$=prottop&blast_rank=36&RID=0MS6VD9C013"",""XP_029213158.2"")"
hypothetical protein OCBIM_22019046mg [Octopus bimaculoides],Octopus bimaculoides,197,197,39%,2e-52,41.16,592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF86237.1?report=genbank&log$=prottop&blast_rank=37&RID=0MS6VD9C013"",""KOF86237.1"")"
kinase suppressor of Ras 2-like isoform X1 [Acropora millepora],Acropora millepora,202,259,47%,2e-52,38.93,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029213157.2?report=genbank&log$=prottop&blast_rank=38&RID=0MS6VD9C013"",""XP_029213157.2"")"
kinase suppressor of Ras 1 isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,198,198,43%,1e-51,38.39,800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030847715.1?report=genbank&log$=prottop&blast_rank=39&RID=0MS6VD9C013"",""XP_030847715.1"")"
kinase suppressor of Ras 2-like isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,198,198,43%,1e-51,38.39,800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831479.1?report=genbank&log$=prottop&blast_rank=40&RID=0MS6VD9C013"",""XP_030831479.1"")"
kinase suppressor of Ras 2 isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,198,198,43%,2e-51,38.39,807,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030847713.1?report=genbank&log$=prottop&blast_rank=41&RID=0MS6VD9C013"",""XP_030847713.1"")"
kinase suppressor of Ras 2-like isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,198,198,43%,2e-51,38.39,807,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030831472.1?report=genbank&log$=prottop&blast_rank=42&RID=0MS6VD9C013"",""XP_030831472.1"")"
PREDICTED: LOW QUALITY PROTEIN: kinase suppressor of Ras 1-like [Octopus bimaculoides],Octopus bimaculoides,198,198,39%,8e-51,41.16,1115,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774048.1?report=genbank&log$=prottop&blast_rank=43&RID=0MS6VD9C013"",""XP_014774048.1"")"
kinase suppressor of Ras 2-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,196,196,43%,2e-50,38.11,996,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689978.1?report=genbank&log$=prottop&blast_rank=44&RID=0MS6VD9C013"",""XP_035689978.1"")"
kinase suppressor of Ras 2-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,196,196,43%,2e-50,38.11,1007,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689977.1?report=genbank&log$=prottop&blast_rank=45&RID=0MS6VD9C013"",""XP_035689977.1"")"
KSR1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,196,196,43%,3e-50,38.11,1002,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1232572.1?report=genbank&log$=prottop&blast_rank=46&RID=0MS6VD9C013"",""CAH1232572.1"")"
kinase suppressor of Ras 2-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,196,196,43%,3e-50,38.11,995,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689979.1?report=genbank&log$=prottop&blast_rank=47&RID=0MS6VD9C013"",""XP_035689979.1"")"
kinase suppressor of Ras 2-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,196,196,43%,3e-50,38.11,1011,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035689976.1?report=genbank&log$=prottop&blast_rank=48&RID=0MS6VD9C013"",""XP_035689976.1"")"
PREDICTED: kinase suppressor of Ras 2-like [Hydra vulgaris],Hydra vulgaris,182,182,46%,2e-49,36.81,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012563722.1?report=genbank&log$=prottop&blast_rank=49&RID=0MS6VD9C013"",""XP_012563722.1"")"
PREDICTED: kinase suppressor of Ras 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,192,192,43%,5e-49,36.81,898,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006821895.1?report=genbank&log$=prottop&blast_rank=50&RID=0MS6VD9C013"",""XP_006821895.1"")"
PREDICTED: uncharacterized protein LOC109580226 [Amphimedon queenslandica],Amphimedon queenslandica,192,243,55%,7e-49,36.65,1246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019848730.1?report=genbank&log$=prottop&blast_rank=51&RID=0MS6VD9C013"",""XP_019848730.1"")"
PREDICTED: kinase suppressor of Ras 1-like [Hydra vulgaris],Hydra vulgaris,185,232,53%,6e-47,36.47,840,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012560417.1?report=genbank&log$=prottop&blast_rank=52&RID=0MS6VD9C013"",""XP_012560417.1"")"
"protein kinase, TKL group [Dictyostelium discoideum AX4]",Dictyostelium discoideum AX4,180,180,39%,4e-45,38.87,916,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_647094.1?report=genbank&log$=prottop&blast_rank=53&RID=0MS6VD9C013"",""XP_647094.1"")"
uncharacterized protein MONBRDRAFT_44220 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,163,163,39%,6e-41,35.56,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033820571.1?report=genbank&log$=prottop&blast_rank=54&RID=0MS6VD9C013"",""XP_033820571.1"")"
kinase suppressor of Ras 1-like isoform X1 [Asterias rubens],Asterias rubens,164,164,43%,4e-40,35.79,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033633889.1?report=genbank&log$=prottop&blast_rank=55&RID=0MS6VD9C013"",""XP_033633889.1"")"
kinase suppressor of Ras 1-like isoform X2 [Asterias rubens],Asterias rubens,163,163,43%,5e-40,35.79,654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033633890.1?report=genbank&log$=prottop&blast_rank=56&RID=0MS6VD9C013"",""XP_033633890.1"")"
PREDICTED: tyrosine-protein kinase-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,159,159,40%,4e-39,35.84,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019852758.1?report=genbank&log$=prottop&blast_rank=57&RID=0MS6VD9C013"",""XP_019852758.1"")"
tyrosine-protein kinase SRK2-like [Acropora millepora],Acropora millepora,156,156,39%,2e-38,35.56,511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029199183.1?report=genbank&log$=prottop&blast_rank=58&RID=0MS6VD9C013"",""XP_029199183.1"")"
SH2 domain-containing protein [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,155,155,39%,3e-38,35.32,506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_642347.1?report=genbank&log$=prottop&blast_rank=59&RID=0MS6VD9C013"",""XP_642347.1"")"
leucine-rich repeat-containing protein [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,159,159,40%,7e-38,36.03,1288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640564.1?report=genbank&log$=prottop&blast_rank=60&RID=0MS6VD9C013"",""XP_640564.1"")"
PREDICTED: tyrosine-protein kinase Src42A-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,149,149,39%,1e-37,35.04,288,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014775612.1?report=genbank&log$=prottop&blast_rank=61&RID=0MS6VD9C013"",""XP_014775612.1"")"
hypothetical protein OCBIM_22022929mg [Octopus bimaculoides],Octopus bimaculoides,150,150,39%,2e-37,34.69,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF83980.1?report=genbank&log$=prottop&blast_rank=62&RID=0MS6VD9C013"",""KOF83980.1"")"
hypothetical protein OCBIM_22022929mg [Octopus bimaculoides],Octopus bimaculoides,149,149,39%,3e-37,35.04,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF83981.1?report=genbank&log$=prottop&blast_rank=63&RID=0MS6VD9C013"",""KOF83981.1"")"
SH2 domain-containing protein [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,155,155,40%,3e-37,35.27,744,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640734.1?report=genbank&log$=prottop&blast_rank=64&RID=0MS6VD9C013"",""XP_640734.1"")"
PREDICTED: tyrosine-protein kinase Src42A-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,147,147,39%,6e-37,34.80,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014775613.1?report=genbank&log$=prottop&blast_rank=65&RID=0MS6VD9C013"",""XP_014775613.1"")"
ephrin receptor [Ciona intestinalis],Ciona intestinalis,150,150,42%,1e-36,32.65,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAE06401.1?report=genbank&log$=prottop&blast_rank=66&RID=0MS6VD9C013"",""BAE06401.1"")"
ephrin receptor gamma [Ciona intestinalis],Ciona intestinalis,149,149,42%,1e-36,32.65,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD58836.2?report=genbank&log$=prottop&blast_rank=67&RID=0MS6VD9C013"",""CAD58836.2"")"
PREDICTED: mitogen-activated protein kinase kinase kinase 9-like [Priapulus caudatus],Priapulus caudatus,154,154,41%,1e-36,35.62,900,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014667455.1?report=genbank&log$=prottop&blast_rank=68&RID=0MS6VD9C013"",""XP_014667455.1"")"
PREDICTED: tyrosine-protein kinase SRK2-like [Amphimedon queenslandica],Amphimedon queenslandica,152,152,46%,2e-36,33.02,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003389046.1?report=genbank&log$=prottop&blast_rank=69&RID=0MS6VD9C013"",""XP_003389046.1"")"
protein tyrosine kinase [Dictyostelium discoideum],Dictyostelium discoideum,149,149,40%,2e-36,32.85,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB04169.1?report=genbank&log$=prottop&blast_rank=70&RID=0MS6VD9C013"",""AAB04169.1"")"
PREDICTED: tyrosine-protein kinase-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,150,150,39%,2e-36,34.43,518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386983.1?report=genbank&log$=prottop&blast_rank=71&RID=0MS6VD9C013"",""XP_003386983.1"")"
TK protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,150,150,41%,3e-36,34.29,539,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004988861.1?report=genbank&log$=prottop&blast_rank=72&RID=0MS6VD9C013"",""XP_004988861.1"")"
PREDICTED: tyrosine-protein kinase-like isoform X3 [Amphimedon queenslandica],Amphimedon queenslandica,150,150,40%,4e-36,34.52,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019852759.1?report=genbank&log$=prottop&blast_rank=73&RID=0MS6VD9C013"",""XP_019852759.1"")"
uncharacterized protein MONBRDRAFT_44293 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,153,153,41%,5e-36,32.76,865,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001746793.1?report=genbank&log$=prottop&blast_rank=74&RID=0MS6VD9C013"",""XP_001746793.1"")"
PREDICTED: mitogen-activated protein kinase kinase kinase 13-A-like [Amphimedon queenslandica],Amphimedon queenslandica,149,149,41%,7e-36,32.62,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003388129.1?report=genbank&log$=prottop&blast_rank=75&RID=0MS6VD9C013"",""XP_003388129.1"")"
ephrin receptor delta [Ciona intestinalis],Ciona intestinalis,152,152,45%,7e-36,33.75,1048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001121576.1?report=genbank&log$=prottop&blast_rank=76&RID=0MS6VD9C013"",""NP_001121576.1"")"
ephrin receptor delta [Ciona intestinalis],Ciona intestinalis,147,147,39%,1e-35,34.91,473,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD58835.1?report=genbank&log$=prottop&blast_rank=77&RID=0MS6VD9C013"",""CAD58835.1"")"
ephrin type-A receptor 4 isoform X2 [Ciona intestinalis],Ciona intestinalis,150,150,42%,3e-35,32.65,1061,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018673355.1?report=genbank&log$=prottop&blast_rank=78&RID=0MS6VD9C013"",""XP_018673355.1"")"
ephrin type-A receptor 4 isoform X1 [Ciona intestinalis],Ciona intestinalis,150,150,42%,3e-35,32.65,1062,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002124572.1?report=genbank&log$=prottop&blast_rank=79&RID=0MS6VD9C013"",""XP_002124572.1"")"
tyrosine-protein kinase SRK2-like [Acropora millepora],Acropora millepora,147,147,40%,4e-35,34.91,514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029199187.2?report=genbank&log$=prottop&blast_rank=80&RID=0MS6VD9C013"",""XP_029199187.2"")"
Kinase suppressor of Ras A [Caenorhabditis elegans],Caenorhabditis elegans,149,149,41%,6e-35,35.49,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_509396.1?report=genbank&log$=prottop&blast_rank=81&RID=0MS6VD9C013"",""NP_509396.1"")"
ephrin type-B receptor 1-B-like isoform X3 [Acropora millepora],Acropora millepora,149,149,39%,6e-35,36.03,986,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193982.2?report=genbank&log$=prottop&blast_rank=82&RID=0MS6VD9C013"",""XP_029193982.2"")"
ephrin type-B receptor 1-B-like isoform X1 [Acropora millepora],Acropora millepora,149,149,39%,6e-35,36.03,987,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193980.2?report=genbank&log$=prottop&blast_rank=83&RID=0MS6VD9C013"",""XP_029193980.2"")"
protein tyrosine kinase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,150,150,40%,7e-35,32.49,1338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_636435.1?report=genbank&log$=prottop&blast_rank=84&RID=0MS6VD9C013"",""XP_636435.1"")"
PREDICTED: kinase suppressor of Ras 2-like [Hydra vulgaris],Hydra vulgaris,146,146,66%,7e-35,26.97,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002159189.1?report=genbank&log$=prottop&blast_rank=85&RID=0MS6VD9C013"",""XP_002159189.1"")"
ephrin type-B receptor 1-B-like isoform X2 [Acropora millepora],Acropora millepora,149,149,39%,9e-35,36.03,986,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029193981.2?report=genbank&log$=prottop&blast_rank=86&RID=0MS6VD9C013"",""XP_029193981.2"")"
SH2 domain-containing protein [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,146,146,39%,1e-34,35.29,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_639130.1?report=genbank&log$=prottop&blast_rank=87&RID=0MS6VD9C013"",""XP_639130.1"")"
PREDICTED: kinase suppressor of Ras 1-like isoform X2 [Priapulus caudatus],Priapulus caudatus,146,146,44%,1e-34,33.65,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014664712.1?report=genbank&log$=prottop&blast_rank=88&RID=0MS6VD9C013"",""XP_014664712.1"")"
Tyrosine protein-kinase src-2 [Caenorhabditis elegans],Caenorhabditis elegans,145,145,40%,1e-34,33.58,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_493502.1?report=genbank&log$=prottop&blast_rank=89&RID=0MS6VD9C013"",""NP_493502.1"")"
protein tyrosine kinase [Dictyostelium discoideum AX2],Dictyostelium discoideum AX2,149,149,40%,1e-34,32.85,1338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB04999.1?report=genbank&log$=prottop&blast_rank=90&RID=0MS6VD9C013"",""AAB04999.1"")"
PREDICTED: mitogen-activated protein kinase kinase kinase 10-like [Amphimedon queenslandica],Amphimedon queenslandica,146,146,41%,1e-34,32.43,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003390247.2?report=genbank&log$=prottop&blast_rank=91&RID=0MS6VD9C013"",""XP_003390247.2"")"
PREDICTED: kinase suppressor of Ras 1-like isoform X1 [Priapulus caudatus],Priapulus caudatus,146,146,44%,1e-34,33.65,565,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014664711.1?report=genbank&log$=prottop&blast_rank=92&RID=0MS6VD9C013"",""XP_014664711.1"")"
