Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Slt2p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,352,352,43%,2e-110,48.32,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY77728.1?report=genbank&log$=prottop&blast_rank=31&RID=04PKJABC013"",""AHY77728.1"")"
Slt2p [Saccharomyces cerevisiae YJM693],Saccharomyces cerevisiae YJM693,352,352,43%,2e-110,48.32,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU31678.1?report=genbank&log$=prottop&blast_rank=32&RID=04PKJABC013"",""AJU31678.1"")"
Slt2p [Saccharomyces cerevisiae YJM1252],Saccharomyces cerevisiae YJM1252,352,352,43%,2e-110,48.32,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV29773.1?report=genbank&log$=prottop&blast_rank=33&RID=04PKJABC013"",""AJV29773.1"")"
mitogen-activated serine/threonine-protein kinase SLT2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,352,352,43%,2e-110,48.32,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011895.1?report=genbank&log$=prottop&blast_rank=34&RID=04PKJABC013"",""NP_011895.1"")"
Slt2p [Saccharomyces cerevisiae YJM1477],Saccharomyces cerevisiae YJM1477,352,352,43%,2e-110,48.32,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU22630.1?report=genbank&log$=prottop&blast_rank=35&RID=04PKJABC013"",""AJU22630.1"")"
Slt2p [Saccharomyces cerevisiae YJM1387],Saccharomyces cerevisiae YJM1387,352,352,43%,2e-110,48.32,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU17610.1?report=genbank&log$=prottop&blast_rank=36&RID=04PKJABC013"",""AJU17610.1"")"
Slt2p [Saccharomyces cerevisiae YJM1356],Saccharomyces cerevisiae YJM1356,352,352,43%,2e-110,48.32,488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU16324.1?report=genbank&log$=prottop&blast_rank=37&RID=04PKJABC013"",""AJU16324.1"")"
Slt2p [Saccharomyces cerevisiae YJM1463],Saccharomyces cerevisiae YJM1463,352,352,43%,2e-110,48.32,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU22374.1?report=genbank&log$=prottop&blast_rank=38&RID=04PKJABC013"",""AJU22374.1"")"
Slt2p [Saccharomyces cerevisiae YJM1450],Saccharomyces cerevisiae YJM1450,352,352,43%,2e-110,48.32,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU21859.1?report=genbank&log$=prottop&blast_rank=39&RID=04PKJABC013"",""AJU21859.1"")"
Slt2p [Saccharomyces cerevisiae YJM1385],Saccharomyces cerevisiae YJM1385,352,352,43%,3e-110,48.32,496,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU17096.1?report=genbank&log$=prottop&blast_rank=40&RID=04PKJABC013"",""AJU17096.1"")"
Slt2p [Saccharomyces cerevisiae YJM1202],Saccharomyces cerevisiae YJM1202,352,352,43%,3e-110,48.32,497,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV28258.1?report=genbank&log$=prottop&blast_rank=41&RID=04PKJABC013"",""AJV28258.1"")"
Slt2p [Saccharomyces cerevisiae Lalvin QA23],Saccharomyces cerevisiae Lalvin QA23,352,352,43%,3e-110,48.32,495,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA82604.1?report=genbank&log$=prottop&blast_rank=42&RID=04PKJABC013"",""EGA82604.1"")"
Slt2p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,352,352,43%,3e-110,48.32,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA58493.1?report=genbank&log$=prottop&blast_rank=43&RID=04PKJABC013"",""EGA58493.1"")"
"Mpk1p=mitogen-activated protein kinase homolog [Saccharomyces cerevisiae, Peptide, 484 aa] [Saccharomyces cerevisiae]",Saccharomyces cerevisiae,352,352,43%,4e-110,48.32,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAB26249.1?report=genbank&log$=prottop&blast_rank=44&RID=04PKJABC013"",""AAB26249.1"")"
Slt2p [Saccharomyces cerevisiae YJM1307],Saccharomyces cerevisiae YJM1307,352,352,43%,4e-110,48.32,494,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV30524.1?report=genbank&log$=prottop&blast_rank=45&RID=04PKJABC013"",""AJV30524.1"")"
YHR030Cp-like protein [Saccharomyces cerevisiae AWRI1631],Saccharomyces cerevisiae AWRI1631,351,351,43%,5e-110,48.32,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDZ71784.1?report=genbank&log$=prottop&blast_rank=46&RID=04PKJABC013"",""EDZ71784.1"")"
PREDICTED: mitogen-activated protein kinase 7-like [Hydra vulgaris],Hydra vulgaris,341,341,28%,1e-109,69.10,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004210454.1?report=genbank&log$=prottop&blast_rank=47&RID=04PKJABC013"",""XP_004210454.1"")"
Kss1p [Saccharomyces cerevisiae YJM451],Saccharomyces cerevisiae YJM451,340,340,39%,2e-107,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR81591.1?report=genbank&log$=prottop&blast_rank=48&RID=04PKJABC013"",""AJR81591.1"")"
Kss1p [Saccharomyces cerevisiae YJM1208],Saccharomyces cerevisiae YJM1208,340,340,39%,2e-107,51.67,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR95467.1?report=genbank&log$=prottop&blast_rank=49&RID=04PKJABC013"",""AJR95467.1"")"
Kss1p [Saccharomyces cerevisiae YJM1190],Saccharomyces cerevisiae YJM1190,340,340,39%,3e-107,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR93969.1?report=genbank&log$=prottop&blast_rank=50&RID=04PKJABC013"",""AJR93969.1"")"
Slt2p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,343,343,44%,4e-107,46.76,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62123.1?report=genbank&log$=prottop&blast_rank=51&RID=04PKJABC013"",""EGA62123.1"")"
mitogen-activated protein kinase 1-like [Asterias rubens],Asterias rubens,339,339,41%,8e-107,50.44,382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627096.1?report=genbank&log$=prottop&blast_rank=52&RID=04PKJABC013"",""XP_033627096.1"")"
Kss1p [Saccharomyces cerevisiae YJM1479],Saccharomyces cerevisiae YJM1479,338,338,39%,1e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS05734.1?report=genbank&log$=prottop&blast_rank=53&RID=04PKJABC013"",""AJS05734.1"")"
Mitogen-activated protein kinase mpk-1 [Caenorhabditis elegans],Caenorhabditis elegans,341,341,42%,1e-106,51.87,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001022584.1?report=genbank&log$=prottop&blast_rank=54&RID=04PKJABC013"",""NP_001022584.1"")"
Sur-1 MAP kinase [Caenorhabditis elegans],Caenorhabditis elegans,341,341,42%,2e-106,51.87,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA18956.1?report=genbank&log$=prottop&blast_rank=55&RID=04PKJABC013"",""AAA18956.1"")"
Kss1p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,338,338,39%,2e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR94466.1?report=genbank&log$=prottop&blast_rank=56&RID=04PKJABC013"",""AJR94466.1"")"
Mitogen-activated protein kinase mpk-1 [Caenorhabditis elegans],Caenorhabditis elegans,338,338,42%,2e-106,51.87,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001366708.1?report=genbank&log$=prottop&blast_rank=57&RID=04PKJABC013"",""NP_001366708.1"")"
Mitogen-activated protein kinase KSS1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,338,338,39%,2e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF4005047.1?report=genbank&log$=prottop&blast_rank=58&RID=04PKJABC013"",""KAF4005047.1"")"
mitogen-activated serine/threonine-protein kinase KSS1 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,338,338,39%,2e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_011554.3?report=genbank&log$=prottop&blast_rank=59&RID=04PKJABC013"",""NP_011554.3"")"
HN1_G0033620.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,338,338,39%,2e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6625357.1?report=genbank&log$=prottop&blast_rank=60&RID=04PKJABC013"",""CAD6625357.1"")"
Kss1p [Saccharomyces cerevisiae FostersO],Saccharomyces cerevisiae FostersO,337,337,39%,2e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA62244.1?report=genbank&log$=prottop&blast_rank=61&RID=04PKJABC013"",""EGA62244.1"")"
mitogen-activated serine/threonine-protein kinase KSS1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,337,337,39%,3e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN32401.1?report=genbank&log$=prottop&blast_rank=62&RID=04PKJABC013"",""PTN32401.1"")"
Kss1p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,337,337,39%,4e-106,51.37,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJS27335.1?report=genbank&log$=prottop&blast_rank=63&RID=04PKJABC013"",""AJS27335.1"")"
Kss1p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,337,337,39%,6e-106,51.06,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA58577.1?report=genbank&log$=prottop&blast_rank=64&RID=04PKJABC013"",""EGA58577.1"")"
HLJ1_G0033780.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,336,336,39%,1e-105,51.06,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6627899.1?report=genbank&log$=prottop&blast_rank=65&RID=04PKJABC013"",""CAD6627899.1"")"
Fus3p [Saccharomyces cerevisiae YJM1574],Saccharomyces cerevisiae YJM1574,335,335,41%,2e-105,48.29,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP89997.1?report=genbank&log$=prottop&blast_rank=66&RID=04PKJABC013"",""AJP89997.1"")"
FUS3 protein [Saccharomyces cerevisiae],Saccharomyces cerevisiae,333,333,41%,9e-105,48.29,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34613.1?report=genbank&log$=prottop&blast_rank=67&RID=04PKJABC013"",""AAA34613.1"")"
mitogen-activated protein kinase FUS3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,332,332,41%,2e-104,48.86,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFP66800.1?report=genbank&log$=prottop&blast_rank=68&RID=04PKJABC013"",""GFP66800.1"")"
mitogen-activated serine/threonine-protein kinase FUS3 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,332,332,41%,2e-104,48.86,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_009537.1?report=genbank&log$=prottop&blast_rank=69&RID=04PKJABC013"",""NP_009537.1"")"
hypothetical protein HYE67_011096 [Fusarium culmorum],Fusarium culmorum,334,334,39%,2e-104,50.15,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC68865.1?report=genbank&log$=prottop&blast_rank=70&RID=04PKJABC013"",""QPC68865.1"")"
BJ4_G0016540.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,332,332,41%,2e-104,48.86,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6598149.1?report=genbank&log$=prottop&blast_rank=71&RID=04PKJABC013"",""CAD6598149.1"")"
Slt2p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,331,331,38%,3e-104,50.47,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA78517.1?report=genbank&log$=prottop&blast_rank=72&RID=04PKJABC013"",""EGA78517.1"")"
Fus3p [Saccharomyces cerevisiae P283],Saccharomyces cerevisiae P283,331,331,41%,5e-104,48.29,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EWH19407.1?report=genbank&log$=prottop&blast_rank=73&RID=04PKJABC013"",""EWH19407.1"")"
uncharacterized protein MONBRDRAFT_27550 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,330,330,41%,6e-104,49.85,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748004.1?report=genbank&log$=prottop&blast_rank=74&RID=04PKJABC013"",""XP_001748004.1"")"
hypothetical protein OCBIM_22007878mg [Octopus bimaculoides],Octopus bimaculoides,328,328,38%,2e-103,52.70,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF68205.1?report=genbank&log$=prottop&blast_rank=75&RID=04PKJABC013"",""KOF68205.1"")"
Crystal structure of Fus3 phosphorylated on Tyr182 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,329,329,41%,3e-103,48.57,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2F9G_A?report=genbank&log$=prottop&blast_rank=76&RID=04PKJABC013"",""2F9G_A"")"
uncharacterized protein MONBRDRAFT_13771 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,329,329,38%,3e-103,54.95,371,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001742318.1?report=genbank&log$=prottop&blast_rank=77&RID=04PKJABC013"",""XP_001742318.1"")"
PREDICTED: mitogen-activated protein kinase 1-like [Hydra vulgaris],Hydra vulgaris,329,329,41%,3e-103,50.30,354,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002154499.3?report=genbank&log$=prottop&blast_rank=78&RID=04PKJABC013"",""XP_002154499.3"")"
"Chain A, Mitogen-activated protein kinase FUS3 [Saccharomyces cerevisiae]",Saccharomyces cerevisiae,328,328,41%,4e-103,48.29,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/2B9H_A?report=genbank&log$=prottop&blast_rank=79&RID=04PKJABC013"",""2B9H_A"")"
LOW QUALITY PROTEIN: mitogen-activated serine/threonine-protein kinase KSS1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,328,328,39%,9e-103,50.76,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1908302.1?report=genbank&log$=prottop&blast_rank=80&RID=04PKJABC013"",""KAF1908302.1"")"
PREDICTED: mitogen-activated protein kinase 1-like [Octopus bimaculoides],Octopus bimaculoides,326,326,37%,1e-102,53.09,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786893.1?report=genbank&log$=prottop&blast_rank=81&RID=04PKJABC013"",""XP_014786893.1"")"
hypothetical protein HYE67_006082 [Fusarium culmorum],Fusarium culmorum,327,327,43%,2e-102,45.66,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC63851.1?report=genbank&log$=prottop&blast_rank=82&RID=04PKJABC013"",""QPC63851.1"")"
mitogen-activated protein kinase 14-like [Acropora millepora],Acropora millepora,326,326,42%,4e-102,46.11,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029201498.1?report=genbank&log$=prottop&blast_rank=83&RID=04PKJABC013"",""XP_029201498.1"")"
Mitogen-activated protein kinase FUS3 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,322,322,38%,8e-101,49.38,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH80599.1?report=genbank&log$=prottop&blast_rank=84&RID=04PKJABC013"",""ONH80599.1"")"
PREDICTED: MAP kinase p38-like protein isoform X1 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,318,318,40%,5e-99,46.55,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006822450.1?report=genbank&log$=prottop&blast_rank=85&RID=04PKJABC013"",""XP_006822450.1"")"
Hog1p [Saccharomyces cerevisiae YJM470],Saccharomyces cerevisiae YJM470,321,321,43%,5e-99,45.92,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV78319.1?report=genbank&log$=prottop&blast_rank=86&RID=04PKJABC013"",""AJV78319.1"")"
Mitogen-activated protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,320,320,37%,5e-99,50.00,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_494947.2?report=genbank&log$=prottop&blast_rank=87&RID=04PKJABC013"",""NP_494947.2"")"
Hog1p [Saccharomyces cerevisiae YJM1250],Saccharomyces cerevisiae YJM1250,321,321,43%,5e-99,45.92,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV50684.1?report=genbank&log$=prottop&blast_rank=88&RID=04PKJABC013"",""AJV50684.1"")"
Hog1p [Saccharomyces cerevisiae YJM1133],Saccharomyces cerevisiae YJM1133,321,321,43%,5e-99,45.92,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV47096.1?report=genbank&log$=prottop&blast_rank=89&RID=04PKJABC013"",""AJV47096.1"")"
Hog1p [Saccharomyces cerevisiae YJM1419],Saccharomyces cerevisiae YJM1419,321,321,43%,6e-99,45.92,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV63260.1?report=genbank&log$=prottop&blast_rank=90&RID=04PKJABC013"",""AJV63260.1"")"
Hog1p [Saccharomyces cerevisiae YJM1208],Saccharomyces cerevisiae YJM1208,321,321,43%,6e-99,45.92,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV48913.1?report=genbank&log$=prottop&blast_rank=91&RID=04PKJABC013"",""AJV48913.1"")"
Hog1p [Saccharomyces cerevisiae YJM1387],Saccharomyces cerevisiae YJM1387,320,320,43%,7e-99,45.92,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV58774.1?report=genbank&log$=prottop&blast_rank=92&RID=04PKJABC013"",""AJV58774.1"")"
