Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: ras-like GTP-binding protein Rho1 [Hydra vulgaris],Hydra vulgaris,345,345,93%,1e-120,91.67,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555672.1?report=genbank&log$=prottop&blast_rank=12&RID=0CKUKZPH013"",""XP_012555672.1"")"
Ras-like GTP-binding protein rhoA [Caenorhabditis elegans],Caenorhabditis elegans,344,344,100%,4e-120,87.56,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_502959.1?report=genbank&log$=prottop&blast_rank=13&RID=0CKUKZPH013"",""NP_502959.1"")"
hypothetical protein OCBIM_22004528mg [Octopus bimaculoides],Octopus bimaculoides,348,604,100%,1e-119,91.67,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOG00393.1?report=genbank&log$=prottop&blast_rank=14&RID=0CKUKZPH013"",""KOG00393.1"")"
ras-like GTP-binding protein RHO [Asterias rubens],Asterias rubens,342,577,96%,3e-117,90.56,320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647973.1?report=genbank&log$=prottop&blast_rank=15&RID=0CKUKZPH013"",""XP_033647973.1"")"
"ras homolog gene family, member C-like [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,336,336,93%,5e-117,87.78,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001229608.1?report=genbank&log$=prottop&blast_rank=16&RID=0CKUKZPH013"",""NP_001229608.1"")"
rho GTPase 1 [Ephydatia muelleri],Ephydatia muelleri,336,336,100%,7e-117,84.46,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALB75313.1?report=genbank&log$=prottop&blast_rank=17&RID=0CKUKZPH013"",""ALB75313.1"")"
ras-like GTP-binding protein rhoa [Ciona intestinalis],Ciona intestinalis,333,333,100%,5e-116,82.38,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027811.1?report=genbank&log$=prottop&blast_rank=18&RID=0CKUKZPH013"",""NP_001027811.1"")"
PREDICTED: ras-like GTP-binding protein RHO [Amphimedon queenslandica],Amphimedon queenslandica,330,330,92%,8e-115,88.27,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385965.1?report=genbank&log$=prottop&blast_rank=19&RID=0CKUKZPH013"",""XP_003385965.1"")"
"ras homolog gene family, member [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,329,329,100%,4e-114,82.90,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001229582.1?report=genbank&log$=prottop&blast_rank=20&RID=0CKUKZPH013"",""NP_001229582.1"")"
rho-related GTP-binding protein RhoA-A-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,329,329,100%,8e-114,82.90,215,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011678805.1?report=genbank&log$=prottop&blast_rank=21&RID=0CKUKZPH013"",""XP_011678805.1"")"
rho-related GTP-binding protein RhoA-A-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,326,326,100%,5e-113,80.31,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030842563.1?report=genbank&log$=prottop&blast_rank=22&RID=0CKUKZPH013"",""XP_030842563.1"")"
rho-related GTP-binding protein RhoA-A-like [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,322,322,100%,2e-111,81.35,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828546.1?report=genbank&log$=prottop&blast_rank=23&RID=0CKUKZPH013"",""XP_030828546.1"")"
ras-like GTP-binding protein RHO [Acropora millepora],Acropora millepora,325,567,96%,1e-110,86.11,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029196982.1?report=genbank&log$=prottop&blast_rank=24&RID=0CKUKZPH013"",""XP_029196982.1"")"
"ras homolog gene family, member [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,317,317,100%,2e-109,79.79,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828518.1?report=genbank&log$=prottop&blast_rank=25&RID=0CKUKZPH013"",""XP_030828518.1"")"
Rho1 GTPase [Salpingoeca rosetta],Salpingoeca rosetta,309,309,99%,3e-106,74.48,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004992075.1?report=genbank&log$=prottop&blast_rank=26&RID=0CKUKZPH013"",""XP_004992075.1"")"
uncharacterized protein MONBRDRAFT_24474 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,296,296,98%,5e-101,73.30,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001744985.1?report=genbank&log$=prottop&blast_rank=27&RID=0CKUKZPH013"",""XP_001744985.1"")"
"ras homolog gene family, member [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,293,293,93%,6e-100,79.44,202,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001229610.1?report=genbank&log$=prottop&blast_rank=28&RID=0CKUKZPH013"",""NP_001229610.1"")"
hypothetical protein AN5740.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,293,293,100%,8e-100,71.50,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_663344.1?report=genbank&log$=prottop&blast_rank=29&RID=0CKUKZPH013"",""XP_663344.1"")"
GTP-binding protein rhoA [Fusarium culmorum],Fusarium culmorum,293,293,100%,8e-100,72.31,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD07230.1?report=genbank&log$=prottop&blast_rank=30&RID=0CKUKZPH013"",""PTD07230.1"")"
uncharacterized protein MONBRDRAFT_18607 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,283,283,98%,4e-96,69.47,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001744819.1?report=genbank&log$=prottop&blast_rank=31&RID=0CKUKZPH013"",""XP_001744819.1"")"
RHOA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,283,283,98%,5e-96,69.27,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1225945.1?report=genbank&log$=prottop&blast_rank=32&RID=0CKUKZPH013"",""CAH1225945.1"")"
ras-like GTP-binding protein RHO [Branchiostoma floridae],Branchiostoma floridae,283,283,98%,7e-96,67.71,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035687186.1?report=genbank&log$=prottop&blast_rank=33&RID=0CKUKZPH013"",""XP_035687186.1"")"
Rho1p [Saccharomyces cerevisiae YJM1078],Saccharomyces cerevisiae YJM1078,283,283,96%,1e-95,73.12,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJP42287.1?report=genbank&log$=prottop&blast_rank=34&RID=0CKUKZPH013"",""AJP42287.1"")"
RHOA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,284,284,98%,1e-95,69.79,248,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1250141.1?report=genbank&log$=prottop&blast_rank=35&RID=0CKUKZPH013"",""CAH1250141.1"")"
Rho family GTPase RHO1 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,282,282,96%,2e-95,73.12,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_015491.1?report=genbank&log$=prottop&blast_rank=36&RID=0CKUKZPH013"",""NP_015491.1"")"
SX2_G0021240.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,282,282,96%,2e-95,73.12,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6651476.1?report=genbank&log$=prottop&blast_rank=37&RID=0CKUKZPH013"",""CAD6651476.1"")"
K7_Rho1p [Saccharomyces cerevisiae Kyokai no. 7],Saccharomyces cerevisiae Kyokai no. 7,282,282,96%,2e-95,73.12,209,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAA27121.1?report=genbank&log$=prottop&blast_rank=38&RID=0CKUKZPH013"",""GAA27121.1"")"
PREDICTED: ras-like GTP-binding protein RHO [Amphimedon queenslandica],Amphimedon queenslandica,279,279,99%,2e-94,68.23,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385962.1?report=genbank&log$=prottop&blast_rank=39&RID=0CKUKZPH013"",""XP_003385962.1"")"
"Chain B, GTP-binding protein RHO1 [Saccharomyces cerevisiae]",Saccharomyces cerevisiae,278,278,93%,3e-94,73.33,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/3A58_B?report=genbank&log$=prottop&blast_rank=40&RID=0CKUKZPH013"",""3A58_B"")"
rho-related GTP-binding protein RhoA-A [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,277,277,93%,1e-93,76.24,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_790284.2?report=genbank&log$=prottop&blast_rank=41&RID=0CKUKZPH013"",""XP_790284.2"")"
PREDICTED: rho-related GTP-binding protein RhoC [Priapulus caudatus],Priapulus caudatus,251,251,62%,4e-84,99.17,129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014675100.1?report=genbank&log$=prottop&blast_rank=42&RID=0CKUKZPH013"",""XP_014675100.1"")"
PREDICTED: ras-like GTP-binding protein RHO [Hydra vulgaris],Hydra vulgaris,242,242,94%,2e-79,61.75,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012565650.1?report=genbank&log$=prottop&blast_rank=43&RID=0CKUKZPH013"",""XP_012565650.1"")"
Ras-related protein ced-10 [Caenorhabditis elegans],Caenorhabditis elegans,225,225,100%,4e-73,55.96,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_500363.1?report=genbank&log$=prottop&blast_rank=44&RID=0CKUKZPH013"",""NP_500363.1"")"
ARHA protein [Salpingoeca rosetta],Salpingoeca rosetta,225,225,100%,4e-73,55.44,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004998855.1?report=genbank&log$=prottop&blast_rank=45&RID=0CKUKZPH013"",""XP_004998855.1"")"
uncharacterized protein MONBRDRAFT_34510 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,224,224,100%,8e-73,56.19,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001750310.1?report=genbank&log$=prottop&blast_rank=46&RID=0CKUKZPH013"",""XP_001750310.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 1-like [Amphimedon queenslandica],Amphimedon queenslandica,224,224,96%,9e-73,55.85,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003387180.1?report=genbank&log$=prottop&blast_rank=47&RID=0CKUKZPH013"",""XP_003387180.1"")"
uncharacterized protein MONBRDRAFT_20764 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,224,224,100%,1e-72,53.89,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745302.1?report=genbank&log$=prottop&blast_rank=48&RID=0CKUKZPH013"",""XP_001745302.1"")"
rac1 protein [Caenorhabditis elegans],Caenorhabditis elegans,224,224,100%,1e-72,55.44,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28140.1?report=genbank&log$=prottop&blast_rank=49&RID=0CKUKZPH013"",""AAA28140.1"")"
ras-related C3 botulinum toxin substrate 1-like [Acropora millepora],Acropora millepora,223,223,100%,2e-72,56.92,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029189677.1?report=genbank&log$=prottop&blast_rank=50&RID=0CKUKZPH013"",""XP_029189677.1"")"
Rho GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,223,223,100%,2e-72,56.41,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640169.1?report=genbank&log$=prottop&blast_rank=51&RID=0CKUKZPH013"",""XP_640169.1"")"
PREDICTED: ras-like GTP-binding protein Rho1 [Hydra vulgaris],Hydra vulgaris,223,223,94%,6e-72,57.92,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002158739.1?report=genbank&log$=prottop&blast_rank=52&RID=0CKUKZPH013"",""XP_002158739.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 1-like isoform X2 [Priapulus caudatus],Priapulus caudatus,222,222,96%,6e-72,57.45,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669504.1?report=genbank&log$=prottop&blast_rank=53&RID=0CKUKZPH013"",""XP_014669504.1"")"
uncharacterized protein PTSG_10198 [Salpingoeca rosetta],Salpingoeca rosetta,222,222,100%,7e-72,55.67,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004988537.1?report=genbank&log$=prottop&blast_rank=54&RID=0CKUKZPH013"",""XP_004988537.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 1-like isoform X1 [Priapulus caudatus],Priapulus caudatus,223,223,96%,8e-72,57.45,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669503.1?report=genbank&log$=prottop&blast_rank=55&RID=0CKUKZPH013"",""XP_014669503.1"")"
ras-related C3 botulinum toxin substrate 1-like [Branchiostoma floridae],Branchiostoma floridae,221,221,100%,2e-71,55.67,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677557.1?report=genbank&log$=prottop&blast_rank=56&RID=0CKUKZPH013"",""XP_035677557.1"")"
ras-related C3 botulinum toxin substrate 1-like [Branchiostoma floridae],Branchiostoma floridae,220,220,96%,3e-71,55.85,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035677559.1?report=genbank&log$=prottop&blast_rank=57&RID=0CKUKZPH013"",""XP_035677559.1"")"
Rho GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,220,220,96%,3e-71,55.50,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_641575.1?report=genbank&log$=prottop&blast_rank=58&RID=0CKUKZPH013"",""XP_641575.1"")"
Rac and Cdc42-like 1 protein [Ciona intestinalis],Ciona intestinalis,220,220,90%,4e-71,58.05,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001029008.1?report=genbank&log$=prottop&blast_rank=59&RID=0CKUKZPH013"",""NP_001029008.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 2-like [Octopus bimaculoides],Octopus bimaculoides,220,220,96%,4e-71,56.38,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014767459.1?report=genbank&log$=prottop&blast_rank=60&RID=0CKUKZPH013"",""XP_014767459.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 1 [Hydra vulgaris],Hydra vulgaris,219,219,92%,6e-71,58.10,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002158815.1?report=genbank&log$=prottop&blast_rank=61&RID=0CKUKZPH013"",""XP_002158815.1"")"
TPA: hypothetical protein similar to Rho GTPases (Eurofung) [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,219,219,98%,1e-70,57.37,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CBF76406.1?report=genbank&log$=prottop&blast_rank=62&RID=0CKUKZPH013"",""CBF76406.1"")"
Rac2 protein [Ciona intestinalis],Ciona intestinalis,218,218,100%,2e-70,54.64,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027787.1?report=genbank&log$=prottop&blast_rank=63&RID=0CKUKZPH013"",""NP_001027787.1"")"
ras-like GTP-binding protein Rho1 [Branchiostoma floridae],Branchiostoma floridae,219,219,97%,3e-70,53.93,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035690169.1?report=genbank&log$=prottop&blast_rank=64&RID=0CKUKZPH013"",""XP_035690169.1"")"
cell division control protein 42 homolog [Branchiostoma floridae],Branchiostoma floridae,218,218,96%,3e-70,53.48,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035697346.1?report=genbank&log$=prottop&blast_rank=65&RID=0CKUKZPH013"",""XP_035697346.1"")"
Rho GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,218,218,96%,4e-70,52.94,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_628990.1?report=genbank&log$=prottop&blast_rank=66&RID=0CKUKZPH013"",""XP_628990.1"")"
ras-related C3 botulinum toxin substrate 1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,218,218,96%,4e-70,55.56,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_798253.3?report=genbank&log$=prottop&blast_rank=67&RID=0CKUKZPH013"",""XP_798253.3"")"
ras-related C3 botulinum toxin substrate 1 [Branchiostoma floridae],Branchiostoma floridae,217,217,92%,5e-70,58.10,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035694708.1?report=genbank&log$=prottop&blast_rank=68&RID=0CKUKZPH013"",""XP_035694708.1"")"
ras-related C3 botulinum toxin substrate 1 [Asterias rubens],Asterias rubens,217,217,100%,7e-70,54.82,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033629922.1?report=genbank&log$=prottop&blast_rank=69&RID=0CKUKZPH013"",""XP_033629922.1"")"
Rho GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,217,217,100%,9e-70,55.10,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_642196.1?report=genbank&log$=prottop&blast_rank=70&RID=0CKUKZPH013"",""XP_642196.1"")"
CDC42 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,96%,9e-70,53.48,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1239491.1?report=genbank&log$=prottop&blast_rank=71&RID=0CKUKZPH013"",""CAH1239491.1"")"
RAC1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,96%,1e-69,52.85,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1241471.1?report=genbank&log$=prottop&blast_rank=72&RID=0CKUKZPH013"",""CAH1241471.1"")"
Rac1A protein [Dictyostelium discoideum],Dictyostelium discoideum,216,216,100%,1e-69,55.10,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAC37391.1?report=genbank&log$=prottop&blast_rank=73&RID=0CKUKZPH013"",""AAC37391.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 1 [Amphimedon queenslandica],Amphimedon queenslandica,216,216,100%,1e-69,56.19,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003386896.1?report=genbank&log$=prottop&blast_rank=74&RID=0CKUKZPH013"",""XP_003386896.1"")"
Uncharacterized protein CELE_C35C5.4 [Caenorhabditis elegans],Caenorhabditis elegans,216,216,96%,2e-69,51.87,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_509931.1?report=genbank&log$=prottop&blast_rank=75&RID=0CKUKZPH013"",""NP_509931.1"")"
PREDICTED: ras-related C3 botulinum toxin substrate 1 [Octopus bimaculoides],Octopus bimaculoides,216,216,92%,2e-69,58.66,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014773233.1?report=genbank&log$=prottop&blast_rank=76&RID=0CKUKZPH013"",""XP_014773233.1"")"
Rac1C protein [Dictyostelium discoideum],Dictyostelium discoideum,215,215,93%,2e-69,56.28,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAC37393.1?report=genbank&log$=prottop&blast_rank=77&RID=0CKUKZPH013"",""AAC37393.1"")"
Ras-related C3 botulinum toxin substrate 1 [Fusarium culmorum],Fusarium culmorum,216,216,96%,3e-69,54.21,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD04834.1?report=genbank&log$=prottop&blast_rank=78&RID=0CKUKZPH013"",""PTD04834.1"")"
ras-related C3 botulinum toxin substrate 1-like [Asterias rubens],Asterias rubens,215,215,89%,4e-69,57.80,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033629921.1?report=genbank&log$=prottop&blast_rank=79&RID=0CKUKZPH013"",""XP_033629921.1"")"
ras-related C3 botulinum toxin substrate 1-like [Branchiostoma floridae],Branchiostoma floridae,215,215,96%,4e-69,54.26,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688017.1?report=genbank&log$=prottop&blast_rank=80&RID=0CKUKZPH013"",""XP_035688017.1"")"
PREDICTED: cell division control protein 42 homolog [Amphimedon queenslandica],Amphimedon queenslandica,215,215,96%,4e-69,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003383505.1?report=genbank&log$=prottop&blast_rank=81&RID=0CKUKZPH013"",""XP_003383505.1"")"
Cell division control protein 42 [Fusarium culmorum],Fusarium culmorum,215,215,96%,4e-69,55.32,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD05508.1?report=genbank&log$=prottop&blast_rank=82&RID=0CKUKZPH013"",""PTD05508.1"")"
Rac1 protein [Ciona intestinalis],Ciona intestinalis,215,215,92%,4e-69,56.98,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027692.1?report=genbank&log$=prottop&blast_rank=83&RID=0CKUKZPH013"",""NP_001027692.1"")"
Rho GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,215,215,100%,5e-69,53.57,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_647053.2?report=genbank&log$=prottop&blast_rank=84&RID=0CKUKZPH013"",""XP_647053.2"")"
RAC1 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,216,216,96%,5e-69,52.85,224,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1241470.1?report=genbank&log$=prottop&blast_rank=85&RID=0CKUKZPH013"",""CAH1241470.1"")"
ras-related C3 botulinum toxin substrate 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,214,214,89%,7e-69,57.80,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001171845.1?report=genbank&log$=prottop&blast_rank=86&RID=0CKUKZPH013"",""NP_001171845.1"")"
hypothetical protein AN4743.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,214,214,96%,8e-69,54.50,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_662347.1?report=genbank&log$=prottop&blast_rank=87&RID=0CKUKZPH013"",""XP_662347.1"")"
uncharacterized protein MONBRDRAFT_33406 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,213,213,96%,2e-68,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001747844.1?report=genbank&log$=prottop&blast_rank=88&RID=0CKUKZPH013"",""XP_001747844.1"")"
conserved hypothetical protein [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,212,212,98%,6e-68,56.84,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_662557.1?report=genbank&log$=prottop&blast_rank=89&RID=0CKUKZPH013"",""XP_662557.1"")"
Cdc42 protein [Ciona intestinalis],Ciona intestinalis,212,212,96%,7e-68,52.94,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD48473.1?report=genbank&log$=prottop&blast_rank=90&RID=0CKUKZPH013"",""CAD48473.1"")"
cell division control protein 42 homolog [Asterias rubens],Asterias rubens,212,212,96%,7e-68,52.41,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033641795.1?report=genbank&log$=prottop&blast_rank=91&RID=0CKUKZPH013"",""XP_033641795.1"")"
"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)-like [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,212,212,92%,9e-68,57.54,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001229596.1?report=genbank&log$=prottop&blast_rank=92&RID=0CKUKZPH013"",""NP_001229596.1"")"
