Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
5'-AMP-activated protein kinase catalytic subunit alpha-2 [Petromyzon marinus],Petromyzon marinus,581,750,92%,0.0,83.14,634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032801259.1?report=genbank&log$=prottop&blast_rank=15&RID=0Z13TUDN01R"",""XP_032801259.1"")"
5'-AMP-activated protein kinase catalytic subunit alpha-2 isoform X3 [Carcharodon carcharias],Carcharodon carcharias,530,530,47%,0.0,95.82,267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041063591.1?report=genbank&log$=prottop&blast_rank=16&RID=0Z13TUDN01R"",""XP_041063591.1"")"
serine/threonine-protein kinase SIK1 isoform X2 [Danio rerio],Danio rerio,290,290,47%,1e-91,50.96,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005167507.1?report=genbank&log$=prottop&blast_rank=17&RID=0Z13TUDN01R"",""XP_005167507.1"")"
Si:ch211-235e18.3 protein [Danio rerio],Danio rerio,290,290,47%,3e-90,50.96,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAH95722.1?report=genbank&log$=prottop&blast_rank=18&RID=0Z13TUDN01R"",""AAH95722.1"")"
serine/threonine-protein kinase SIK1 isoform X1 [Danio rerio],Danio rerio,291,291,47%,4e-88,50.96,800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005167506.1?report=genbank&log$=prottop&blast_rank=19&RID=0Z13TUDN01R"",""XP_005167506.1"")"
serine/threonine-protein kinase SIK2a isoform X1 [Carcharodon carcharias],Carcharodon carcharias,292,292,60%,1e-87,42.90,905,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041030478.1?report=genbank&log$=prottop&blast_rank=20&RID=0Z13TUDN01R"",""XP_041030478.1"")"
serine/threonine-protein kinase SIK2 [Xenopus tropicalis],Xenopus tropicalis,291,291,62%,3e-87,42.86,899,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002932962.2?report=genbank&log$=prottop&blast_rank=21&RID=0Z13TUDN01R"",""XP_002932962.2"")"
serine/threonine-protein kinase SIK2 [Danio rerio],Danio rerio,290,290,58%,6e-87,44.00,896,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_696325.5?report=genbank&log$=prottop&blast_rank=22&RID=0Z13TUDN01R"",""XP_696325.5"")"
serine/threonine-protein kinase SIK2 isoform X4 [Gallus gallus],Gallus gallus,285,285,47%,8e-87,50.00,691,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_040508198.1?report=genbank&log$=prottop&blast_rank=23&RID=0Z13TUDN01R"",""XP_040508198.1"")"
serine/threonine-protein kinase SIK2 [Gallus gallus],Gallus gallus,288,288,61%,1e-86,42.61,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_990013.2?report=genbank&log$=prottop&blast_rank=24&RID=0Z13TUDN01R"",""NP_990013.2"")"
RecName: Full=Serine/threonine-protein kinase SIK2; AltName: Full=Qin-induced kinase; AltName: Full=Salt-inducible kinase 2; Short=SIK-2; AltName: Full=Serine/threonine-protein kinase SNF1-like kinase 2 [Gallus gallus],Gallus gallus,287,287,61%,1e-86,42.61,798,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/Q9IA88.1?report=genbank&log$=prottop&blast_rank=25&RID=0Z13TUDN01R"",""Q9IA88.1"")"
serine/threonine-protein kinase SIK2 isoform X3 [Gallus gallus],Gallus gallus,286,286,47%,2e-86,50.00,763,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015153559.1?report=genbank&log$=prottop&blast_rank=26&RID=0Z13TUDN01R"",""XP_015153559.1"")"
serine/threonine-protein kinase SIK2 isoform X2 [Gallus gallus],Gallus gallus,287,287,47%,6e-86,50.00,872,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015153558.2?report=genbank&log$=prottop&blast_rank=27&RID=0Z13TUDN01R"",""XP_015153558.2"")"
serine/threonine-protein kinase BRSK2-like [Petromyzon marinus],Petromyzon marinus,285,285,48%,7e-86,49.63,765,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032834043.1?report=genbank&log$=prottop&blast_rank=28&RID=0Z13TUDN01R"",""XP_032834043.1"")"
serine/threonine-protein kinase SIK2 isoform X1 [Gallus gallus],Gallus gallus,288,288,47%,8e-86,50.00,910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015153557.2?report=genbank&log$=prottop&blast_rank=29&RID=0Z13TUDN01R"",""XP_015153557.2"")"
serine/threonine-protein kinase BRSK2-like isoform X2 [Petromyzon marinus],Petromyzon marinus,282,282,46%,9e-86,50.78,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032813832.1?report=genbank&log$=prottop&blast_rank=30&RID=0Z13TUDN01R"",""XP_032813832.1"")"
hypothetical protein XENTR_v10010905 [Xenopus tropicalis],Xenopus tropicalis,281,281,46%,1e-85,51.17,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8606849.1?report=genbank&log$=prottop&blast_rank=31&RID=0Z13TUDN01R"",""KAE8606849.1"")"
serine/threonine-protein kinase SIK2a isoform 1 [Danio rerio],Danio rerio,286,286,49%,1e-85,48.36,842,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001314873.1?report=genbank&log$=prottop&blast_rank=32&RID=0Z13TUDN01R"",""NP_001314873.1"")"
hypothetical protein XENTR_v10019382 [Xenopus tropicalis],Xenopus tropicalis,278,278,46%,1e-85,50.00,517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8593949.1?report=genbank&log$=prottop&blast_rank=33&RID=0Z13TUDN01R"",""KAE8593949.1"")"
serine/threonine-protein kinase BRSK2-like isoform X3 [Petromyzon marinus],Petromyzon marinus,282,282,61%,1e-85,42.33,692,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032805022.1?report=genbank&log$=prottop&blast_rank=34&RID=0Z13TUDN01R"",""XP_032805022.1"")"
serine/threonine-protein kinase BRSK2-like isoform X2 [Petromyzon marinus],Petromyzon marinus,283,283,61%,1e-85,42.33,706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032805021.1?report=genbank&log$=prottop&blast_rank=35&RID=0Z13TUDN01R"",""XP_032805021.1"")"
serine/threonine-protein kinase BRSK2 isoform X7 [Xenopus tropicalis],Xenopus tropicalis,282,282,46%,1e-85,51.17,705,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004913523.1?report=genbank&log$=prottop&blast_rank=36&RID=0Z13TUDN01R"",""XP_004913523.1"")"
serine/threonine-protein kinase BRSK2-like isoform X1 [Petromyzon marinus],Petromyzon marinus,283,283,61%,1e-85,42.33,710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032805020.1?report=genbank&log$=prottop&blast_rank=37&RID=0Z13TUDN01R"",""XP_032805020.1"")"
serine/threonine-protein kinase BRSK2 isoform X6 [Xenopus tropicalis],Xenopus tropicalis,282,282,46%,2e-85,51.17,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004913522.1?report=genbank&log$=prottop&blast_rank=38&RID=0Z13TUDN01R"",""XP_004913522.1"")"
serine/threonine-protein kinase BRSK2 isoform X5 [Xenopus tropicalis],Xenopus tropicalis,282,282,46%,3e-85,51.17,737,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002938946.1?report=genbank&log$=prottop&blast_rank=39&RID=0Z13TUDN01R"",""XP_002938946.1"")"
serine/threonine-protein kinase BRSK2 isoform X4 [Xenopus tropicalis],Xenopus tropicalis,283,283,46%,3e-85,51.17,756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004913521.1?report=genbank&log$=prottop&blast_rank=40&RID=0Z13TUDN01R"",""XP_004913521.1"")"
serine/threonine-protein kinase BRSK2-like isoform X1 [Petromyzon marinus],Petromyzon marinus,282,282,46%,3e-85,50.78,732,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032813831.1?report=genbank&log$=prottop&blast_rank=41&RID=0Z13TUDN01R"",""XP_032813831.1"")"
hypothetical protein XENTR_v10010905 [Xenopus tropicalis],Xenopus tropicalis,283,283,46%,4e-85,51.17,786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8606846.1?report=genbank&log$=prottop&blast_rank=42&RID=0Z13TUDN01R"",""KAE8606846.1"")"
serine/threonine-protein kinase BRSK2 isoform X3 [Xenopus tropicalis],Xenopus tropicalis,283,283,46%,4e-85,51.17,808,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004913520.1?report=genbank&log$=prottop&blast_rank=43&RID=0Z13TUDN01R"",""XP_004913520.1"")"
serine/threonine-protein kinase BRSK2 isoform X2 [Xenopus tropicalis],Xenopus tropicalis,284,284,46%,5e-85,51.17,824,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004913519.1?report=genbank&log$=prottop&blast_rank=44&RID=0Z13TUDN01R"",""XP_004913519.1"")"
serine/threonine-protein kinase BRSK2 isoform X6 [Xenopus tropicalis],Xenopus tropicalis,281,281,46%,7e-85,50.00,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002939287.1?report=genbank&log$=prottop&blast_rank=45&RID=0Z13TUDN01R"",""XP_002939287.1"")"
serine/threonine-protein kinase BRSK2 isoform X1 [Xenopus tropicalis],Xenopus tropicalis,284,284,46%,7e-85,51.17,840,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004913517.1?report=genbank&log$=prottop&blast_rank=46&RID=0Z13TUDN01R"",""XP_004913517.1"")"
hypothetical protein XENTR_v10019382 [Xenopus tropicalis],Xenopus tropicalis,281,281,46%,7e-85,50.00,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8593947.1?report=genbank&log$=prottop&blast_rank=47&RID=0Z13TUDN01R"",""KAE8593947.1"")"
serine/threonine-protein kinase SIK1 [Danio rerio],Danio rerio,283,283,47%,9e-85,48.90,811,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001119855.1?report=genbank&log$=prottop&blast_rank=48&RID=0Z13TUDN01R"",""NP_001119855.1"")"
serine/threonine-protein kinase BRSK2 isoform X5 [Xenopus tropicalis],Xenopus tropicalis,281,281,46%,9e-85,50.00,726,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004916365.1?report=genbank&log$=prottop&blast_rank=49&RID=0Z13TUDN01R"",""XP_004916365.1"")"
serine/threonine-protein kinase BRSK2-like [Carcharodon carcharias],Carcharodon carcharias,280,280,46%,1e-84,49.81,704,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041033775.1?report=genbank&log$=prottop&blast_rank=50&RID=0Z13TUDN01R"",""XP_041033775.1"")"
serine/threonine-protein kinase BRSK2 isoform X7 [Danio rerio],Danio rerio,280,280,57%,2e-84,44.11,713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001922208.2?report=genbank&log$=prottop&blast_rank=51&RID=0Z13TUDN01R"",""XP_001922208.2"")"
serine/threonine-protein kinase BRSK2 isoform X6 [Danio rerio],Danio rerio,280,280,57%,2e-84,44.11,736,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017212576.1?report=genbank&log$=prottop&blast_rank=52&RID=0Z13TUDN01R"",""XP_017212576.1"")"
serine/threonine-protein kinase BRSK1 isoform X3 [Xenopus tropicalis],Xenopus tropicalis,282,282,46%,2e-84,50.00,812,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004916363.1?report=genbank&log$=prottop&blast_rank=53&RID=0Z13TUDN01R"",""XP_004916363.1"")"
serine/threonine-protein kinase BRSK2 isoform X2 [Xenopus tropicalis],Xenopus tropicalis,282,282,46%,3e-84,50.00,829,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004916362.1?report=genbank&log$=prottop&blast_rank=54&RID=0Z13TUDN01R"",""XP_004916362.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,3e-84,48.69,593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607532.1?report=genbank&log$=prottop&blast_rank=55&RID=0Z13TUDN01R"",""KAE8607532.1"")"
serine/threonine-protein kinase BRSK2 isoform X1 [Xenopus tropicalis],Xenopus tropicalis,282,282,46%,3e-84,50.00,834,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004916361.1?report=genbank&log$=prottop&blast_rank=56&RID=0Z13TUDN01R"",""XP_004916361.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,4e-84,48.69,602,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607530.1?report=genbank&log$=prottop&blast_rank=57&RID=0Z13TUDN01R"",""KAE8607530.1"")"
serine/threonine-protein kinase BRSK2 isoform X5 [Danio rerio],Danio rerio,281,281,57%,4e-84,44.11,822,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_021333627.1?report=genbank&log$=prottop&blast_rank=58&RID=0Z13TUDN01R"",""XP_021333627.1"")"
serine/threonine-protein kinase BRSK2-like isoform X7 [Danio rerio],Danio rerio,278,278,57%,4e-84,44.11,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017209744.1?report=genbank&log$=prottop&blast_rank=59&RID=0Z13TUDN01R"",""XP_017209744.1"")"
serine/threonine-protein kinase BRSK2-like isoform X5 [Danio rerio],Danio rerio,279,279,57%,5e-84,44.11,740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017209742.1?report=genbank&log$=prottop&blast_rank=60&RID=0Z13TUDN01R"",""XP_017209742.1"")"
serine/threonine-protein kinase BRSK2 isoform X4 [Danio rerio],Danio rerio,281,281,57%,6e-84,44.11,827,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009301703.1?report=genbank&log$=prottop&blast_rank=61&RID=0Z13TUDN01R"",""XP_009301703.1"")"
serine/threonine-protein kinase BRSK2-like isoform X6 [Danio rerio],Danio rerio,278,278,57%,6e-84,44.11,717,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017209743.1?report=genbank&log$=prottop&blast_rank=62&RID=0Z13TUDN01R"",""XP_017209743.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,6e-84,48.69,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607529.1?report=genbank&log$=prottop&blast_rank=63&RID=0Z13TUDN01R"",""KAE8607529.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,275,275,48%,8e-84,48.69,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607531.1?report=genbank&log$=prottop&blast_rank=64&RID=0Z13TUDN01R"",""KAE8607531.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,8e-84,48.69,652,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607527.1?report=genbank&log$=prottop&blast_rank=65&RID=0Z13TUDN01R"",""KAE8607527.1"")"
serine/threonine-protein kinase BRSK2-like [Carcharodon carcharias],Carcharodon carcharias,280,280,46%,8e-84,50.39,793,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041053895.1?report=genbank&log$=prottop&blast_rank=66&RID=0Z13TUDN01R"",""XP_041053895.1"")"
serine/threonine-protein kinase BRSK2 isoform X19 [Gallus gallus],Gallus gallus,276,276,46%,9e-84,50.39,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_040556802.1?report=genbank&log$=prottop&blast_rank=67&RID=0Z13TUDN01R"",""XP_040556802.1"")"
serine/threonine-protein kinase BRSK2 isoform X17 [Gallus gallus],Gallus gallus,277,277,46%,9e-84,50.39,675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_040556800.1?report=genbank&log$=prottop&blast_rank=68&RID=0Z13TUDN01R"",""XP_040556800.1"")"
serine/threonine-protein kinase BRSK2 isoform X2 [Danio rerio],Danio rerio,279,279,46%,1e-83,49.81,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009297840.1?report=genbank&log$=prottop&blast_rank=69&RID=0Z13TUDN01R"",""XP_009297840.1"")"
serine/threonine-protein kinase BRSK2 isoform X16 [Gallus gallus],Gallus gallus,277,277,46%,1e-83,50.39,683,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015142097.1?report=genbank&log$=prottop&blast_rank=70&RID=0Z13TUDN01R"",""XP_015142097.1"")"
serine/threonine-protein kinase SIK1 isoform X3 [Carcharodon carcharias],Carcharodon carcharias,280,280,50%,1e-83,47.48,793,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_041067194.1?report=genbank&log$=prottop&blast_rank=71&RID=0Z13TUDN01R"",""XP_041067194.1"")"
serine/threonine-protein kinase BRSK2 isoform X3 [Danio rerio],Danio rerio,281,281,57%,1e-83,44.11,863,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009301702.1?report=genbank&log$=prottop&blast_rank=72&RID=0Z13TUDN01R"",""XP_009301702.1"")"
serine/threonine-protein kinase BRSK2-like isoform X1 [Danio rerio],Danio rerio,278,278,46%,1e-83,49.81,746,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_693123.4?report=genbank&log$=prottop&blast_rank=73&RID=0Z13TUDN01R"",""XP_693123.4"")"
serine/threonine-protein kinase BRSK2 isoform X15 [Gallus gallus],Gallus gallus,277,277,46%,1e-83,50.39,699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015142096.1?report=genbank&log$=prottop&blast_rank=74&RID=0Z13TUDN01R"",""XP_015142096.1"")"
serine/threonine-protein kinase BRSK2-like isoform X2 [Danio rerio],Danio rerio,278,278,46%,1e-83,49.81,739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017213988.1?report=genbank&log$=prottop&blast_rank=75&RID=0Z13TUDN01R"",""XP_017213988.1"")"
serine/threonine-protein kinase BRSK2 isoform X18 [Gallus gallus],Gallus gallus,276,276,46%,1e-83,50.39,669,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_040556801.1?report=genbank&log$=prottop&blast_rank=76&RID=0Z13TUDN01R"",""XP_040556801.1"")"
serine/threonine-protein kinase BRSK2 isoform X1 [Danio rerio],Danio rerio,281,281,57%,1e-83,44.11,886,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009301700.1?report=genbank&log$=prottop&blast_rank=77&RID=0Z13TUDN01R"",""XP_009301700.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,2e-83,48.69,659,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607526.1?report=genbank&log$=prottop&blast_rank=78&RID=0Z13TUDN01R"",""KAE8607526.1"")"
serine/threonine-protein kinase BRSK2-like isoform X4 [Danio rerio],Danio rerio,280,280,57%,2e-83,44.11,833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017209741.1?report=genbank&log$=prottop&blast_rank=79&RID=0Z13TUDN01R"",""XP_017209741.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,2e-83,48.69,650,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607528.1?report=genbank&log$=prottop&blast_rank=80&RID=0Z13TUDN01R"",""KAE8607528.1"")"
serine/threonine-protein kinase BRSK2 isoform X2 [Danio rerio],Danio rerio,281,281,57%,2e-83,44.11,881,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009301701.1?report=genbank&log$=prottop&blast_rank=81&RID=0Z13TUDN01R"",""XP_009301701.1"")"
serine/threonine-protein kinase BRSK2 [Gallus gallus],Gallus gallus,277,277,46%,2e-83,50.39,705,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001186525.2?report=genbank&log$=prottop&blast_rank=82&RID=0Z13TUDN01R"",""NP_001186525.2"")"
serine/threonine-protein kinase MARK2 isoform X2 [Danio rerio],Danio rerio,279,279,63%,2e-83,41.97,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009301420.1?report=genbank&log$=prottop&blast_rank=83&RID=0Z13TUDN01R"",""XP_009301420.1"")"
serine/threonine-protein kinase BRSK2 isoform X13 [Gallus gallus],Gallus gallus,277,277,46%,2e-83,50.39,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_040556799.1?report=genbank&log$=prottop&blast_rank=84&RID=0Z13TUDN01R"",""XP_040556799.1"")"
serine/threonine-protein kinase MARK2 isoform X15 [Danio rerio],Danio rerio,277,277,59%,2e-83,43.28,723,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009293786.1?report=genbank&log$=prottop&blast_rank=85&RID=0Z13TUDN01R"",""XP_009293786.1"")"
serine/threonine-protein kinase BRSK1 isoform X1 [Danio rerio],Danio rerio,280,280,46%,2e-83,49.81,862,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009297839.1?report=genbank&log$=prottop&blast_rank=86&RID=0Z13TUDN01R"",""XP_009297839.1"")"
serine/threonine-protein kinase BRSK2 isoform X14 [Gallus gallus],Gallus gallus,277,277,46%,3e-83,50.39,721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_015142094.1?report=genbank&log$=prottop&blast_rank=87&RID=0Z13TUDN01R"",""XP_015142094.1"")"
probable serine/threonine-protein kinase SIK1B [Xenopus tropicalis],Xenopus tropicalis,275,275,63%,3e-83,40.17,629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031752275.1?report=genbank&log$=prottop&blast_rank=88&RID=0Z13TUDN01R"",""XP_031752275.1"")"
hypothetical protein XENTR_v10011203 [Xenopus tropicalis],Xenopus tropicalis,276,276,48%,3e-83,48.69,670,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8607525.1?report=genbank&log$=prottop&blast_rank=89&RID=0Z13TUDN01R"",""KAE8607525.1"")"
serine/threonine-protein kinase BRSK2-like isoform X3 [Danio rerio],Danio rerio,280,280,57%,3e-83,44.11,873,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017209740.1?report=genbank&log$=prottop&blast_rank=90&RID=0Z13TUDN01R"",""XP_017209740.1"")"
serine/threonine-protein kinase BRSK2-like isoform X2 [Danio rerio],Danio rerio,280,280,57%,3e-83,44.11,880,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017209739.1?report=genbank&log$=prottop&blast_rank=91&RID=0Z13TUDN01R"",""XP_017209739.1"")"
