Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: cAMP-dependent protein kinase catalytic subunit isoform X5 [Octopus bimaculoides],Octopus bimaculoides,603,603,84%,0.0,81.77,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777151.1?report=genbank&log$=prottop&blast_rank=23&RID=0CPYN10A01R"",""XP_014777151.1"")"
cAMP-dependent protein kinase catalytic subunit alpha-like isoform X1 [Asterias rubens],Asterias rubens,603,603,84%,0.0,82.79,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033637040.1?report=genbank&log$=prottop&blast_rank=24&RID=0CPYN10A01R"",""XP_033637040.1"")"
cAMP-dependent protein kinase catalytic subunit alpha isoform X2 [Ciona intestinalis],Ciona intestinalis,602,602,84%,0.0,84.23,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009859325.1?report=genbank&log$=prottop&blast_rank=25&RID=0CPYN10A01R"",""XP_009859325.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit isoform X2 [Octopus bimaculoides],Octopus bimaculoides,600,600,84%,0.0,81.43,435,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777148.1?report=genbank&log$=prottop&blast_rank=26&RID=0CPYN10A01R"",""XP_014777148.1"")"
cAMP-dependent protein kinase catalytic subunit alpha isoform X3 [Acropora millepora],Acropora millepora,600,600,84%,0.0,83.09,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044167587.1?report=genbank&log$=prottop&blast_rank=27&RID=0CPYN10A01R"",""XP_044167587.1"")"
cAMP-dependent protein kinase catalytic subunit alpha isoform X2 [Acropora millepora],Acropora millepora,598,598,84%,0.0,83.04,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197515.1?report=genbank&log$=prottop&blast_rank=28&RID=0CPYN10A01R"",""XP_029197515.1"")"
cAMP-dependent protein kinase catalytic subunit alpha isoform X1 [Acropora millepora],Acropora millepora,598,598,84%,0.0,82.79,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197514.1?report=genbank&log$=prottop&blast_rank=29&RID=0CPYN10A01R"",""XP_029197514.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit beta isoform X1 [Priapulus caudatus],Priapulus caudatus,588,588,84%,0.0,82.20,419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671345.1?report=genbank&log$=prottop&blast_rank=30&RID=0CPYN10A01R"",""XP_014671345.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit beta isoform X3 [Priapulus caudatus],Priapulus caudatus,588,588,84%,0.0,82.01,353,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671347.1?report=genbank&log$=prottop&blast_rank=31&RID=0CPYN10A01R"",""XP_014671347.1"")"
cAMP-dependent protein kinase catalytic subunit 1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,582,582,84%,0.0,78.87,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030852244.1?report=genbank&log$=prottop&blast_rank=32&RID=0CPYN10A01R"",""XP_030852244.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit alpha [Hydra vulgaris],Hydra vulgaris,580,580,85%,0.0,81.71,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002163934.1?report=genbank&log$=prottop&blast_rank=33&RID=0CPYN10A01R"",""XP_002163934.1"")"
LOW QUALITY PROTEIN: cAMP-dependent protein kinase catalytic subunit alpha-like [Branchiostoma floridae],Branchiostoma floridae,580,580,77%,0.0,87.38,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035698351.1?report=genbank&log$=prottop&blast_rank=34&RID=0CPYN10A01R"",""XP_035698351.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit-like isoform X2 [Priapulus caudatus],Priapulus caudatus,571,571,84%,0.0,77.74,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014663666.1?report=genbank&log$=prottop&blast_rank=35&RID=0CPYN10A01R"",""XP_014663666.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit-like isoform X1 [Priapulus caudatus],Priapulus caudatus,571,571,84%,0.0,78.21,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014663665.1?report=genbank&log$=prottop&blast_rank=36&RID=0CPYN10A01R"",""XP_014663665.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit alpha-like isoform X1 [Amphimedon queenslandica],Amphimedon queenslandica,568,568,84%,0.0,77.38,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011405630.1?report=genbank&log$=prottop&blast_rank=37&RID=0CPYN10A01R"",""XP_011405630.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,550,550,84%,0.0,74.22,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001366905.1?report=genbank&log$=prottop&blast_rank=38&RID=0CPYN10A01R"",""NP_001366905.1"")"
Protein kinase domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,550,550,84%,0.0,73.94,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368699.1?report=genbank&log$=prottop&blast_rank=39&RID=0CPYN10A01R"",""NP_001368699.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit alpha-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,549,549,79%,0.0,79.18,323,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019855290.1?report=genbank&log$=prottop&blast_rank=40&RID=0CPYN10A01R"",""XP_019855290.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,549,549,87%,0.0,71.86,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367024.1?report=genbank&log$=prottop&blast_rank=41&RID=0CPYN10A01R"",""NP_001367024.1"")"
cAMP-dependent protein kinase catalytic subunit C [Caenorhabditis elegans],Caenorhabditis elegans,549,549,84%,0.0,74.22,375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA51610.1?report=genbank&log$=prottop&blast_rank=42&RID=0CPYN10A01R"",""AAA51610.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,549,549,84%,0.0,73.94,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367025.1?report=genbank&log$=prottop&blast_rank=43&RID=0CPYN10A01R"",""NP_001367025.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,548,548,87%,0.0,72.60,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_740961.1?report=genbank&log$=prottop&blast_rank=44&RID=0CPYN10A01R"",""NP_740961.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,548,548,84%,0.0,74.36,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367022.1?report=genbank&log$=prottop&blast_rank=45&RID=0CPYN10A01R"",""NP_001367022.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,547,547,84%,0.0,74.15,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367023.1?report=genbank&log$=prottop&blast_rank=46&RID=0CPYN10A01R"",""NP_001367023.1"")"
cAMP-dependent protein kinase catalytic subunit 1 isoform X4 [Acropora millepora],Acropora millepora,537,537,73%,0.0,84.98,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197516.1?report=genbank&log$=prottop&blast_rank=47&RID=0CPYN10A01R"",""XP_029197516.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit-like isoform X3 [Priapulus caudatus],Priapulus caudatus,522,522,73%,0.0,80.89,293,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014663667.1?report=genbank&log$=prottop&blast_rank=48&RID=0CPYN10A01R"",""XP_014663667.1"")"
cAMP-dependent protein kinase catalytic subunit [Caenorhabditis elegans],Caenorhabditis elegans,518,518,69%,8e-180,85.61,548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367021.1?report=genbank&log$=prottop&blast_rank=49&RID=0CPYN10A01R"",""NP_001367021.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit PRKX-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,381,381,79%,5e-129,53.54,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006825885.1?report=genbank&log$=prottop&blast_rank=50&RID=0CPYN10A01R"",""XP_006825885.1"")"
AGC/PKA protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,381,381,78%,5e-128,55.59,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004995699.1?report=genbank&log$=prottop&blast_rank=51&RID=0CPYN10A01R"",""XP_004995699.1"")"
cAMP-dependent protein kinase catalytic subunit 3-like [Acropora millepora],Acropora millepora,377,377,78%,7e-128,55.10,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029185495.1?report=genbank&log$=prottop&blast_rank=52&RID=0CPYN10A01R"",""XP_029185495.1"")"
uncharacterized protein MONBRDRAFT_31027 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,370,370,80%,3e-124,51.72,387,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001742417.1?report=genbank&log$=prottop&blast_rank=53&RID=0CPYN10A01R"",""XP_001742417.1"")"
cAMP-dependent protein kinase catalytic subunit PRKX-like [Asterias rubens],Asterias rubens,362,362,84%,3e-121,48.82,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033637315.1?report=genbank&log$=prottop&blast_rank=54&RID=0CPYN10A01R"",""XP_033637315.1"")"
PREDICTED: cAMP-dependent protein kinase catalytic subunit PRKX-like [Octopus bimaculoides],Octopus bimaculoides,360,360,75%,6e-121,51.99,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014789143.1?report=genbank&log$=prottop&blast_rank=55&RID=0CPYN10A01R"",""XP_014789143.1"")"
cAMP-dependent protein kinase type 2 [Fusarium culmorum],Fusarium culmorum,367,367,79%,3e-120,52.48,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD10042.1?report=genbank&log$=prottop&blast_rank=56&RID=0CPYN10A01R"",""PTD10042.1"")"
hypothetical protein AN6305.2 [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,362,362,77%,8e-120,53.87,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_663909.1?report=genbank&log$=prottop&blast_rank=57&RID=0CPYN10A01R"",""XP_663909.1"")"
cAMP-dependent protein kinase subunit (put.); putative [Saccharomyces cerevisiae],Saccharomyces cerevisiae,358,358,78%,1e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA35165.1?report=genbank&log$=prottop&blast_rank=58&RID=0CPYN10A01R"",""AAA35165.1"")"
Tpk2p [Saccharomyces cerevisiae YJM189],Saccharomyces cerevisiae YJM189,358,358,78%,1e-119,53.50,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU25683.1?report=genbank&log$=prottop&blast_rank=59&RID=0CPYN10A01R"",""AJU25683.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1615],Saccharomyces cerevisiae YJM1615,358,358,78%,2e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV95338.1?report=genbank&log$=prottop&blast_rank=60&RID=0CPYN10A01R"",""AJV95338.1"")"
cAMP-dependent protein kinase catalytic subunit TPK2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,358,358,78%,2e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_015121.1?report=genbank&log$=prottop&blast_rank=61&RID=0CPYN10A01R"",""NP_015121.1"")"
Tpk2p [Saccharomyces cerevisiae YJM450],Saccharomyces cerevisiae YJM450,358,358,78%,2e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV99955.1?report=genbank&log$=prottop&blast_rank=62&RID=0CPYN10A01R"",""AJV99955.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,358,358,78%,2e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJW09518.1?report=genbank&log$=prottop&blast_rank=63&RID=0CPYN10A01R"",""AJW09518.1"")"
cAMP-dependent protein kinase catalytic subunit TPK2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,358,358,78%,2e-119,53.18,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PJP07809.1?report=genbank&log$=prottop&blast_rank=64&RID=0CPYN10A01R"",""PJP07809.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1250],Saccharomyces cerevisiae YJM1250,358,358,75%,2e-119,54.49,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJW14592.1?report=genbank&log$=prottop&blast_rank=65&RID=0CPYN10A01R"",""AJW14592.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1439],Saccharomyces cerevisiae YJM1439,358,358,78%,2e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJW08218.1?report=genbank&log$=prottop&blast_rank=66&RID=0CPYN10A01R"",""AJW08218.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1463],Saccharomyces cerevisiae YJM1463,358,358,78%,3e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV91474.1?report=genbank&log$=prottop&blast_rank=67&RID=0CPYN10A01R"",""AJV91474.1"")"
cAMP-dependent protein kinase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,366,366,76%,3e-119,54.79,648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_638835.1?report=genbank&log$=prottop&blast_rank=68&RID=0CPYN10A01R"",""XP_638835.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1199],Saccharomyces cerevisiae YJM1199,357,357,78%,4e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJW11979.1?report=genbank&log$=prottop&blast_rank=69&RID=0CPYN10A01R"",""AJW11979.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1460],Saccharomyces cerevisiae YJM1460,357,357,78%,4e-119,53.18,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV91037.1?report=genbank&log$=prottop&blast_rank=70&RID=0CPYN10A01R"",""AJV91037.1"")"
cAMP-dependent protein kinase catalytic subunit PRKX-like [Ciona intestinalis],Ciona intestinalis,357,357,78%,2e-118,51.45,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002126100.1?report=genbank&log$=prottop&blast_rank=71&RID=0CPYN10A01R"",""XP_002126100.1"")"
Tpk1p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,355,355,81%,3e-118,49.85,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR69058.1?report=genbank&log$=prottop&blast_rank=72&RID=0CPYN10A01R"",""AJR69058.1"")"
Tpk2p [Saccharomyces cerevisiae YJM1574],Saccharomyces cerevisiae YJM1574,354,354,78%,6e-118,52.87,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJU24752.1?report=genbank&log$=prottop&blast_rank=73&RID=0CPYN10A01R"",""AJU24752.1"")"
cAMP-dependent protein kinase catalytic subunit TPK2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,353,353,78%,1e-117,52.87,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN17240.1?report=genbank&log$=prottop&blast_rank=74&RID=0CPYN10A01R"",""PTN17240.1"")"
cAMP-dependent protein kinase catalytic subunit TPK1 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,354,354,81%,1e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_012371.2?report=genbank&log$=prottop&blast_rank=75&RID=0CPYN10A01R"",""NP_012371.2"")"
Tpk1p [Saccharomyces cerevisiae YJM681],Saccharomyces cerevisiae YJM681,354,354,81%,1e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR53819.1?report=genbank&log$=prottop&blast_rank=76&RID=0CPYN10A01R"",""AJR53819.1"")"
Tpk1p [Saccharomyces cerevisiae YJM1450],Saccharomyces cerevisiae YJM1450,353,353,81%,1e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR71657.1?report=genbank&log$=prottop&blast_rank=77&RID=0CPYN10A01R"",""AJR71657.1"")"
Tpk1p [Saccharomyces cerevisiae YJM682],Saccharomyces cerevisiae YJM682,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR54144.1?report=genbank&log$=prottop&blast_rank=78&RID=0CPYN10A01R"",""AJR54144.1"")"
Tpk1p [Saccharomyces cerevisiae YJM193],Saccharomyces cerevisiae YJM193,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR59699.1?report=genbank&log$=prottop&blast_rank=79&RID=0CPYN10A01R"",""AJR59699.1"")"
Tpk1p [Saccharomyces cerevisiae P301],Saccharomyces cerevisiae P301,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EWG90263.1?report=genbank&log$=prottop&blast_rank=80&RID=0CPYN10A01R"",""EWG90263.1"")"
Tpk1p [Saccharomyces cerevisiae YJM1463],Saccharomyces cerevisiae YJM1463,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR72315.1?report=genbank&log$=prottop&blast_rank=81&RID=0CPYN10A01R"",""AJR72315.1"")"
Tpk1p [Saccharomyces cerevisiae YJM993],Saccharomyces cerevisiae YJM993,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHY78847.1?report=genbank&log$=prottop&blast_rank=82&RID=0CPYN10A01R"",""AHY78847.1"")"
Tpk1p [Saccharomyces cerevisiae YJM456],Saccharomyces cerevisiae YJM456,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR63627.1?report=genbank&log$=prottop&blast_rank=83&RID=0CPYN10A01R"",""AJR63627.1"")"
Tpk1p [Saccharomyces cerevisiae YJM1447],Saccharomyces cerevisiae YJM1447,353,353,81%,2e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR71346.1?report=genbank&log$=prottop&blast_rank=84&RID=0CPYN10A01R"",""AJR71346.1"")"
Tpk1p [Saccharomyces cerevisiae YJM1386],Saccharomyces cerevisiae YJM1386,353,353,81%,3e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJV43502.1?report=genbank&log$=prottop&blast_rank=85&RID=0CPYN10A01R"",""AJV43502.1"")"
Tpk1p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,353,353,81%,3e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA58190.1?report=genbank&log$=prottop&blast_rank=86&RID=0CPYN10A01R"",""EGA58190.1"")"
hypothetical protein OCBIM_22016874mg [Octopus bimaculoides],Octopus bimaculoides,350,350,71%,4e-117,53.15,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF64733.1?report=genbank&log$=prottop&blast_rank=87&RID=0CPYN10A01R"",""KOF64733.1"")"
Tpk1p [Saccharomyces cerevisiae YJM1477],Saccharomyces cerevisiae YJM1477,352,352,81%,4e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJR72640.1?report=genbank&log$=prottop&blast_rank=88&RID=0CPYN10A01R"",""AJR72640.1"")"
cAMP-dependent protein kinase catalytic subunit TPK1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,352,352,81%,6e-117,49.54,397,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTN20652.1?report=genbank&log$=prottop&blast_rank=89&RID=0CPYN10A01R"",""PTN20652.1"")"
