Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
PREDICTED: GTPase HRas isoform X2 [Octopus bimaculoides],Octopus bimaculoides,285,285,86%,4e-97,88.41,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774294.1?report=genbank&log$=prottop&blast_rank=11&RID=0MRZ0JWK016"",""XP_014774294.1"")"
LOW QUALITY PROTEIN: GTPase HRas [Acropora millepora],Acropora millepora,278,278,87%,2e-94,87.88,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029181346.1?report=genbank&log$=prottop&blast_rank=12&RID=0MRZ0JWK016"",""XP_029181346.1"")"
ras protein [Caenorhabditis elegans],Caenorhabditis elegans,272,272,95%,8e-92,76.80,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA28103.1?report=genbank&log$=prottop&blast_rank=13&RID=0MRZ0JWK016"",""AAA28103.1"")"
Ras protein let-60 [Caenorhabditis elegans],Caenorhabditis elegans,272,272,95%,1e-91,76.80,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_502213.3?report=genbank&log$=prottop&blast_rank=14&RID=0MRZ0JWK016"",""NP_502213.3"")"
GTPase HRas isoform X1 [Asterias rubens],Asterias rubens,268,268,100%,2e-90,75.66,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033638626.1?report=genbank&log$=prottop&blast_rank=15&RID=0MRZ0JWK016"",""XP_033638626.1"")"
PREDICTED: GTPase KRas-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,268,268,76%,3e-90,87.59,176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002736858.1?report=genbank&log$=prottop&blast_rank=16&RID=0MRZ0JWK016"",""XP_002736858.1"")"
PREDICTED: GTPase HRas [Amphimedon queenslandica],Amphimedon queenslandica,259,259,88%,1e-86,80.36,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003384227.1?report=genbank&log$=prottop&blast_rank=17&RID=0MRZ0JWK016"",""XP_003384227.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,244,244,87%,6e-81,75.30,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_629133.1?report=genbank&log$=prottop&blast_rank=18&RID=0MRZ0JWK016"",""XP_629133.1"")"
PREDICTED: ras-like protein [Priapulus caudatus],Priapulus caudatus,241,241,68%,4e-79,87.69,223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014672039.1?report=genbank&log$=prottop&blast_rank=19&RID=0MRZ0JWK016"",""XP_014672039.1"")"
ras protein [Salpingoeca rosetta],Salpingoeca rosetta,237,237,89%,8e-78,72.94,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004993374.1?report=genbank&log$=prottop&blast_rank=20&RID=0MRZ0JWK016"",""XP_004993374.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,235,235,87%,3e-77,72.29,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_629338.1?report=genbank&log$=prottop&blast_rank=21&RID=0MRZ0JWK016"",""XP_629338.1"")"
ras-like protein RAS1 [Hydra vulgaris],Hydra vulgaris,234,234,85%,1e-76,73.46,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001296618.1?report=genbank&log$=prottop&blast_rank=22&RID=0MRZ0JWK016"",""NP_001296618.1"")"
PREDICTED: ras-like protein RAS1 [Hydra vulgaris],Hydra vulgaris,233,233,85%,2e-76,73.46,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556705.1?report=genbank&log$=prottop&blast_rank=23&RID=0MRZ0JWK016"",""XP_012556705.1"")"
ras protein [Dictyostelium discoideum],Dictyostelium discoideum,221,221,87%,1e-71,71.08,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA33245.1?report=genbank&log$=prottop&blast_rank=24&RID=0MRZ0JWK016"",""AAA33245.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,219,219,95%,6e-71,59.78,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_640683.1?report=genbank&log$=prottop&blast_rank=25&RID=0MRZ0JWK016"",""XP_640683.1"")"
hypothetical protein HYE67_006252 [Fusarium culmorum],Fusarium culmorum,218,218,97%,7e-70,63.83,216,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC64021.1?report=genbank&log$=prottop&blast_rank=26&RID=0MRZ0JWK016"",""QPC64021.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,216,216,99%,2e-69,59.59,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_629300.1?report=genbank&log$=prottop&blast_rank=27&RID=0MRZ0JWK016"",""XP_629300.1"")"
RAS_EMENI RAS-LIKE PROTEIN [Aspergillus nidulans FGSC A4],Aspergillus nidulans FGSC A4,216,216,95%,2e-69,64.64,212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_657786.1?report=genbank&log$=prottop&blast_rank=28&RID=0MRZ0JWK016"",""XP_657786.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,212,212,92%,6e-68,59.43,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_639024.1?report=genbank&log$=prottop&blast_rank=29&RID=0MRZ0JWK016"",""XP_639024.1"")"
Ras-like protein [Fusarium culmorum],Fusarium culmorum,209,209,100%,1e-66,61.46,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD01285.1?report=genbank&log$=prottop&blast_rank=30&RID=0MRZ0JWK016"",""PTD01285.1"")"
Ras-related protein Rap-1 [Caenorhabditis elegans],Caenorhabditis elegans,205,205,100%,2e-65,53.40,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_501549.1?report=genbank&log$=prottop&blast_rank=31&RID=0MRZ0JWK016"",""NP_501549.1"")"
uncharacterized protein MONBRDRAFT_9855 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,203,203,92%,7e-65,60.00,179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001747527.1?report=genbank&log$=prottop&blast_rank=32&RID=0MRZ0JWK016"",""XP_001747527.1"")"
PREDICTED: ras-like protein 3 isoform X3 [Octopus bimaculoides],Octopus bimaculoides,203,203,97%,1e-64,54.05,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774803.1?report=genbank&log$=prottop&blast_rank=33&RID=0MRZ0JWK016"",""XP_014774803.1"")"
PREDICTED: ras-like protein 3 isoform X2 [Octopus bimaculoides],Octopus bimaculoides,203,203,97%,2e-64,54.05,198,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774801.1?report=genbank&log$=prottop&blast_rank=34&RID=0MRZ0JWK016"",""XP_014774801.1"")"
uncharacterized protein MONBRDRAFT_38728 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,202,202,98%,2e-64,61.17,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749430.1?report=genbank&log$=prottop&blast_rank=35&RID=0MRZ0JWK016"",""XP_001749430.1"")"
ras-related protein Rap-1b isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,202,202,87%,3e-64,59.28,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011680145.1?report=genbank&log$=prottop&blast_rank=36&RID=0MRZ0JWK016"",""XP_011680145.1"")"
ras-related protein Rap-1A isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,202,202,87%,3e-64,59.28,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030828766.1?report=genbank&log$=prottop&blast_rank=37&RID=0MRZ0JWK016"",""XP_030828766.1"")"
PREDICTED: ras-like protein 3 isoform X1 [Octopus bimaculoides],Octopus bimaculoides,202,202,97%,4e-64,54.05,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014774800.1?report=genbank&log$=prottop&blast_rank=38&RID=0MRZ0JWK016"",""XP_014774800.1"")"
ras-related protein R-Ras2 [Ciona intestinalis],Ciona intestinalis,202,202,93%,4e-64,60.89,195,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002131528.1?report=genbank&log$=prottop&blast_rank=39&RID=0MRZ0JWK016"",""XP_002131528.1"")"
PREDICTED: ras-related protein O-Krev [Amphimedon queenslandica],Amphimedon queenslandica,201,201,89%,8e-64,57.56,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003383013.1?report=genbank&log$=prottop&blast_rank=40&RID=0MRZ0JWK016"",""XP_003383013.1"")"
transforming protein ral [Salpingoeca rosetta],Salpingoeca rosetta,201,201,100%,8e-64,48.97,194,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004998270.1?report=genbank&log$=prottop&blast_rank=41&RID=0MRZ0JWK016"",""XP_004998270.1"")"
ras-related protein Rap-1A [Acropora millepora],Acropora millepora,201,201,87%,1e-63,58.68,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029197051.1?report=genbank&log$=prottop&blast_rank=42&RID=0MRZ0JWK016"",""XP_029197051.1"")"
ras-related protein Rap-1b isoform X1 [Branchiostoma floridae],Branchiostoma floridae,200,200,87%,2e-63,58.08,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675719.1?report=genbank&log$=prottop&blast_rank=43&RID=0MRZ0JWK016"",""XP_035675719.1"")"
ras-related protein RAP-1B homologue isoform X1 [Ciona intestinalis],Ciona intestinalis,199,199,86%,3e-63,57.32,182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026690210.1?report=genbank&log$=prottop&blast_rank=44&RID=0MRZ0JWK016"",""XP_026690210.1"")"
uncharacterized protein PTSG_11774 [Salpingoeca rosetta],Salpingoeca rosetta,199,199,100%,5e-63,53.65,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004997693.1?report=genbank&log$=prottop&blast_rank=45&RID=0MRZ0JWK016"",""XP_004997693.1"")"
ras-related protein Rap-1b isoform X2 [Branchiostoma floridae],Branchiostoma floridae,197,197,87%,2e-62,57.49,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035675720.1?report=genbank&log$=prottop&blast_rank=46&RID=0MRZ0JWK016"",""XP_035675720.1"")"
ras-related protein RAP-1B homologue [Ciona intestinalis],Ciona intestinalis,197,197,87%,2e-62,56.02,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001027758.1?report=genbank&log$=prottop&blast_rank=47&RID=0MRZ0JWK016"",""NP_001027758.1"")"
PREDICTED: ras-related protein Rap-1b-like [Hydra vulgaris],Hydra vulgaris,196,196,87%,1e-61,58.08,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002156934.1?report=genbank&log$=prottop&blast_rank=48&RID=0MRZ0JWK016"",""XP_002156934.1"")"
PREDICTED: GTPase HRas-like [Amphimedon queenslandica],Amphimedon queenslandica,195,195,88%,3e-61,63.10,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385162.1?report=genbank&log$=prottop&blast_rank=49&RID=0MRZ0JWK016"",""XP_003385162.1"")"
GTP-binding protein Rit1-like [Asterias rubens],Asterias rubens,196,196,91%,3e-61,54.91,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634463.1?report=genbank&log$=prottop&blast_rank=50&RID=0MRZ0JWK016"",""XP_033634463.1"")"
Ras GTPase [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,194,194,87%,3e-61,55.69,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_635131.1?report=genbank&log$=prottop&blast_rank=51&RID=0MRZ0JWK016"",""XP_635131.1"")"
RALA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,194,194,97%,4e-61,51.05,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1238774.1?report=genbank&log$=prottop&blast_rank=52&RID=0MRZ0JWK016"",""CAH1238774.1"")"
PREDICTED: GTP-binding protein Rit1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,195,195,87%,4e-61,56.02,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739406.1?report=genbank&log$=prottop&blast_rank=53&RID=0MRZ0JWK016"",""XP_002739406.1"")"
ras-related protein Ral-A-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,194,194,99%,5e-61,50.00,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688258.1?report=genbank&log$=prottop&blast_rank=54&RID=0MRZ0JWK016"",""XP_035688258.1"")"
ras-related protein Ral-A-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,193,193,93%,2e-60,53.37,205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035688257.1?report=genbank&log$=prottop&blast_rank=55&RID=0MRZ0JWK016"",""XP_035688257.1"")"
uncharacterized protein MONBRDRAFT_37080 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,192,192,87%,2e-60,56.29,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001745804.1?report=genbank&log$=prottop&blast_rank=56&RID=0MRZ0JWK016"",""XP_001745804.1"")"
ras-related protein Rap-1b-like [Asterias rubens],Asterias rubens,192,192,87%,2e-60,58.08,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033647349.1?report=genbank&log$=prottop&blast_rank=57&RID=0MRZ0JWK016"",""XP_033647349.1"")"
ras-related protein Ral-A [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,193,193,85%,2e-60,55.15,207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830783.1?report=genbank&log$=prottop&blast_rank=58&RID=0MRZ0JWK016"",""XP_030830783.1"")"
ras-related protein O-RAL isoform X2 [Ciona intestinalis],Ciona intestinalis,193,193,98%,3e-60,50.00,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002121901.1?report=genbank&log$=prottop&blast_rank=59&RID=0MRZ0JWK016"",""XP_002121901.1"")"
unnamed protein product [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,85%,4e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA25207.1?report=genbank&log$=prottop&blast_rank=60&RID=0MRZ0JWK016"",""CAA25207.1"")"
Ras2p [Saccharomyces cerevisiae YJM1444],Saccharomyces cerevisiae YJM1444,196,196,85%,6e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT29620.1?report=genbank&log$=prottop&blast_rank=61&RID=0MRZ0JWK016"",""AJT29620.1"")"
Ras2p [Saccharomyces cerevisiae YJM326],Saccharomyces cerevisiae YJM326,196,196,85%,6e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT04656.1?report=genbank&log$=prottop&blast_rank=62&RID=0MRZ0JWK016"",""AJT04656.1"")"
Ras2p [Saccharomyces cerevisiae YJM1399],Saccharomyces cerevisiae YJM1399,196,196,85%,6e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT25570.1?report=genbank&log$=prottop&blast_rank=63&RID=0MRZ0JWK016"",""AJT25570.1"")"
XXYS1_4_G0013760.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,96%,6e-60,58.46,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6644202.1?report=genbank&log$=prottop&blast_rank=64&RID=0MRZ0JWK016"",""CAD6644202.1"")"
BJ4_G0014030.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,85%,6e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6642899.1?report=genbank&log$=prottop&blast_rank=65&RID=0MRZ0JWK016"",""CAD6642899.1"")"
Ras2p [Saccharomyces cerevisiae YJM1418],Saccharomyces cerevisiae YJM1418,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT27788.1?report=genbank&log$=prottop&blast_rank=66&RID=0MRZ0JWK016"",""AJT27788.1"")"
EM14S01-3B_G0011100.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,96%,7e-60,58.46,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6641214.1?report=genbank&log$=prottop&blast_rank=67&RID=0MRZ0JWK016"",""CAD6641214.1"")"
Ras2p [Saccharomyces cerevisiae YJM1478],Saccharomyces cerevisiae YJM1478,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT31825.1?report=genbank&log$=prottop&blast_rank=68&RID=0MRZ0JWK016"",""AJT31825.1"")"
Ras2p [Saccharomyces cerevisiae JAY291],Saccharomyces cerevisiae JAY291,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EEU06693.1?report=genbank&log$=prottop&blast_rank=69&RID=0MRZ0JWK016"",""EEU06693.1"")"
RAS2 protein [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAA34959.1?report=genbank&log$=prottop&blast_rank=70&RID=0MRZ0JWK016"",""AAA34959.1"")"
HN1_G0011480.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6642610.1?report=genbank&log$=prottop&blast_rank=71&RID=0MRZ0JWK016"",""CAD6642610.1"")"
Ras2p [Saccharomyces cerevisiae YJM195],Saccharomyces cerevisiae YJM195,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT02416.1?report=genbank&log$=prottop&blast_rank=72&RID=0MRZ0JWK016"",""AJT02416.1"")"
Ras family GTPase RAS2 [Saccharomyces cerevisiae S288C],Saccharomyces cerevisiae S288C,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_014301.1?report=genbank&log$=prottop&blast_rank=73&RID=0MRZ0JWK016"",""NP_014301.1"")"
Ras2p [Saccharomyces cerevisiae YJM1388],Saccharomyces cerevisiae YJM1388,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT24844.1?report=genbank&log$=prottop&blast_rank=74&RID=0MRZ0JWK016"",""AJT24844.1"")"
SX2_G0011410.mRNA.1.CDS.1 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,96%,7e-60,58.46,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAD6646087.1?report=genbank&log$=prottop&blast_rank=75&RID=0MRZ0JWK016"",""CAD6646087.1"")"
Ras2p [Saccharomyces cerevisiae FostersB],Saccharomyces cerevisiae FostersB,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA57033.1?report=genbank&log$=prottop&blast_rank=76&RID=0MRZ0JWK016"",""EGA57033.1"")"
Ras-like protein 2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ONH75343.1?report=genbank&log$=prottop&blast_rank=77&RID=0MRZ0JWK016"",""ONH75343.1"")"
Ras2p [Saccharomyces cerevisiae YJM270],Saccharomyces cerevisiae YJM270,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT03531.1?report=genbank&log$=prottop&blast_rank=78&RID=0MRZ0JWK016"",""AJT03531.1"")"
Ras2p [Saccharomyces cerevisiae Vin13],Saccharomyces cerevisiae Vin13,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGA77081.1?report=genbank&log$=prottop&blast_rank=79&RID=0MRZ0JWK016"",""EGA77081.1"")"
Ras2p [Saccharomyces cerevisiae YJM627],Saccharomyces cerevisiae YJM627,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT08382.1?report=genbank&log$=prottop&blast_rank=80&RID=0MRZ0JWK016"",""AJT08382.1"")"
Ras2p [Saccharomyces cerevisiae YJM1385],Saccharomyces cerevisiae YJM1385,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT23725.1?report=genbank&log$=prottop&blast_rank=81&RID=0MRZ0JWK016"",""AJT23725.1"")"
Ras2p [Saccharomyces cerevisiae YJM320],Saccharomyces cerevisiae YJM320,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT04278.1?report=genbank&log$=prottop&blast_rank=82&RID=0MRZ0JWK016"",""AJT04278.1"")"
Ras2p [Saccharomyces cerevisiae YJM1332],Saccharomyces cerevisiae YJM1332,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT20399.1?report=genbank&log$=prottop&blast_rank=83&RID=0MRZ0JWK016"",""AJT20399.1"")"
Ras GTPase ras2 [Saccharomyces cerevisiae],Saccharomyces cerevisiae,196,196,85%,7e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GHM90405.1?report=genbank&log$=prottop&blast_rank=84&RID=0MRZ0JWK016"",""GHM90405.1"")"
Ras2p [Saccharomyces cerevisiae YJM244],Saccharomyces cerevisiae YJM244,196,196,85%,8e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT02785.1?report=genbank&log$=prottop&blast_rank=85&RID=0MRZ0JWK016"",""AJT02785.1"")"
Ras2p [Saccharomyces cerevisiae YJM1549],Saccharomyces cerevisiae YJM1549,196,196,85%,8e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT33318.1?report=genbank&log$=prottop&blast_rank=86&RID=0MRZ0JWK016"",""AJT33318.1"")"
Ras2p [Saccharomyces cerevisiae YJM1338],Saccharomyces cerevisiae YJM1338,196,196,85%,8e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT21146.1?report=genbank&log$=prottop&blast_rank=87&RID=0MRZ0JWK016"",""AJT21146.1"")"
Ras2p [Saccharomyces cerevisiae YJM1336],Saccharomyces cerevisiae YJM1336,196,196,85%,8e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT20773.1?report=genbank&log$=prottop&blast_rank=88&RID=0MRZ0JWK016"",""AJT20773.1"")"
Ras family GTPase [Saccharomyces cerevisiae],Saccharomyces cerevisiae,195,195,85%,8e-60,65.64,301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GAX70044.1?report=genbank&log$=prottop&blast_rank=89&RID=0MRZ0JWK016"",""GAX70044.1"")"
Ras2p [Saccharomyces cerevisiae YJM1355],Saccharomyces cerevisiae YJM1355,195,195,85%,9e-60,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT22218.1?report=genbank&log$=prottop&blast_rank=90&RID=0MRZ0JWK016"",""AJT22218.1"")"
PREDICTED: ras-related protein Rap-1b-like isoform X2 [Amphimedon queenslandica],Amphimedon queenslandica,191,191,86%,1e-59,51.22,189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011406028.1?report=genbank&log$=prottop&blast_rank=91&RID=0MRZ0JWK016"",""XP_011406028.1"")"
ras-1 [Salpingoeca rosetta],Salpingoeca rosetta,208,208,87%,1e-59,67.47,1552,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004992286.1?report=genbank&log$=prottop&blast_rank=92&RID=0MRZ0JWK016"",""XP_004992286.1"")"
Ras2p [Saccharomyces cerevisiae YJM1129],Saccharomyces cerevisiae YJM1129,195,195,85%,1e-59,65.64,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJT14437.1?report=genbank&log$=prottop&blast_rank=93&RID=0MRZ0JWK016"",""AJT14437.1"")"
