Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
rho-associated protein kinase 2-like isoform X1 [Asterias rubens],Asterias rubens,1174,1174,96%,0.0,48.42,1383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644604.1?report=genbank&log$=prottop&blast_rank=16&RID=0CMAVD0H013"",""XP_033644604.1"")"
rho-associated protein kinase 2-like isoform X5 [Asterias rubens],Asterias rubens,1174,1174,96%,0.0,48.49,1373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644608.1?report=genbank&log$=prottop&blast_rank=17&RID=0CMAVD0H013"",""XP_033644608.1"")"
rho-associated protein kinase 2-like isoform X2 [Asterias rubens],Asterias rubens,1173,1173,96%,0.0,48.39,1381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644605.1?report=genbank&log$=prottop&blast_rank=18&RID=0CMAVD0H013"",""XP_033644605.1"")"
rho-associated protein kinase 2-like isoform X3 [Asterias rubens],Asterias rubens,1168,1168,96%,0.0,48.28,1380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033644606.1?report=genbank&log$=prottop&blast_rank=19&RID=0CMAVD0H013"",""XP_033644606.1"")"
PREDICTED: LOW QUALITY PROTEIN: rho-associated protein kinase 2-like [Hydra vulgaris],Hydra vulgaris,1049,1049,92%,0.0,44.75,1331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012554647.1?report=genbank&log$=prottop&blast_rank=20&RID=0CMAVD0H013"",""XP_012554647.1"")"
rho-associated protein kinase 1-like [Hydra vulgaris],Hydra vulgaris,985,985,93%,0.0,42.20,1326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001296600.1?report=genbank&log$=prottop&blast_rank=21&RID=0CMAVD0H013"",""NP_001296600.1"")"
PREDICTED: rho-associated protein kinase 2-like [Hydra vulgaris],Hydra vulgaris,984,984,93%,0.0,42.13,1326,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556481.1?report=genbank&log$=prottop&blast_rank=22&RID=0CMAVD0H013"",""XP_012556481.1"")"
rho-associated protein kinase [Ephydatia muelleri],Ephydatia muelleri,816,816,96%,0.0,37.55,1380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALB75314.1?report=genbank&log$=prottop&blast_rank=23&RID=0CMAVD0H013"",""ALB75314.1"")"
PREDICTED: rho-associated protein kinase 1-like [Amphimedon queenslandica],Amphimedon queenslandica,770,770,93%,0.0,35.67,1378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003385362.1?report=genbank&log$=prottop&blast_rank=24&RID=0CMAVD0H013"",""XP_003385362.1"")"
rho-associated protein kinase 1-like isoform X4 [Branchiostoma floridae],Branchiostoma floridae,768,1414,93%,0.0,42.19,1773,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667493.1?report=genbank&log$=prottop&blast_rank=25&RID=0CMAVD0H013"",""XP_035667493.1"")"
rho-associated protein kinase 1-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,768,1414,93%,0.0,42.19,1829,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667491.1?report=genbank&log$=prottop&blast_rank=26&RID=0CMAVD0H013"",""XP_035667491.1"")"
rho-associated protein kinase 1-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,768,1413,93%,0.0,42.19,1837,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667490.1?report=genbank&log$=prottop&blast_rank=27&RID=0CMAVD0H013"",""XP_035667490.1"")"
rho-associated protein kinase 1-like isoform X3 [Branchiostoma floridae],Branchiostoma floridae,767,1412,93%,0.0,42.19,1795,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035667492.1?report=genbank&log$=prottop&blast_rank=28&RID=0CMAVD0H013"",""XP_035667492.1"")"
PREDICTED: rho-associated protein kinase 2-like [Priapulus caudatus],Priapulus caudatus,592,592,64%,0.0,40.19,923,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014669063.1?report=genbank&log$=prottop&blast_rank=29&RID=0CMAVD0H013"",""XP_014669063.1"")"
hypothetical protein OCBIM_22023316mg [Octopus bimaculoides],Octopus bimaculoides,531,531,21%,1e-175,79.03,312,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF98752.1?report=genbank&log$=prottop&blast_rank=30&RID=0CMAVD0H013"",""KOF98752.1"")"
Rho-associated protein kinase let-502 [Caenorhabditis elegans],Caenorhabditis elegans,550,693,69%,5e-171,49.64,1173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_491440.1?report=genbank&log$=prottop&blast_rank=31&RID=0CMAVD0H013"",""NP_491440.1"")"
PREDICTED: uncharacterized protein LOC102807548 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,507,507,43%,9e-154,47.65,1308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006812568.1?report=genbank&log$=prottop&blast_rank=32&RID=0CMAVD0H013"",""XP_006812568.1"")"
PREDICTED: serine/threonine-protein kinase MRCK alpha-like [Hydra vulgaris],Hydra vulgaris,437,437,46%,2e-126,37.55,1628,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012562152.1?report=genbank&log$=prottop&blast_rank=33&RID=0CMAVD0H013"",""XP_012562152.1"")"
PREDICTED: serine/threonine-protein kinase MRCK alpha-like [Hydra vulgaris],Hydra vulgaris,405,405,28%,5e-126,47.56,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002155790.2?report=genbank&log$=prottop&blast_rank=34&RID=0CMAVD0H013"",""XP_002155790.2"")"
serine/threonine-protein kinase MRCK alpha isoform X3 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,437,437,62%,9e-126,33.16,1699,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854471.1?report=genbank&log$=prottop&blast_rank=35&RID=0CMAVD0H013"",""XP_030854471.1"")"
serine/threonine-protein kinase MRCK alpha isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,436,436,62%,1e-125,33.16,1705,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854470.1?report=genbank&log$=prottop&blast_rank=36&RID=0CMAVD0H013"",""XP_030854470.1"")"
serine/threonine-protein kinase MRCK alpha isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,436,436,62%,1e-125,33.16,1712,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030854469.1?report=genbank&log$=prottop&blast_rank=37&RID=0CMAVD0H013"",""XP_030854469.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,434,434,62%,3e-124,32.40,1833,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263891.1?report=genbank&log$=prottop&blast_rank=38&RID=0CMAVD0H013"",""CAH1263891.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,434,434,62%,3e-124,32.40,1825,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263892.1?report=genbank&log$=prottop&blast_rank=39&RID=0CMAVD0H013"",""CAH1263892.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,434,434,62%,3e-124,32.40,1886,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263895.1?report=genbank&log$=prottop&blast_rank=40&RID=0CMAVD0H013"",""CAH1263895.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,433,433,62%,4e-124,32.40,1811,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263893.1?report=genbank&log$=prottop&blast_rank=41&RID=0CMAVD0H013"",""CAH1263893.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,433,433,62%,4e-124,32.40,1838,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263898.1?report=genbank&log$=prottop&blast_rank=42&RID=0CMAVD0H013"",""CAH1263898.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,433,433,62%,5e-124,32.40,1860,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263896.1?report=genbank&log$=prottop&blast_rank=43&RID=0CMAVD0H013"",""CAH1263896.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,433,433,62%,7e-124,32.47,1848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263894.1?report=genbank&log$=prottop&blast_rank=44&RID=0CMAVD0H013"",""CAH1263894.1"")"
CDC42BPA [Branchiostoma lanceolatum],Branchiostoma lanceolatum,432,432,62%,1e-123,32.47,1841,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1263897.1?report=genbank&log$=prottop&blast_rank=45&RID=0CMAVD0H013"",""CAH1263897.1"")"
PREDICTED: rho-associated protein kinase 2-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,410,707,55%,2e-123,69.96,808,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006812566.1?report=genbank&log$=prottop&blast_rank=46&RID=0CMAVD0H013"",""XP_006812566.1"")"
AGC/DMPK/GEK protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,430,430,86%,3e-123,29.48,1740,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004995747.1?report=genbank&log$=prottop&blast_rank=47&RID=0CMAVD0H013"",""XP_004995747.1"")"
serine/threonine-protein kinase MRCK alpha-like [Branchiostoma floridae],Branchiostoma floridae,431,431,62%,6e-123,32.37,1977,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035691881.1?report=genbank&log$=prottop&blast_rank=48&RID=0CMAVD0H013"",""XP_035691881.1"")"
Non-specific serine/threonine protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,422,422,56%,3e-121,33.33,1590,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001300141.1?report=genbank&log$=prottop&blast_rank=49&RID=0CMAVD0H013"",""NP_001300141.1"")"
serine/threonine-protein kinase MRCK alpha-like isoform X2 [Asterias rubens],Asterias rubens,424,424,41%,3e-121,39.93,1713,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627609.1?report=genbank&log$=prottop&blast_rank=50&RID=0CMAVD0H013"",""XP_033627609.1"")"
serine/threonine-protein kinase MRCK alpha-like isoform X1 [Asterias rubens],Asterias rubens,424,424,41%,3e-121,39.93,1715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627599.1?report=genbank&log$=prottop&blast_rank=51&RID=0CMAVD0H013"",""XP_033627599.1"")"
Serine/threonine-protein kinase mrck-1 [Caenorhabditis elegans],Caenorhabditis elegans,417,417,56%,2e-119,33.25,1592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_504599.2?report=genbank&log$=prottop&blast_rank=52&RID=0CMAVD0H013"",""NP_504599.2"")"
PREDICTED: serine/threonine-protein kinase MRCK beta-like [Amphimedon queenslandica],Amphimedon queenslandica,414,414,62%,1e-118,32.04,1567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011409305.1?report=genbank&log$=prottop&blast_rank=53&RID=0CMAVD0H013"",""XP_011409305.1"")"
serine/threonine-protein kinase MRCK alpha-like [Acropora millepora],Acropora millepora,410,410,25%,5e-116,50.41,1825,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044183642.1?report=genbank&log$=prottop&blast_rank=54&RID=0CMAVD0H013"",""XP_044183642.1"")"
PREDICTED: serine/threonine-protein kinase MRCK alpha-like [Priapulus caudatus],Priapulus caudatus,400,400,54%,2e-114,32.64,1458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014668745.1?report=genbank&log$=prottop&blast_rank=55&RID=0CMAVD0H013"",""XP_014668745.1"")"
serine/threonine-protein kinase MRCK alpha isoform X2 [Ciona intestinalis],Ciona intestinalis,401,401,26%,1e-113,48.83,1720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018669256.1?report=genbank&log$=prottop&blast_rank=56&RID=0CMAVD0H013"",""XP_018669256.1"")"
serine/threonine-protein kinase MRCK alpha isoform X1 [Ciona intestinalis],Ciona intestinalis,402,402,26%,2e-113,48.83,1757,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009860020.1?report=genbank&log$=prottop&blast_rank=57&RID=0CMAVD0H013"",""XP_009860020.1"")"
citron Rho-interacting kinase-like [Asterias rubens],Asterias rubens,394,394,64%,2e-110,31.74,2060,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033627740.1?report=genbank&log$=prottop&blast_rank=58&RID=0CMAVD0H013"",""XP_033627740.1"")"
PREDICTED: citron Rho-interacting kinase-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,392,392,36%,7e-110,41.56,1956,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006815753.1?report=genbank&log$=prottop&blast_rank=59&RID=0CMAVD0H013"",""XP_006815753.1"")"
PREDICTED: citron Rho-interacting kinase-like [Hydra vulgaris],Hydra vulgaris,390,390,76%,1e-109,30.11,1776,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012566753.1?report=genbank&log$=prottop&blast_rank=60&RID=0CMAVD0H013"",""XP_012566753.1"")"
citron Rho-interacting kinase [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,384,384,68%,3e-107,30.00,2096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030846913.1?report=genbank&log$=prottop&blast_rank=61&RID=0CMAVD0H013"",""XP_030846913.1"")"
citron rho-interacting kinase-like isoform X2 [Acropora millepora],Acropora millepora,382,382,67%,2e-106,31.10,1995,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044174095.1?report=genbank&log$=prottop&blast_rank=62&RID=0CMAVD0H013"",""XP_044174095.1"")"
uncharacterized protein MONBRDRAFT_1270 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,341,341,23%,3e-104,50.60,327,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001742258.1?report=genbank&log$=prottop&blast_rank=63&RID=0CMAVD0H013"",""XP_001742258.1"")"
CIT [Branchiostoma lanceolatum],Branchiostoma lanceolatum,367,367,77%,2e-101,30.27,2338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1233606.1?report=genbank&log$=prottop&blast_rank=64&RID=0CMAVD0H013"",""CAH1233606.1"")"
CIT [Branchiostoma lanceolatum],Branchiostoma lanceolatum,366,366,77%,3e-101,30.27,2182,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1233604.1?report=genbank&log$=prottop&blast_rank=65&RID=0CMAVD0H013"",""CAH1233604.1"")"
CIT [Branchiostoma lanceolatum],Branchiostoma lanceolatum,366,366,77%,3e-101,30.27,2160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1233608.1?report=genbank&log$=prottop&blast_rank=66&RID=0CMAVD0H013"",""CAH1233608.1"")"
PREDICTED: citron Rho-interacting kinase-like [Octopus bimaculoides],Octopus bimaculoides,352,352,58%,4e-101,33.11,883,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014790095.1?report=genbank&log$=prottop&blast_rank=67&RID=0CMAVD0H013"",""XP_014790095.1"")"
hypothetical protein OCBIM_22022313mg [Octopus bimaculoides],Octopus bimaculoides,351,351,58%,5e-101,33.11,886,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF62682.1?report=genbank&log$=prottop&blast_rank=68&RID=0CMAVD0H013"",""KOF62682.1"")"
hypothetical protein OCBIM_22023314mg [Octopus bimaculoides],Octopus bimaculoides,340,340,27%,1e-100,47.70,551,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF98750.1?report=genbank&log$=prottop&blast_rank=69&RID=0CMAVD0H013"",""KOF98750.1"")"
hypothetical protein OCBIM_22022313mg [Octopus bimaculoides],Octopus bimaculoides,348,348,27%,2e-100,43.96,844,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF62681.1?report=genbank&log$=prottop&blast_rank=70&RID=0CMAVD0H013"",""KOF62681.1"")"
citron rho-interacting kinase-like isoform X1 [Branchiostoma floridae],Branchiostoma floridae,363,363,76%,2e-100,29.75,1847,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692106.1?report=genbank&log$=prottop&blast_rank=71&RID=0CMAVD0H013"",""XP_035692106.1"")"
citron rho-interacting kinase-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,363,363,76%,2e-100,29.75,1846,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035692109.1?report=genbank&log$=prottop&blast_rank=72&RID=0CMAVD0H013"",""XP_035692109.1"")"
PREDICTED: citron Rho-interacting kinase-like [Amphimedon queenslandica],Amphimedon queenslandica,302,302,25%,2e-88,42.25,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019856988.1?report=genbank&log$=prottop&blast_rank=73&RID=0CMAVD0H013"",""XP_019856988.1"")"
hypothetical protein DDB_G0278457 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,302,302,22%,2e-87,43.42,530,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_642376.1?report=genbank&log$=prottop&blast_rank=74&RID=0CMAVD0H013"",""XP_642376.1"")"
hypothetical protein DDB_G0288753 [Dictyostelium discoideum AX4],Dictyostelium discoideum AX4,298,298,25%,8e-86,39.28,542,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_636570.1?report=genbank&log$=prottop&blast_rank=75&RID=0CMAVD0H013"",""XP_636570.1"")"
PREDICTED: serine/threonine-protein kinase MRCK beta-like [Octopus bimaculoides],Octopus bimaculoides,290,290,28%,2e-84,41.12,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014786460.1?report=genbank&log$=prottop&blast_rank=76&RID=0CMAVD0H013"",""XP_014786460.1"")"
PREDICTED: serine/threonine-protein kinase MRCK alpha [Saccoglossus kowalevskii],Saccoglossus kowalevskii,311,311,16%,7e-84,55.46,1499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006824610.1?report=genbank&log$=prottop&blast_rank=77&RID=0CMAVD0H013"",""XP_006824610.1"")"
hypothetical protein OCBIM_22006550mg [Octopus bimaculoides],Octopus bimaculoides,285,285,27%,2e-82,40.93,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF68763.1?report=genbank&log$=prottop&blast_rank=78&RID=0CMAVD0H013"",""KOF68763.1"")"
AGC/DMPK/ROCK protein kinase [Salpingoeca rosetta],Salpingoeca rosetta,308,387,76%,3e-82,57.98,4089,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004990372.1?report=genbank&log$=prottop&blast_rank=79&RID=0CMAVD0H013"",""XP_004990372.1"")"
PREDICTED: serine/threonine kinase 38 [Saccoglossus kowalevskii],Saccoglossus kowalevskii,285,285,24%,4e-82,40.00,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002730976.1?report=genbank&log$=prottop&blast_rank=80&RID=0CMAVD0H013"",""XP_002730976.1"")"
PREDICTED: serine/threonine-protein kinase 38-like [Hydra vulgaris],Hydra vulgaris,283,283,23%,2e-81,40.85,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012557777.1?report=genbank&log$=prottop&blast_rank=81&RID=0CMAVD0H013"",""XP_012557777.1"")"
serine/threonine-protein kinase 38-like [Asterias rubens],Asterias rubens,283,283,23%,2e-81,40.69,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033646130.1?report=genbank&log$=prottop&blast_rank=82&RID=0CMAVD0H013"",""XP_033646130.1"")"
serine/threonine-protein kinase 38-like [Acropora millepora],Acropora millepora,282,282,24%,3e-81,40.62,456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029189933.1?report=genbank&log$=prottop&blast_rank=83&RID=0CMAVD0H013"",""XP_029189933.1"")"
serine/threonine-protein kinase 38-like [Ciona intestinalis],Ciona intestinalis,281,281,23%,5e-81,39.47,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002132125.1?report=genbank&log$=prottop&blast_rank=84&RID=0CMAVD0H013"",""XP_002132125.1"")"
Serine/threonine-protein kinase cot-1 [Fusarium culmorum],Fusarium culmorum,287,287,23%,7e-81,39.84,639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PTD11231.1?report=genbank&log$=prottop&blast_rank=85&RID=0CMAVD0H013"",""PTD11231.1"")"
hypothetical protein HYE67_009167 [Fusarium culmorum],Fusarium culmorum,287,287,23%,7e-81,39.84,640,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPC66936.1?report=genbank&log$=prottop&blast_rank=86&RID=0CMAVD0H013"",""QPC66936.1"")"
Ndr protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,276,276,23%,9e-80,40.27,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA84441.1?report=genbank&log$=prottop&blast_rank=87&RID=0CMAVD0H013"",""CAA84441.1"")"
SAX-1 Ndr protein kinase [Caenorhabditis elegans],Caenorhabditis elegans,277,277,23%,3e-79,39.47,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAF91417.1?report=genbank&log$=prottop&blast_rank=88&RID=0CMAVD0H013"",""AAF91417.1"")"
Serine/threonine-protein kinase sax-1 [Caenorhabditis elegans],Caenorhabditis elegans,277,277,23%,3e-79,39.47,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_508627.5?report=genbank&log$=prottop&blast_rank=89&RID=0CMAVD0H013"",""NP_508627.5"")"
Serine/threonine-protein kinase sax-1 [Caenorhabditis elegans],Caenorhabditis elegans,276,276,23%,7e-79,39.47,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001024858.2?report=genbank&log$=prottop&blast_rank=90&RID=0CMAVD0H013"",""NP_001024858.2"")"
uncharacterized protein MONBRDRAFT_33947 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,275,275,21%,2e-78,37.57,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001749101.1?report=genbank&log$=prottop&blast_rank=91&RID=0CMAVD0H013"",""XP_001749101.1"")"
PREDICTED: LOW QUALITY PROTEIN: serine/threonine-protein kinase 38-like [Priapulus caudatus],Priapulus caudatus,272,272,23%,3e-78,40.00,411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014671838.1?report=genbank&log$=prottop&blast_rank=92&RID=0CMAVD0H013"",""XP_014671838.1"")"
