Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
voltage-dependent L-type calcium channel subunit beta-2-like isoform X1 [Acropora millepora],Acropora millepora,422,422,60%,2e-139,56.08,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206501.1?report=genbank&log$=prottop&blast_rank=36&RID=65AXGVCJ013"",""XP_029206501.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X2 [Acropora millepora],Acropora millepora,421,421,60%,2e-139,56.30,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206502.1?report=genbank&log$=prottop&blast_rank=37&RID=65AXGVCJ013"",""XP_029206502.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X4 [Acropora millepora],Acropora millepora,421,421,60%,2e-139,56.30,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206504.1?report=genbank&log$=prottop&blast_rank=38&RID=65AXGVCJ013"",""XP_029206504.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X5 [Acropora millepora],Acropora millepora,420,420,60%,3e-139,56.30,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206505.1?report=genbank&log$=prottop&blast_rank=39&RID=65AXGVCJ013"",""XP_029206505.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X3 [Acropora millepora],Acropora millepora,420,420,60%,3e-139,56.08,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206503.2?report=genbank&log$=prottop&blast_rank=40&RID=65AXGVCJ013"",""XP_029206503.2"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-2-like [Priapulus caudatus],Priapulus caudatus,402,402,50%,5e-131,61.98,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665657.1?report=genbank&log$=prottop&blast_rank=41&RID=65AXGVCJ013"",""XP_014665657.1"")"
voltage-dependent L-type calcium channel subunit beta-1 isoform X2 [Hydra vulgaris],Hydra vulgaris,306,436,45%,1e-93,70.35,564,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002156135.4?report=genbank&log$=prottop&blast_rank=42&RID=65AXGVCJ013"",""XP_002156135.4"")"
voltage-dependent L-type calcium channel subunit beta-2 isoform X9 [Hydra vulgaris],Hydra vulgaris,297,427,45%,1e-91,66.04,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139197.1?report=genbank&log$=prottop&blast_rank=43&RID=65AXGVCJ013"",""XP_047139197.1"")"
voltage-dependent L-type calcium channel subunit beta-2 isoform X8 [Hydra vulgaris],Hydra vulgaris,297,427,45%,2e-91,66.04,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139196.1?report=genbank&log$=prottop&blast_rank=44&RID=65AXGVCJ013"",""XP_047139196.1"")"
voltage-dependent L-type calcium channel subunit beta-2 isoform X5 [Hydra vulgaris],Hydra vulgaris,297,427,45%,3e-91,66.04,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139193.1?report=genbank&log$=prottop&blast_rank=45&RID=65AXGVCJ013"",""XP_047139193.1"")"
voltage-dependent L-type calcium channel subunit beta-2 isoform X6 [Hydra vulgaris],Hydra vulgaris,296,426,45%,3e-91,66.04,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139194.1?report=genbank&log$=prottop&blast_rank=46&RID=65AXGVCJ013"",""XP_047139194.1"")"
voltage-dependent L-type calcium channel subunit beta-2 isoform X7 [Hydra vulgaris],Hydra vulgaris,296,426,45%,3e-91,66.04,454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139195.1?report=genbank&log$=prottop&blast_rank=47&RID=65AXGVCJ013"",""XP_047139195.1"")"
voltage-dependent L-type calcium channel subunit beta-2 isoform X4 [Hydra vulgaris],Hydra vulgaris,296,427,45%,5e-91,66.04,474,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139191.1?report=genbank&log$=prottop&blast_rank=48&RID=65AXGVCJ013"",""XP_047139191.1"")"
voltage-dependent L-type calcium channel subunit beta-1 isoform X3 [Hydra vulgaris],Hydra vulgaris,297,427,45%,2e-90,66.04,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139190.1?report=genbank&log$=prottop&blast_rank=49&RID=65AXGVCJ013"",""XP_047139190.1"")"
voltage-dependent L-type calcium channel subunit beta-1 isoform X1 [Hydra vulgaris],Hydra vulgaris,297,427,45%,7e-90,66.04,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_047139189.1?report=genbank&log$=prottop&blast_rank=50&RID=65AXGVCJ013"",""XP_047139189.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X4 [Acropora millepora],Acropora millepora,224,224,29%,7e-64,54.17,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202158.2?report=genbank&log$=prottop&blast_rank=51&RID=65AXGVCJ013"",""XP_029202158.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X3 [Acropora millepora],Acropora millepora,224,224,29%,9e-64,54.17,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202157.2?report=genbank&log$=prottop&blast_rank=52&RID=65AXGVCJ013"",""XP_029202157.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X2 [Acropora millepora],Acropora millepora,224,224,29%,1e-63,54.17,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202156.2?report=genbank&log$=prottop&blast_rank=53&RID=65AXGVCJ013"",""XP_029202156.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X1 [Acropora millepora],Acropora millepora,224,224,29%,4e-63,54.17,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202154.2?report=genbank&log$=prottop&blast_rank=54&RID=65AXGVCJ013"",""XP_029202154.2"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like [Amphimedon queenslandica],Amphimedon queenslandica,91.3,149,43%,1e-17,31.41,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011410569.1?report=genbank&log$=prottop&blast_rank=55&RID=65AXGVCJ013"",""XP_011410569.1"")"
uncharacterized protein PTSG_08754 [Salpingoeca rosetta],Salpingoeca rosetta,92.8,140,39%,2e-17,28.19,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004990138.1?report=genbank&log$=prottop&blast_rank=56&RID=65AXGVCJ013"",""XP_004990138.1"")"
SH3 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,79.3,158,42%,4e-13,42.35,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293381.1?report=genbank&log$=prottop&blast_rank=57&RID=65AXGVCJ013"",""NP_001293381.1"")"
SH3 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,79.0,152,42%,5e-13,42.35,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293380.1?report=genbank&log$=prottop&blast_rank=58&RID=65AXGVCJ013"",""NP_001293380.1"")"
uncharacterized protein MONBRDRAFT_27738 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,78.2,78.2,48%,6e-13,24.46,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748252.1?report=genbank&log$=prottop&blast_rank=59&RID=65AXGVCJ013"",""XP_001748252.1"")"



		


