Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"myosin light chain kinase, smooth muscle isoform X5 [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,333,333,47%,2e-97,52.28,2749,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011667920.2?report=genbank&log$=prottop&blast_rank=17&RID=0CJUPJ0A013"",""XP_011667920.2"")"
"myosin light chain kinase, smooth muscle [Strongylocentrotus purpuratus]",Strongylocentrotus purpuratus,310,310,54%,2e-97,48.46,429,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003724502.1?report=genbank&log$=prottop&blast_rank=18&RID=0CJUPJ0A013"",""XP_003724502.1"")"
myosin light chain kinase family member 4-like [Branchiostoma floridae],Branchiostoma floridae,307,307,54%,4e-96,42.30,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035674748.1?report=genbank&log$=prottop&blast_rank=19&RID=0CJUPJ0A013"",""XP_035674748.1"")"
"myosin light chain kinase, smooth muscle isoform X1 [Ciona intestinalis]",Ciona intestinalis,325,325,50%,1e-94,48.16,2623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018668913.1?report=genbank&log$=prottop&blast_rank=20&RID=0CJUPJ0A013"",""XP_018668913.1"")"
"myosin light chain kinase, smooth muscle isoform X3 [Ciona intestinalis]",Ciona intestinalis,325,325,50%,2e-94,48.16,2329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018668914.1?report=genbank&log$=prottop&blast_rank=21&RID=0CJUPJ0A013"",""XP_018668914.1"")"
"myosin light chain kinase, smooth muscle isoform X2 [Ciona intestinalis]",Ciona intestinalis,325,325,50%,2e-94,48.16,2349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002122169.1?report=genbank&log$=prottop&blast_rank=22&RID=0CJUPJ0A013"",""XP_002122169.1"")"
hypothetical protein OCBIM_22003654mg [Octopus bimaculoides],Octopus bimaculoides,298,298,48%,7e-94,46.39,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF70028.1?report=genbank&log$=prottop&blast_rank=23&RID=0CJUPJ0A013"",""KOF70028.1"")"
"PREDICTED: myosin light chain kinase, smooth muscle-like isoform X2 [Octopus bimaculoides]",Octopus bimaculoides,298,298,49%,2e-93,46.13,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014785560.1?report=genbank&log$=prottop&blast_rank=24&RID=0CJUPJ0A013"",""XP_014785560.1"")"
"PREDICTED: myosin light chain kinase, smooth muscle-like isoform X1 [Octopus bimaculoides]",Octopus bimaculoides,297,297,42%,6e-93,52.38,392,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014785559.1?report=genbank&log$=prottop&blast_rank=25&RID=0CJUPJ0A013"",""XP_014785559.1"")"
MYLK [Branchiostoma lanceolatum],Branchiostoma lanceolatum,318,557,53%,6e-92,46.09,18876,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249867.1?report=genbank&log$=prottop&blast_rank=26&RID=0CJUPJ0A013"",""CAH1249867.1"")"
MYLK3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,296,296,54%,2e-91,38.71,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1256670.1?report=genbank&log$=prottop&blast_rank=27&RID=0CJUPJ0A013"",""CAH1256670.1"")"
"PREDICTED: myosin light chain kinase, smooth muscle-like isoform X2 [Octopus bimaculoides]",Octopus bimaculoides,293,293,63%,1e-90,40.62,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777515.1?report=genbank&log$=prottop&blast_rank=28&RID=0CJUPJ0A013"",""XP_014777515.1"")"
MYLK3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,309,309,54%,5e-89,43.94,2485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249869.1?report=genbank&log$=prottop&blast_rank=29&RID=0CJUPJ0A013"",""CAH1249869.1"")"
"PREDICTED: myosin light chain kinase, smooth muscle-like isoform X3 [Octopus bimaculoides]",Octopus bimaculoides,285,285,61%,5e-88,40.48,390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777523.1?report=genbank&log$=prottop&blast_rank=30&RID=0CJUPJ0A013"",""XP_014777523.1"")"
PREDICTED: myosin light chain kinase family member 4-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,286,286,61%,1e-87,40.48,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014777498.1?report=genbank&log$=prottop&blast_rank=31&RID=0CJUPJ0A013"",""XP_014777498.1"")"
PREDICTED: titin-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,300,300,50%,6e-86,47.85,1870,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006823011.1?report=genbank&log$=prottop&blast_rank=32&RID=0CJUPJ0A013"",""XP_006823011.1"")"
"myosin light chain kinase, smooth muscle-like [Branchiostoma floridae]",Branchiostoma floridae,277,277,42%,1e-85,48.24,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661607.1?report=genbank&log$=prottop&blast_rank=33&RID=0CJUPJ0A013"",""XP_035661607.1"")"
LOW QUALITY PROTEIN: titin-like [Acropora millepora],Acropora millepora,289,556,50%,4e-82,45.21,10629,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044172413.1?report=genbank&log$=prottop&blast_rank=34&RID=0CJUPJ0A013"",""XP_044172413.1"")"
"myosin light chain kinase, smooth muscle-like [Ciona intestinalis]",Ciona intestinalis,266,266,54%,2e-81,43.77,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026691794.1?report=genbank&log$=prottop&blast_rank=35&RID=0CJUPJ0A013"",""XP_026691794.1"")"
PREDICTED: titin-like [Hydra vulgaris],Hydra vulgaris,286,448,52%,6e-81,45.40,6414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012556529.1?report=genbank&log$=prottop&blast_rank=36&RID=0CJUPJ0A013"",""XP_012556529.1"")"
Protein kinase domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,282,282,52%,2e-80,43.52,1211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_509689.1?report=genbank&log$=prottop&blast_rank=37&RID=0CJUPJ0A013"",""NP_509689.1"")"
hypothetical protein OCBIM_22025079mg [Octopus bimaculoides],Octopus bimaculoides,274,274,45%,7e-80,48.35,791,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF98456.1?report=genbank&log$=prottop&blast_rank=38&RID=0CJUPJ0A013"",""KOF98456.1"")"
PREDICTED: titin-like [Octopus bimaculoides],Octopus bimaculoides,282,282,44%,1e-79,49.43,24710,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014781659.1?report=genbank&log$=prottop&blast_rank=39&RID=0CJUPJ0A013"",""XP_014781659.1"")"
titin-like [Asterias rubens],Asterias rubens,279,279,49%,1e-78,44.90,8389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033628849.1?report=genbank&log$=prottop&blast_rank=40&RID=0CJUPJ0A013"",""XP_033628849.1"")"
PREDICTED: titin-like [Priapulus caudatus],Priapulus caudatus,278,278,47%,2e-78,44.37,2909,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014667690.1?report=genbank&log$=prottop&blast_rank=41&RID=0CJUPJ0A013"",""XP_014667690.1"")"
PREDICTED: calcium/calmodulin-dependent protein kinase type IV-like [Hydra vulgaris],Hydra vulgaris,268,268,49%,3e-78,45.15,698,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012563767.1?report=genbank&log$=prottop&blast_rank=42&RID=0CJUPJ0A013"",""XP_012563767.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,275,275,50%,5e-77,42.63,14734,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367912.1?report=genbank&log$=prottop&blast_rank=43&RID=0CJUPJ0A013"",""NP_001367912.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,274,274,50%,5e-77,42.63,14762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001346716.1?report=genbank&log$=prottop&blast_rank=44&RID=0CJUPJ0A013"",""NP_001346716.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,274,274,50%,6e-77,42.63,15160,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001360072.1?report=genbank&log$=prottop&blast_rank=45&RID=0CJUPJ0A013"",""NP_001360072.1"")"
"PREDICTED: myosin light chain kinase, smooth muscle-like [Saccoglossus kowalevskii]",Saccoglossus kowalevskii,256,256,38%,7e-77,48.70,410,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002739916.1?report=genbank&log$=prottop&blast_rank=46&RID=0CJUPJ0A013"",""XP_002739916.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,274,274,50%,7e-77,42.63,15188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001346715.1?report=genbank&log$=prottop&blast_rank=47&RID=0CJUPJ0A013"",""NP_001346715.1"")"
2MDa_1 protein [Caenorhabditis elegans],Caenorhabditis elegans,274,274,50%,7e-77,42.63,18534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN61517.1?report=genbank&log$=prottop&blast_rank=48&RID=0CJUPJ0A013"",""AAN61517.1"")"
RecName: Full=Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,274,274,50%,9e-77,42.63,18562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/G4SLH0.2?report=genbank&log$=prottop&blast_rank=49&RID=0CJUPJ0A013"",""G4SLH0.2"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,273,273,50%,2e-76,42.35,14719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367914.1?report=genbank&log$=prottop&blast_rank=50&RID=0CJUPJ0A013"",""NP_001367914.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,273,273,50%,2e-76,42.35,14747,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001346723.1?report=genbank&log$=prottop&blast_rank=51&RID=0CJUPJ0A013"",""NP_001346723.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,273,273,50%,2e-76,42.35,15145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001367913.1?report=genbank&log$=prottop&blast_rank=52&RID=0CJUPJ0A013"",""NP_001367913.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,272,272,50%,3e-76,42.35,15173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001346722.1?report=genbank&log$=prottop&blast_rank=53&RID=0CJUPJ0A013"",""NP_001346722.1"")"
2MDa_2 protein [Caenorhabditis elegans],Caenorhabditis elegans,272,272,50%,3e-76,42.35,18519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN61518.1?report=genbank&log$=prottop&blast_rank=54&RID=0CJUPJ0A013"",""AAN61518.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,271,271,50%,5e-76,42.63,7830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368673.1?report=genbank&log$=prottop&blast_rank=55&RID=0CJUPJ0A013"",""NP_001368673.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,271,271,50%,6e-76,42.63,7858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368671.1?report=genbank&log$=prottop&blast_rank=56&RID=0CJUPJ0A013"",""NP_001368671.1"")"
PREDICTED: twitchin-like [Priapulus caudatus],Priapulus caudatus,271,271,45%,1e-75,44.24,6536,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665698.1?report=genbank&log$=prottop&blast_rank=57&RID=0CJUPJ0A013"",""XP_014665698.1"")"
PREDICTED: twitchin-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,270,270,47%,1e-75,44.84,4132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014771089.1?report=genbank&log$=prottop&blast_rank=58&RID=0CJUPJ0A013"",""XP_014771089.1"")"
PREDICTED: twitchin-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,270,270,47%,1e-75,44.84,4130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014771090.1?report=genbank&log$=prottop&blast_rank=59&RID=0CJUPJ0A013"",""XP_014771090.1"")"
titin-like [Branchiostoma floridae],Branchiostoma floridae,270,270,51%,1e-75,39.87,1831,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035660916.1?report=genbank&log$=prottop&blast_rank=60&RID=0CJUPJ0A013"",""XP_035660916.1"")"
titin [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,270,270,49%,1e-75,43.43,24046,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830392.1?report=genbank&log$=prottop&blast_rank=61&RID=0CJUPJ0A013"",""XP_030830392.1"")"
MYLK3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,270,270,51%,1e-75,39.23,2031,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249872.1?report=genbank&log$=prottop&blast_rank=62&RID=0CJUPJ0A013"",""CAH1249872.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,270,270,50%,2e-75,42.35,7815,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368674.1?report=genbank&log$=prottop&blast_rank=63&RID=0CJUPJ0A013"",""NP_001368674.1"")"
PREDICTED: striated muscle-specific serine/threonine-protein kinase-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,270,442,62%,2e-75,37.86,1951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006823009.1?report=genbank&log$=prottop&blast_rank=64&RID=0CJUPJ0A013"",""XP_006823009.1"")"
Titin homolog [Caenorhabditis elegans],Caenorhabditis elegans,270,270,50%,2e-75,42.35,7843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001368672.1?report=genbank&log$=prottop&blast_rank=65&RID=0CJUPJ0A013"",""NP_001368672.1"")"
death-associated protein kinase 2-like [Asterias rubens],Asterias rubens,250,250,52%,4e-75,38.82,373,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033634854.1?report=genbank&log$=prottop&blast_rank=66&RID=0CJUPJ0A013"",""XP_033634854.1"")"
death-associated protein kinase 2-like isoform X2 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,249,249,52%,8e-75,40.25,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832559.1?report=genbank&log$=prottop&blast_rank=67&RID=0CJUPJ0A013"",""XP_030832559.1"")"
PREDICTED: twitchin-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,268,268,48%,1e-74,43.58,4077,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014771091.1?report=genbank&log$=prottop&blast_rank=68&RID=0CJUPJ0A013"",""XP_014771091.1"")"
hypothetical protein OCBIM_22011261mg [Octopus bimaculoides],Octopus bimaculoides,268,268,48%,1e-74,43.58,4848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF90417.1?report=genbank&log$=prottop&blast_rank=69&RID=0CJUPJ0A013"",""KOF90417.1"")"
MYLK3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,267,267,51%,1e-74,39.23,2815,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249871.1?report=genbank&log$=prottop&blast_rank=70&RID=0CJUPJ0A013"",""CAH1249871.1"")"
MYLK3 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,267,267,51%,1e-74,38.98,3002,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249873.1?report=genbank&log$=prottop&blast_rank=71&RID=0CJUPJ0A013"",""CAH1249873.1"")"
uncharacterized protein LOC114968144 isoform X2 [Acropora millepora],Acropora millepora,266,266,51%,2e-74,43.09,1365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_044174414.1?report=genbank&log$=prottop&blast_rank=72&RID=0CJUPJ0A013"",""XP_044174414.1"")"
301KDa_1 protein [Caenorhabditis elegans],Caenorhabditis elegans,266,266,50%,4e-74,42.01,2708,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN61520.1?report=genbank&log$=prottop&blast_rank=73&RID=0CJUPJ0A013"",""AAN61520.1"")"
death-associated protein kinase 2-like isoform X1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,251,251,52%,7e-74,40.25,519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030832558.1?report=genbank&log$=prottop&blast_rank=74&RID=0CJUPJ0A013"",""XP_030832558.1"")"
301KDa_2 protein [Caenorhabditis elegans],Caenorhabditis elegans,265,265,50%,1e-73,41.69,2693,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAN61521.1?report=genbank&log$=prottop&blast_rank=75&RID=0CJUPJ0A013"",""AAN61521.1"")"
PREDICTED: twitchin-like isoform X10 [Priapulus caudatus],Priapulus caudatus,264,264,45%,2e-73,44.98,5351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665465.1?report=genbank&log$=prottop&blast_rank=76&RID=0CJUPJ0A013"",""XP_014665465.1"")"
PREDICTED: twitchin-like isoform X8 [Priapulus caudatus],Priapulus caudatus,264,264,45%,2e-73,44.98,5352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665462.1?report=genbank&log$=prottop&blast_rank=77&RID=0CJUPJ0A013"",""XP_014665462.1"")"
PREDICTED: twitchin-like isoform X9 [Priapulus caudatus],Priapulus caudatus,264,264,45%,2e-73,44.98,5351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665464.1?report=genbank&log$=prottop&blast_rank=78&RID=0CJUPJ0A013"",""XP_014665464.1"")"
PREDICTED: twitchin-like isoform X3 [Priapulus caudatus],Priapulus caudatus,264,264,45%,2e-73,44.98,5408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665457.1?report=genbank&log$=prottop&blast_rank=79&RID=0CJUPJ0A013"",""XP_014665457.1"")"
PREDICTED: twitchin-like isoform X6 [Priapulus caudatus],Priapulus caudatus,263,263,45%,2e-73,44.98,5407,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665460.1?report=genbank&log$=prottop&blast_rank=80&RID=0CJUPJ0A013"",""XP_014665460.1"")"
PREDICTED: twitchin-like isoform X4 [Priapulus caudatus],Priapulus caudatus,263,263,45%,2e-73,44.98,5408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665458.1?report=genbank&log$=prottop&blast_rank=81&RID=0CJUPJ0A013"",""XP_014665458.1"")"
PREDICTED: twitchin-like isoform X2 [Priapulus caudatus],Priapulus caudatus,263,263,45%,3e-73,44.98,5408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665456.1?report=genbank&log$=prottop&blast_rank=82&RID=0CJUPJ0A013"",""XP_014665456.1"")"
PREDICTED: twitchin-like isoform X5 [Priapulus caudatus],Priapulus caudatus,263,263,45%,3e-73,44.98,5408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665459.1?report=genbank&log$=prottop&blast_rank=83&RID=0CJUPJ0A013"",""XP_014665459.1"")"
PREDICTED: twitchin-like isoform X1 [Priapulus caudatus],Priapulus caudatus,263,263,45%,3e-73,44.98,5409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665453.1?report=genbank&log$=prottop&blast_rank=84&RID=0CJUPJ0A013"",""XP_014665453.1"")"
PREDICTED: twitchin-like isoform X7 [Priapulus caudatus],Priapulus caudatus,263,263,45%,4e-73,44.98,5181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665461.1?report=genbank&log$=prottop&blast_rank=85&RID=0CJUPJ0A013"",""XP_014665461.1"")"
MYLK [Branchiostoma lanceolatum],Branchiostoma lanceolatum,239,239,34%,5e-73,51.21,208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWV91597.1?report=genbank&log$=prottop&blast_rank=86&RID=0CJUPJ0A013"",""AWV91597.1"")"
PREDICTED: titin-like [Priapulus caudatus],Priapulus caudatus,262,262,54%,6e-73,40.80,14997,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014673076.1?report=genbank&log$=prottop&blast_rank=87&RID=0CJUPJ0A013"",""XP_014673076.1"")"
myosin light chain kinase 3-like isoform X2 [Ciona intestinalis],Ciona intestinalis,252,252,54%,4e-72,37.50,738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018666918.1?report=genbank&log$=prottop&blast_rank=88&RID=0CJUPJ0A013"",""XP_018666918.1"")"
PREDICTED: probable myosin light chain kinase DDB_G0271550 [Hydra vulgaris],Hydra vulgaris,248,248,50%,1e-70,43.42,722,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012565703.1?report=genbank&log$=prottop&blast_rank=89&RID=0CJUPJ0A013"",""XP_012565703.1"")"
PREDICTED: death-associated protein kinase 1-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,254,254,49%,3e-70,39.93,1348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006823401.1?report=genbank&log$=prottop&blast_rank=90&RID=0CJUPJ0A013"",""XP_006823401.1"")"
"PREDICTED: myosin light chain kinase, smooth muscle-like [Hydra vulgaris]",Hydra vulgaris,236,236,49%,4e-70,41.94,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012555996.1?report=genbank&log$=prottop&blast_rank=91&RID=0CJUPJ0A013"",""XP_012555996.1"")"
death-associated protein kinase 2-like [Acropora millepora],Acropora millepora,236,236,49%,2e-69,39.33,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029207283.2?report=genbank&log$=prottop&blast_rank=92&RID=0CJUPJ0A013"",""XP_029207283.2"")"
