Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
voltage-dependent L-type calcium channel subunit beta-1-like isoform X3 [Asterias rubens],Asterias rubens,524,524,72%,5e-178,63.27,700,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033629180.1?report=genbank&log$=prottop&blast_rank=13&RID=056CUVNG013"",""XP_033629180.1"")"
voltage-dependent L-type calcium channel subunit beta-1-like isoform X2 [Asterias rubens],Asterias rubens,523,523,72%,1e-177,62.88,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033629179.1?report=genbank&log$=prottop&blast_rank=14&RID=056CUVNG013"",""XP_033629179.1"")"
voltage-dependent L-type calcium channel subunit beta-3-like isoform X6 [Branchiostoma floridae],Branchiostoma floridae,518,518,68%,2e-177,61.97,585,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661498.1?report=genbank&log$=prottop&blast_rank=15&RID=056CUVNG013"",""XP_035661498.1"")"
voltage-dependent L-type calcium channel subunit beta-1-like isoform X7 [Branchiostoma floridae],Branchiostoma floridae,518,518,75%,2e-177,62.19,583,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661500.1?report=genbank&log$=prottop&blast_rank=16&RID=056CUVNG013"",""XP_035661500.1"")"
voltage-dependent L-type calcium channel subunit beta-3-like isoform X10 [Branchiostoma floridae],Branchiostoma floridae,517,517,68%,2e-177,62.12,572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661503.1?report=genbank&log$=prottop&blast_rank=17&RID=056CUVNG013"",""XP_035661503.1"")"
voltage-dependent L-type calcium channel subunit beta-3-like isoform X11 [Branchiostoma floridae],Branchiostoma floridae,517,517,68%,3e-177,62.12,569,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661504.1?report=genbank&log$=prottop&blast_rank=18&RID=056CUVNG013"",""XP_035661504.1"")"
voltage-dependent L-type calcium channel subunit beta-3-like isoform X9 [Branchiostoma floridae],Branchiostoma floridae,516,516,70%,6e-177,60.78,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661502.1?report=genbank&log$=prottop&blast_rank=19&RID=056CUVNG013"",""XP_035661502.1"")"
voltage-dependent L-type calcium channel subunit beta-1 [Strongylocentrotus purpuratus],Strongylocentrotus purpuratus,519,519,68%,7e-177,66.33,650,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030830388.1?report=genbank&log$=prottop&blast_rank=20&RID=056CUVNG013"",""XP_030830388.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,510,510,68%,1e-176,67.27,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249484.1?report=genbank&log$=prottop&blast_rank=21&RID=056CUVNG013"",""CAH1249484.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,514,514,75%,3e-176,62.76,579,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249475.1?report=genbank&log$=prottop&blast_rank=22&RID=056CUVNG013"",""CAH1249475.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,512,512,75%,3e-175,61.76,586,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249473.1?report=genbank&log$=prottop&blast_rank=23&RID=056CUVNG013"",""CAH1249473.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,507,507,68%,4e-175,64.18,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249481.1?report=genbank&log$=prottop&blast_rank=24&RID=056CUVNG013"",""CAH1249481.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,511,511,75%,8e-175,60.18,596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249472.1?report=genbank&log$=prottop&blast_rank=25&RID=056CUVNG013"",""CAH1249472.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X6 [Octopus bimaculoides],Octopus bimaculoides,509,509,72%,2e-174,62.12,569,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776323.1?report=genbank&log$=prottop&blast_rank=26&RID=056CUVNG013"",""XP_014776323.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,504,504,68%,4e-174,64.82,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249483.1?report=genbank&log$=prottop&blast_rank=27&RID=056CUVNG013"",""CAH1249483.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,507,507,68%,6e-174,67.27,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249478.1?report=genbank&log$=prottop&blast_rank=28&RID=056CUVNG013"",""CAH1249478.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X5 [Octopus bimaculoides],Octopus bimaculoides,505,505,72%,1e-172,61.21,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776322.1?report=genbank&log$=prottop&blast_rank=29&RID=056CUVNG013"",""XP_014776322.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,501,501,68%,1e-172,61.93,460,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249480.1?report=genbank&log$=prottop&blast_rank=30&RID=056CUVNG013"",""CAH1249480.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,501,501,68%,2e-172,61.78,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249486.1?report=genbank&log$=prottop&blast_rank=31&RID=056CUVNG013"",""CAH1249486.1"")"
CACNB2 [Branchiostoma lanceolatum],Branchiostoma lanceolatum,501,501,68%,2e-172,61.93,463,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1249485.1?report=genbank&log$=prottop&blast_rank=32&RID=056CUVNG013"",""CAH1249485.1"")"
hypothetical protein OCBIM_22024598mg [Octopus bimaculoides],Octopus bimaculoides,502,502,69%,5e-172,63.41,528,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF82969.1?report=genbank&log$=prottop&blast_rank=33&RID=056CUVNG013"",""KOF82969.1"")"
hypothetical protein OCBIM_22024598mg [Octopus bimaculoides],Octopus bimaculoides,501,501,69%,1e-171,63.25,529,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF82967.1?report=genbank&log$=prottop&blast_rank=34&RID=056CUVNG013"",""KOF82967.1"")"
hypothetical protein OCBIM_22024598mg [Octopus bimaculoides],Octopus bimaculoides,502,502,69%,1e-171,63.25,544,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOF82970.1?report=genbank&log$=prottop&blast_rank=35&RID=056CUVNG013"",""KOF82970.1"")"
voltage-dependent L-type calcium channel subunit beta-1-like isoform X2 [Branchiostoma floridae],Branchiostoma floridae,503,503,75%,2e-171,58.66,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035661494.1?report=genbank&log$=prottop&blast_rank=36&RID=056CUVNG013"",""XP_035661494.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X3 [Octopus bimaculoides],Octopus bimaculoides,505,505,69%,3e-171,64.05,657,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776320.1?report=genbank&log$=prottop&blast_rank=37&RID=056CUVNG013"",""XP_014776320.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X4 [Octopus bimaculoides],Octopus bimaculoides,502,502,72%,3e-171,60.23,580,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776321.1?report=genbank&log$=prottop&blast_rank=38&RID=056CUVNG013"",""XP_014776321.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-2-like isoform X10 [Octopus bimaculoides],Octopus bimaculoides,499,499,69%,2e-170,61.86,538,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776327.1?report=genbank&log$=prottop&blast_rank=39&RID=056CUVNG013"",""XP_014776327.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X2 [Octopus bimaculoides],Octopus bimaculoides,503,503,69%,2e-170,63.25,662,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776319.1?report=genbank&log$=prottop&blast_rank=40&RID=056CUVNG013"",""XP_014776319.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-2-like isoform X11 [Octopus bimaculoides],Octopus bimaculoides,498,498,69%,2e-170,61.86,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776328.1?report=genbank&log$=prottop&blast_rank=41&RID=056CUVNG013"",""XP_014776328.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X9 [Octopus bimaculoides],Octopus bimaculoides,499,499,69%,2e-170,62.01,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776326.1?report=genbank&log$=prottop&blast_rank=42&RID=056CUVNG013"",""XP_014776326.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X8 [Octopus bimaculoides],Octopus bimaculoides,498,498,69%,3e-170,62.01,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776325.1?report=genbank&log$=prottop&blast_rank=43&RID=056CUVNG013"",""XP_014776325.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X7 [Octopus bimaculoides],Octopus bimaculoides,498,498,69%,3e-170,61.86,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776324.1?report=genbank&log$=prottop&blast_rank=44&RID=056CUVNG013"",""XP_014776324.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X1 [Octopus bimaculoides],Octopus bimaculoides,500,500,69%,4e-169,61.86,671,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014776317.1?report=genbank&log$=prottop&blast_rank=45&RID=056CUVNG013"",""XP_014776317.1"")"
GuKc domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,488,488,71%,2e-166,62.91,526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_491193.2?report=genbank&log$=prottop&blast_rank=46&RID=056CUVNG013"",""NP_491193.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X2 [Acropora millepora],Acropora millepora,431,431,66%,7e-145,55.94,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206502.1?report=genbank&log$=prottop&blast_rank=47&RID=056CUVNG013"",""XP_029206502.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X7 [Acropora millepora],Acropora millepora,429,429,66%,8e-145,55.94,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206507.1?report=genbank&log$=prottop&blast_rank=48&RID=056CUVNG013"",""XP_029206507.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X6 [Acropora millepora],Acropora millepora,430,430,66%,1e-144,55.94,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206506.1?report=genbank&log$=prottop&blast_rank=49&RID=056CUVNG013"",""XP_029206506.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X4 [Acropora millepora],Acropora millepora,430,430,66%,1e-144,55.94,455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206504.1?report=genbank&log$=prottop&blast_rank=50&RID=056CUVNG013"",""XP_029206504.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X5 [Acropora millepora],Acropora millepora,429,429,66%,2e-144,55.94,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206505.1?report=genbank&log$=prottop&blast_rank=51&RID=056CUVNG013"",""XP_029206505.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X1 [Acropora millepora],Acropora millepora,430,430,66%,2e-144,55.94,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206501.1?report=genbank&log$=prottop&blast_rank=52&RID=056CUVNG013"",""XP_029206501.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X3 [Acropora millepora],Acropora millepora,428,428,66%,3e-144,55.94,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029206503.2?report=genbank&log$=prottop&blast_rank=53&RID=056CUVNG013"",""XP_029206503.2"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-2-like isoform X3 [Hydra vulgaris],Hydra vulgaris,416,416,68%,9e-140,54.23,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012563863.1?report=genbank&log$=prottop&blast_rank=54&RID=056CUVNG013"",""XP_012563863.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like isoform X1 [Hydra vulgaris],Hydra vulgaris,416,416,68%,9e-138,54.23,564,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_002156135.3?report=genbank&log$=prottop&blast_rank=55&RID=056CUVNG013"",""XP_002156135.3"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-2-like [Priapulus caudatus],Priapulus caudatus,403,403,61%,3e-133,58.36,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014665657.1?report=genbank&log$=prottop&blast_rank=56&RID=056CUVNG013"",""XP_014665657.1"")"
voltage-dependent L-type calcium channel subunit beta-3-like isoform X1 [Asterias rubens],Asterias rubens,365,544,72%,1e-115,77.06,736,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033629178.1?report=genbank&log$=prottop&blast_rank=57&RID=056CUVNG013"",""XP_033629178.1"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X4 [Acropora millepora],Acropora millepora,239,239,46%,6e-71,48.43,432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202158.2?report=genbank&log$=prottop&blast_rank=58&RID=056CUVNG013"",""XP_029202158.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X3 [Acropora millepora],Acropora millepora,239,239,46%,8e-71,48.43,449,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202157.2?report=genbank&log$=prottop&blast_rank=59&RID=056CUVNG013"",""XP_029202157.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X2 [Acropora millepora],Acropora millepora,239,239,46%,1e-70,48.43,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202156.2?report=genbank&log$=prottop&blast_rank=60&RID=056CUVNG013"",""XP_029202156.2"")"
voltage-dependent L-type calcium channel subunit beta-2-like isoform X1 [Acropora millepora],Acropora millepora,239,239,46%,4e-70,48.43,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029202154.2?report=genbank&log$=prottop&blast_rank=61&RID=056CUVNG013"",""XP_029202154.2"")"
SH3 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,150,150,63%,7e-38,30.12,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293381.1?report=genbank&log$=prottop&blast_rank=62&RID=056CUVNG013"",""NP_001293381.1"")"
SH3 domain-containing protein [Caenorhabditis elegans],Caenorhabditis elegans,146,146,63%,2e-36,29.82,396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_001293380.1?report=genbank&log$=prottop&blast_rank=63&RID=056CUVNG013"",""NP_001293380.1"")"
PREDICTED: voltage-dependent L-type calcium channel subunit beta-1-like [Amphimedon queenslandica],Amphimedon queenslandica,139,139,65%,8e-35,30.52,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_011410569.1?report=genbank&log$=prottop&blast_rank=64&RID=056CUVNG013"",""XP_011410569.1"")"
uncharacterized protein PTSG_08754 [Salpingoeca rosetta],Salpingoeca rosetta,123,123,59%,3e-28,26.33,381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_004990138.1?report=genbank&log$=prottop&blast_rank=65&RID=056CUVNG013"",""XP_004990138.1"")"
uncharacterized protein MONBRDRAFT_27738 [Monosiga brevicollis MX1],Monosiga brevicollis MX1,87.0,87.0,51%,4e-16,24.58,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_001748252.1?report=genbank&log$=prottop&blast_rank=66&RID=056CUVNG013"",""XP_001748252.1"")"



		


